offset,file,text_en,byte_budget
scena/mp8000.dat:0xaf1c,scena/mp8000.dat,"Well, that's a shame.",22
scena/mp8000.dat:0xaf41,scena/mp8000.dat,the Sapphirl Tower...,22
scena/mp8000.dat:0xaf57,scena/mp8000.dat,All this fog today is obscuring,32
scena/mp8000.dat:0xaf86,scena/mp8000.dat,I'm on my way to go and examine the tower.,43
scena/mp8000.dat:0xafb1,scena/mp8000.dat,I'm a researcher with the History Museum.,42
scena/mp8000.dat:0xafea,scena/mp8000.dat,Majesty's Birthday Festival.,29
scena/mp8000.dat:0xb007,scena/mp8000.dat,the Tetracyclic Towers around the time of Her,46
scena/mp8000.dat:0xb035,scena/mp8000.dat,"You see, a strange phenomenon was observed from",48
scena/mp8000.dat:0xb074,scena/mp8000.dat,belated though it may be.,26
scena/mp8000.dat:0xb08e,scena/mp8000.dat,"That compelled us to conduct this investigation,",49
scena/mp8000.dat:0xb0ce,scena/mp8000.dat,the Sapphirl Tower over in Ruan.,33
scena/mp8000.dat:0xb0ef,scena/mp8000.dat,I'm on my way to examine,25
scena/mp8000.dat:0xb117,scena/mp8000.dat,Majesty's Birthday Festival.,29
scena/mp8000.dat:0xb134,scena/mp8000.dat,the Tetracyclic Towers around the time of Her,46
scena/mp8000.dat:0xb162,scena/mp8000.dat,"You see, a strange phenomenon was observed from",48
scena/mp8000.dat:0xb1a1,scena/mp8000.dat,belated though it may be.,26
scena/mp8000.dat:0xb1bb,scena/mp8000.dat,"That compelled us to conduct this investigation,",49
scena/mp8000.dat:0xb1fb,scena/mp8000.dat,"Whoa, d-don't go too far now!",30
scena/mp8000.dat:0xb228,scena/mp8000.dat,We don't want you falling off.,31
scena/mp8000.dat:0xb256,scena/mp8000.dat,*Sigh*... Kids can be such daredevils.,39
scena/mp8000.dat:0xb28c,scena/mp8000.dat,and I'm standing all the way over here.,40
scena/mp8000.dat:0xb2b4,scena/mp8000.dat,I can't bring myself to go any further,39
scena/mp8000.dat:0xb2ea,scena/mp8000.dat,Whoa! This is AWESOME!,23
scena/mp8000.dat:0xb310,scena/mp8000.dat,"Hey, look! The trees are so tiny from up here!",47
scena/mp8000.dat:0xb34e,scena/mp8000.dat,"C'mon, Daddy! Check it out!",28
scena/mp8000.dat:0xb379,scena/mp8000.dat,Look how small even the mountains and rivers are!,50
