offset,text_source,byte_budget
0x16be66,Urk... This... this isn't good...,33
0x16be88,Satisfied? Come on. We're going back.,37
0x16beae,"No, no, NO! I will stay here until my Oshtor\n",46
0x16bedd,comes for me!,13
0x16beeb,"You little brat. I told you, Oshtor doesn't\n",45
0x16bf19,know a thing about any of this.,31
0x16bf39,He'll come! Oshtor will come! He'll save me!,44
0x16bf66,*Sigh*...,9
0x16bf70,I know how she feels. That princess really is\n,47
0x16bfa0,just a girl head-over-heels...,30
0x16bfbf,This entire affair is becoming a tiresome farce.,48
0x16bff0,...Something has been bothering me for some\n,45
0x16c01e,"time, now. This Oshtor you keep mentioning...",45
0x16c04c,"I have returned, my sister.",27
0x16c068,"You're late, Ougi. What kept you?",33
0x16c08a,I made a small detour. This whole ordeal would\n,48
0x16c0bb,"be pointless without its star, wouldn't you\n",45
0x16c0e9,agree?,6
0x16c0f0,"Just as planned, he is presently on his way here.",49
0x16c122,WHAT!?,6
0x16c129,You speak true? Oshtor is coming!?,34
0x16c14c,"I see. Chin up, men! We just have to hang in\n",46
0x16c17b,there a little longer until the princess's love\n,49
0x16c1ad,arrives!,8
0x16c1b6,"Heh, that's right. A good woman always fulfills\n",49
0x16c1e8,her promises!,13
0x16c1f6,"Now hold on a minute! You--What do you mean, you\n",50
0x16c229,informed Oshtor? What the hell were you\n,41
0x16c253,thinking!?,10
0x16c25e,Do you understand what's going to happen now\n,46
0x16c28d,that he knows?,14
0x16c29c,I haven't the slightest idea.,29
0x16c2ba,This guy's out of his damn mind. Of course\n,44
0x16c2e7,he knows.,9
0x16c2f1,"If this blows up any further, it's not just\n",45
0x16c31f,"going to be disastrous for us, but for these\n",46
0x16c34e,bandits too.,12
0x16c35b,"Ah, it seems he's arrived.",26
0x16c376,Wha--Wh-Wh-Wh--!?,17
0x16c388,"Ah, Oshtor! Oshtor! Over here! Your Anju\n",42
0x16c3b3,awaits you right here!,22
0x16c3ca,It... can't be. Osh...tor...,28
0x16c3e7,"Indeed! My most loyal retainer, Oshtor,\n",41
0x16c411,Imperial Guard of the Right!,28
0x16c42e,"Regardless of how loyal he is to you, he's\n",44
0x16c45b,definitely not YOUR retainer...,31
0x16c47b,...Huh?,7
0x16c483,Oshtor... loyal retainer... Anju...,35
0x16c4a7,Anju... the princess?,21
0x16c4bd,I-It can't--You CAN'T be...,27
0x16c4d9,I cannot be what?,17
0x16c4eb,"Pardon me for asking, but... could you be Anju,\n",49
0x16c51d,the imperial princess?,22
0x16c534,"Hm? Ah, indeed. I am the Divine Scion Anju,\n",45
0x16c562,heiress to the Mikado and future ruler\n,40
0x16c58b,of all Yamato.,14
0x16c59a,Have I not mentioned this?,26
0x16c5b5,I-I hadn't heard it spoken of even once!\n,42
0x16c5e0,"Please, Your Highness, f-forgive any disrespect\n",49
0x16c612,I may ha--,10
0x16c61d,"Bah, worry not over such trivial things.\n",42
0x16c648,"We are friends, are we not?",27
0x16c664,Th-Thank you... Such words are wasted on the\n,46
0x16c693,likes of me!,12
0x16c6a0,"Look to your role, now. Oshtor is here.\n",41
0x16c6ca,"I am counting upon you, Nosuri.",31
0x16c6ea,Huh? Counting on... me?,23
0x16c702,Of course. Do you not remember? You shall play\n,48
0x16c733,the part of the villain and face off against\n,46
0x16c762,him.,4
0x16c767,You mean... fight... Oshtor?,28
0x16c784,"Yes, just so!",13
0x16c792,I-It would appear he's brought his subordinates\n,49
0x16c7c4,"with him... All of them, in fact...",35
0x16c7e8,Good! Now you shall be evenly matched.,38
0x16c80f,Um... but... I...,17
0x16c821,I pity you...,13
0x16c82f,Well. Now that Her Highness's escort has arrived\n,50
0x16c862,"to pick her up, we'd best be on our way.",40
0x16c88b,"Shall we be off, my sister?",27
0x16c8a7,Wh-What...?,11
0x16c8b3,I've secured our escape. Now that the man she\n,47
0x16c8e3,"loves is here, it behooves us not to interfere,\n",49
0x16c915,hm?,3
0x16c919,"Y--Yes, of course. You're right. We should get\n",48
0x16c94a,out of her way at once...,25
0x16c964,We shall take our leave immediately. Farewell!,46
0x16c993,Wh--Where are you going!? You have to challenge\n,49
0x16c9c5,Oshtor to a fateful duel for my hand!,37
0x16c9eb,I fail to comprehend. Why were they so desperate\n,50
0x16ca1e,"to leave...? {W480}Ah, but now it matters not.\n",48
0x16ca4f,Oshtor...,9
0x16ca59,Princess Anju...,16
0x16ca6a,"You've done well to fly to my rescue, Oshtor!\n",47
0x16ca9a,"Truly, you are my most devoted retainer.",40
0x16cac7,Is something the matter? Why are you so quiet?,46
0x16caf6,"I am sorry. If not for my own negligence, your\n",48
0x16cb27,judgement would never have become so clouded...,47
0x16cb57,Do not be so serious. See? No harm has come to\n,48
0x16cb88,me. Nary a scratch.,19
0x16cb9c,Were it not for these people who came to your\n,47
0x16cbcc,"aid, who knows what might have happened to\n",44
0x16cbf9,you...?,7
0x16cc01,For the princess to be so easily abducted is a\n,48
0x16cc32,"product of my own inattention, punishable by\n",46
0x16cc61,death.,6
0x16cc68,Wh-What are you talking about?,30
0x16cc87,"I accept full responsibility for this lapse,\n",46
0x16ccb6,and hereby resign from my post. I... apologize.,47
0x16cce6,"W-Wait--No, I cannot allow that!",32
0x16cd07,This evening was my fault alone. I-I won't do\n,47
0x16cd37,anything of this sort again. Please!,36
0x16cd5c,"What am I to tell Father, if I am to lose our\n",47
0x16cd8c,most devoted retainer to a childish prank?,42
0x16cdb7,"Please, I beg of you. P-Please remain at my\n",45
0x16cde5,side and aid me.,16
0x16cdf6,Looks like she's finally starting to grasp the\n,48
0x16ce27,gravity of her actions...,25
0x16ce41,"She may go overboard way too much, but at least\n",49
0x16ce73,"she knows when to say sorry. I can respect that,\n",50
0x16cea6,a bit.,6
0x16cead,"Your Highness... Please, no more tears.\n",41
0x16ced7,Raise your head.,16
0x16cee8,I thank you for your kindness in allowing me\n,46
0x16cf17,another chance despite this grave blunder\n,43
0x16cf43,I have made.,12
0x16cf50,"I, Oshtor, hereby swear that I shall continue\n",47
0x16cf80,to uphold the peace of Yamato for you.,38
0x16cfa7,"S-So you will not resign? Oh, Oshtor, I've\n",44
0x16cfd4,never been so relieved...!,26
0x16cfef,Man. Everything seems to have worked out in\n,45
0x16d01d,"the end, but God...",19
0x16d031,"Ah, one thing I neglected to mention.",37
0x16d057,Bwuh--You're still here!? Aren't you supposed\n,47
0x16d087,"to, y'know, be making your timely escape?",41
0x16d0b1,"Yes, but I thought of something I felt it\n",43
0x16d0dd,important to mention.,21
0x16d0f3,"Your Highness, I took the liberty of informing\n",48
0x16d124,your guardian of the evening's events on my\n,45
0x16d152,"""detour.""",9
0x16d15c,Head,4
0x16d161,...My guardian?,15
0x16d171,"Indeed. If you'll excuse me, she appears to have\n",50
0x16d1a4,arrived just now.,17
0x16d1b7,AAAAACK!!,9
0x16d1c1,"And just where do you think you're going,\n",43
0x16d1ed,Your Highness?,14
0x16d1fc,I seem to recall advising you not to follow\n,45
0x16d22a,through with this foolish idea.,31
0x16d24a,I believe some punishment is in order for\n,43
0x16d276,"causing such a disturbance, wouldn't you\n",42
0x16d2a1,"No, please, anything but--",26
0x16d2bc,NOOOOO!!,8
0x16d2c5,"Cover your ears, everyone.",26
0x16d2e0,"Wait, why exactly do we need to cover our...?",45
0x16d30e,"S-Stop! Desist! I-I'll apologize, so--",38
0x16d335,AAAAAAAGH!!,11
0x16d341,I am sorry! I'm sorry! I'M SORRY!,33
0x16d363,Ow! Ow! OOOWWOWOW OW OW!,24
0x16d37c,"We all share a look, then cover our ears in\n",45
0x16d3aa,unison.,7
0x16d3b2,RightFoot,9
0x16d3bc,LeftFoot,8
