offset,text_target
AREAS007.DAT:8:5,"[14][01][01]""A armadura que a gente usa pra se proteger da maldição é bem pesada![02]Ficar andando nela o dia todo da muita fome!"""
AREAS007.DAT:8:6,"[14][02][02]""Uhhh...nao estou me sentindo bem...[02]Talvez a maldição tenha me atingido..."""
AREAS007.DAT:8:7,"[14][03][03]""Ve aquele sujeito ali parado, na frente do caldeirão? Aquele [02]é nosso chefe, o Tahb."""
AREAS007.DAT:8:8,"[14][04][04]""Pela minha conta, a maldição é tipo alguém falando mal de voce.[02]Quer dizer, quando alguém diz algo ruim, voce nao se sente bem, ne? [02]Pois é, a maldição é assim, so que muito, muito mais potente, entende?"""
AREAS007.DAT:8:9,"[14][05][05]""A maldição que o Império faz é tipo uma neblina preta...[02]E tem um monte de coisa desagradavel dentro dela, tipo espectros e assombracoes...[02]Até a menor exposição sem proteção é letal!"""
AREAS007.DAT:8:10,"[14][06][06]""Isso nao é lugar pra mulher e crianca...[02]Voce nao sabe que foi amaldiçoado!?"
AREAS007.DAT:8:12,"[0C][04][14][C1]@""Precisamos atravessar Chamba.[02]Tem alguma forma da gente fazer isso antes da maldição desaparecer?"""
AREAS007.DAT:8:17,"[0C][04][14][C1]@""Entao so precisamos[01]de um guia?""[0B][0B][0B][15][12]"
AREAS007.DAT:8:20,"[14][04][04]""Voce quer atravessar a maldição sem armadura!?[02]Nao é serio!? Voce nao duraria nem cinco segundos!"""
AREAS007.DAT:8:21,"[14][05][05]""Bom, tem uns lugares onde a maldição ta enfraquecendo...[02]Nao, esquece--é muito perigoso!"""
AREAS007.DAT:8:22,"[14][06][06]""Voce quer que eu te leve atraves da maldição?[02]Hmph! Voce nao conhece como eu...[02]Se conhecesse, seria mais inteligente que pedir."""
AREAS007.DAT:8:23,"[14][07][07]""Todo mundo ta trabalhando.[02][19]"
AREAS007.DAT:8:25,"[14][04][04]""O que!? Voce vai mesmo!?[02]Tudo bem...é sua escolha, mas nao diga que nao avisei."""
AREAS007.DAT:8:26,"[14][04][04]""Eles sao responsabilidade sua, [04][05].[02]Cuide bem deles!"""
AREAS007.DAT:8:27,"[14][05][05]""Qualquer exposição à neblina é perigosa...[02]Pode te envenenar, ou fazer coisas estranhas com sua mente...[02]E às vezes, simplesmente te mata![02]Nao importa o que voce faca, fique longe da neblina!"""
AREAS007.DAT:8:28,"[14][05][05]""So porque voce está seguro, [04][05], nao esqueca que eles nao estao.[02]Certifique-se de protege-los--entendeu?"""
AREAS007.DAT:8:29,"[14][06][06]""Voce vai deixar [04][05] guiar voce atraves da neblina!?[02]Voce deve ser bem bravo pra tentar isso!"""
AREAS007.DAT:8:30,"[14][06][06]""Sempre soube que voce era estranho...[02]Faz sentido que pegasse esse trabalho!"""
AREAS007.DAT:8:31,"[14][08][08]""O centro de Chamba é bem confuso...[02]Certifique-se de nao se perder."""
AREAS007.DAT:8:32,"[14][08][08]""So certifique-se de tira-los daqui vivos, ta bom [04][05]?"""
AREAS007.DAT:8:33,"""Se voce quer dormir, posso deixar voce usar uma dessas camas.""[12][86][0C][93]Descansar[01]Diario[01]Nao fazer nada"
AREAS007.DAT:8:34,"[14][01][01]""Todo mundo ta trabalhando.[02]Eu? Eu, uh...[0B]Estou doente."""
AREAS007.DAT:8:35,"[14][08][08]""Nao estou trabalhando tao duro quanto antes...[02]So nao tenho energia mais.[02]Deve ser a maldição... É isso mesmo--tem que ser a maldição!"""
AREAS007.DAT:8:36,"[14][04][04]""Essa maldição é bem potente...Nunca vi uma igual.[02]Quer dizer, a gente conseguiu limpar Synesta rapidinho!"""
AREAS007.DAT:8:37,"[14][01][01]""Tudo bem, tudo bem, [04][05]...[02]Eu vou trabalhar assim que terminar de comer isso, ok?"""
AREAS007.DAT:8:38,"[14][04][04]""Pensando bem...[02]Voce nao estava com a gente quando limpamos Synesta, estava?"""
AREAS007.DAT:8:39,"[14][08][08]""Demorou pra voltar, ne [04][05]?[02]Voce se perdeu la dentro?"""
AREAS007.DAT:8:40,"[14][03][03]""Só aguarde e veja--a gente vai limpar esse lugar em breve.[02]Va parecer igual Synesta!"""
AREAS007.DAT:8:41,"[14][09][09]""O que a gente vai fazer com a gente mesmo quando terminar aqui?""[02][14][FF][FF][14][8A]J""Bom, eles disseram que se outra guerra começar,[02]eles vao nos chamar."""
AREAS007.DAT:8:43,"[14][0A][0A]""Ouviram falar? Dizem que tem um tipo de monstro-peixe ou algo assim vivendo no fundo da cidade!""[02][14][FF][FF][14][89]I""Pois é, ja ouvi falar.[02]E o que voce espera? Essa maldição afeta tudo que toca--[02]Aposto que tem todo tipo de coisa estranha la!"""
