offset,text_source,byte_budget
0x18463,...Just how long have we been walking...?,41
0x1848d,"The sun is dipping toward the horizon, but the\n",48
0x184be,village Kuon mentioned is nowhere in sight.,43
0x184ea,"It feels like we've been walking for miles, but Kuon\n",54
0x18521,looks like she hasn't even broken a sweat.,42
0x1854c,"She's been hiking at quite a clip, too.",39
0x18574,"Me, on the other hand...",24
0x1858d,Huff... hah... hah... Nnnngh...,31
0x185ad,"I don't exactly have much stamina to begin with,\n",50
0x185e0,but on top of that...,21
0x185f6,M-My feet...,12
0x18603,I drag my feet as I walk. They're as heavy as lead.,51
0x18637,But I can't exactly complain when a girl half my size\n,55
0x1866f,is keeping pace effortlessly.,29
0x1868d,"I shouldn't whine, but...",25
0x186a7,"H-Hey, Kuon?",12
0x186b4,Hm?,3
0x186b8,Kuon glances over her shoulder without stopping.,48
0x186e9,Uh... How should I put this? We've been walking for\n,53
0x1871f,"a while now, and, um... Is the village close?",45
0x1874d,"Mm, almost. We should be coming up on it soon--just\n",53
0x18783,"a little further, I think.",26
0x1879e,R-Really?,9
0x187a8,Just a little further.\n,24
0x187c1,"...She really DOES mean just a little, right?",45
0x187ef,I'm starting to figure out that my sense of scale\n,51
0x18823,is way different from Kuon's.,29
0x18841,Hah... haahhh... Finally... We m-made it...,43
0x1886d,I fall to the ground as soon as we cross the\n,46
0x1889c,"threshold, my legs sore beyond reason.",38
0x188c3,"I made it. You go, me. You done good.",37
0x188e9,It should be OK to praise myself for making it\n,48
0x1891a,"this far, right? I pushed myself the whole way...",49
0x1894c,"Hey, you didn't push yourself too hard, right?",46
0x1897b,Kuon looks over at me with concern as I sit on the\n,52
0x189b0,"ground, exhausted.",18
0x189c3,"Huh? N-No, not at all. I'm good. Totally fine.",46
0x189f2,"I stand up in a hurry, denying her accusation.",46
0x18a21,She's choosing these moments to sound so concerned\n,52
0x18a56,"deliberately, isn't she? Makes it hard to feel good\n",53
0x18a8c,about whining.,14
0x18a9b,"Really? Let's keep going, then. Not much further to\n",53
