offset,text_source,byte_budget
0x1fa6a1,"Meanwhile, in another area along the western\n",46
0x1fa6d0,border...,9
0x1fa6da,An army lead by Dekopompo of the Eight Pillar\n,47
0x1fa70a,Generals fights to stall the Uzurushan army.,44
0x1fa737,"Unlike the other battlefields, the two armies\n",47
0x1fa767,"here split into smaller units, skirmishing while\n",50
0x1fa79a,scattered...,12
0x1fa7a7,Reporting!,10
0x1fa7b2,Our soldiers have defeated the enemy unit that\n,48
0x1fa7e3,was approaching from our left!,30
0x1fa802,I see! Good. Good.,18
0x1fa815,Hm...? Are you certain?,23
0x1fa82d,Lord Dekopompo! The unit approaching our position\n,51
0x1fa861,has begun to retreat. Another glorious victory\n,48
0x1fa892,for us!,7
0x1fa89a,Nyeh-peh-peh-peh-peh!\n,23
0x1fa8b2,Good. Very good.,16
0x1fa8c3,Huzzah! A sweeter missive of relief was never\n,47
0x1fa8f3,had...,6
0x1fa8fa,"Good now, let us recall the men, that they may\n",48
0x1fa92b,prepare for battles on the morrow.,34
0x1fa94e,Nyeh?,5
0x1fa954,What drivel are you spouting? Why would I pass up\n,51
0x1fa988,such a golden opportunity as this!?,35
0x1fa9ac,"We shall continue our assault. Bokoinante,\n",44
0x1fa9d9,give the order to pursue.,25
0x1fa9f3,"Understood, sir!",16
0x1faa04,"N-No, thou mustn't!",19
0x1faa18,Hast thou forgotten? We are far outmatch'd by\n,47
0x1faa48,such opposed numbers!,21
0x1faa5e,Hmph. Their numbers don't matter. They are only\n,49
0x1faa90,an undisciplined mob. Were you not watching the\n,49
0x1faac2,battle?,7
0x1faaca,"P-Prithee, master, if we act without caution,\n",47
0x1faafa,we act in grave error!,22
0x1fab11,Silence! I have heard enough from you!\n,40
0x1fab3a,Don't get a big head because of one scrap of\n,46
0x1fab69,praise from me!,15
0x1fab79,My lord is absolutely right!\n,30
0x1fab98,Know your place! ,17
0x1fabaa,O-Ohhhh...,10
0x1fabb5,See! Look at that! Ordering the pursuit was the\n,49
0x1fabe7,correct course of action!,25
0x1fac01,"W-Wait! Please, desist!",23
0x1fac19,Those are all but nakwans!,26
0x1fac34,They are not true countrymen of Uzurusha!,41
0x1fac5e,Hmph. You would have me show them mercy? How\n,46
0x1fac8d,foolish. Do you not understand that they are\n,46
0x1facbc,traitors?,9
0x1facc6,"I do not dispute thus! Hark thou, to dispatch\n",47
0x1facf6,even a thousand nakwans will not hinder Uzurusha\n,50
0x1fad29,a whit!,7
0x1fad31,"I'faith, it does naught but exhaust our own\n",45
0x1fad5f,warriors...,11
0x1fad6b,Arrrrgh! I've had enough out of you! Stop\n,43
0x1fad97,dampening my mood! I am TRYING to enjoy my\n,44
0x1fadc4,victory!,8
0x1fadcd,Bokoinante! Give the orders to continue the\n,45
0x1fadfb,pursuit!,8
0x1fae04,"This bodeth ill... Oh, this bodeth ill indeed...",48
0x1fae35,"Nyah... If I recall, we had one more unit\n",43
0x1fae61,stationed somewhere around here.,32
0x1fae82,"What!? Nay, that unit is--!",27
0x1fae9e,"Very well, give them the orders to pursue\n",43
0x1faeca,as well. Our time has come! Let us crush\n,42
0x1faef5,Uzurusha!,9
0x1faeff,"H-Hold, I say! Move'st thou not those men!\n",44
0x1faf2c,That unit--,11
0x1faf38,I thought I told you to be silent!,34
0x1faf5b,Nyeh peh peh peh.\n,19
0x1faf6f,All according to plan...,24
