offset,text_source,byte_budget
0x271d39,How...,6
0x271d40,I have no idea how things ended up like this.,45
0x271d6e,"As per usual, Ukon asked to see me, and I left\n",48
0x271d9f,for his manor...,16
0x271db0,But it was Oshtor waiting for me. And he dragged\n,50
0x271de3,me all the way to the throne hall...,36
0x271e08,What the hell am I doing in a place like this?,46
0x271e37,"I feel like every time I've come here so far,\n",47
0x271e67,it's been related to something extremely\n,42
0x271e92,important...,12
0x271e9f,"And just as I expected, I look around to see all\n",50
0x271ed2,the bigwigs of Yamato lining the place.,39
0x271efa,Oshtor on one side.,19
0x271f0e,Mikazuchi on the other.,23
0x271f26,"Munechika, standing a little ways away.",39
0x271f4e,"And that giant... Vurai, I think? One of the\n",46
0x271f7d,"bearers of the Akuruka, like Oshtor...",38
0x271fa4,And that skinny guy over there's Woshis... He's\n,49
0x271fd6,the one who keeps the Eight Pillar Generals in\n,48
0x272007,line.,5
0x27200d,"And over there is Mikazuchi's brother, Raiko...\n",49
0x27203f,"the undefeated general, if I remember correctly.",48
0x272070,...Great. He's here too. Talk about a cliche\n,46
0x27209f,corrupt government official.,28
0x2720bc,"In a weird way, though, it's kind of a relief\n",47
0x2720ec,to see him. He's easier to read than the others.,48
0x27211d,In any case...,14
0x27212c,All the government and military officials I've\n,48
0x27215d,glimpsed within the court are all here.,39
0x272185,It's quite the distinguished gathering.,39
0x2721ad,And a civilian like me... definitely doesn't\n,46
0x2721dc,belong here.,12
0x2721e9,Hey... Oshtor.,14
0x2721f8,Yes?,4
0x2721fd,Why exactly am I here? It's pretty obvious I\n,46
0x27222c,don't fit in with this crowd.,29
0x27224a,You were summoned here by direct order of my\n,46
0x272279,"liege. You belong here without question, Haku.",46
0x2722a8,"What!? Bro, what the hell are you thinking...!?",47
0x2722d8,"He was talking about having me ""succeed"" him\n",46
0x272307,"and all, but is this part of that?",34
0x27232a,He better not be planning on revealing our\n,44
0x272357,relationship to all these people...,35
0x27237b,Official,8
0x272384,Who is that man?,16
0x272395,The face is not one I've seen before...,39
0x2723bd,What is a man like that doing in our midst...?,46
0x2723ec,The curious gazes of the officials around us\n,46
0x27241b,are all concentrating on me.,28
0x272438,It's like sleeping on a bed of nails. Why does\n,48
0x272469,this kind of stuff always happen to me?,39
0x272491,"I don't know what this is all about, but I just\n",49
0x2724c3,want to go home and sleep...,28
0x2724e0,"As I stand there thinking to myself, I notice\n",47
0x272510,the hall's suddenly gone quiet.,31
0x272530,He comes.,9
0x27253a,Our liege now enters!,21
0x272550,The austere bamboo blinds open up to reveal\n,45
0x27257e,a man in an extravagant wheelchair.\n,37
0x2725a4,The Mikado--my brother.,23
0x2725bc,"Beside him is Honoka, followed by a number of\n",47
0x2725ec,court ladies.,13
0x2725fa,You may all lift your heads.,28
0x272617,"At Honoka's voice, all the retainers within\n",45
0x272645,the hall humbly raise their heads.,34
0x272668,The Mikado lazily casts his eyes across the\n,45
0x272696,hall.,5
0x27269c,Your valor in the previous war was commendable.,47
0x2726cc,Those Uzurushans have now surely learned their\n,48
0x2726fd,"place, and will trouble us no longer.",37
0x272723,We need no such praise. We hone our skills for\n,48
