offset,file,text_en,byte_budget
scena/mp0010_03.dat:0x13249,scena/mp0010_03.dat,"Well, well, well...",20
scena/mp0010_03.dat:0x1326c,scena/mp0010_03.dat,"since you last darkened these doors, hm?",41
scena/mp0010_03.dat:0x13295,scena/mp0010_03.dat,"Hello, Estelle. How long has it been",37
scena/mp0010_03.dat:0x132c9,scena/mp0010_03.dat,"doing fine, Mr. Melders.",25
scena/mp0010_03.dat:0x132e2,scena/mp0010_03.dat,Ahaha... I'm glad you're,25
scena/mp0010_03.dat:0x1330f,scena/mp0010_03.dat,you youths getting the better of me.,37
scena/mp0010_03.dat:0x13334,scena/mp0010_03.dat,That goes without saying. I can't have,39
scena/mp0010_03.dat:0x1336a,scena/mp0010_03.dat,Freddy's off in Zeiss right now.,33
scena/mp0010_03.dat:0x1338b,scena/mp0010_03.dat,"Ah, that reminds me.",21
scena/mp0010_03.dat:0x133af,scena/mp0010_03.dat,"He's in Zeiss? Wait, why?",26
scena/mp0010_03.dat:0x133dd,scena/mp0010_03.dat,for tactical orbments at the Central Factory.,46
scena/mp0010_03.dat:0x1340b,scena/mp0010_03.dat,Apparently there's some kind of training program,49
scena/mp0010_03.dat:0x1343c,scena/mp0010_03.dat,"I don't know the full details, but...",38
scena/mp0010_03.dat:0x1348b,scena/mp0010_03.dat,I've been swamped.,19
scena/mp0010_03.dat:0x1349e,scena/mp0010_03.dat,"Tch. Thanks to him,",20
scena/mp0010_03.dat:0x134c1,scena/mp0010_03.dat,I need him back here NOW.,26
scena/mp0010_03.dat:0x134db,scena/mp0010_03.dat,I don't care what they're teaching him over there.,51
scena/mp0010_03.dat:0x1351d,scena/mp0010_03.dat,Freddy's off in Zeiss right now.,33
scena/mp0010_03.dat:0x1354d,scena/mp0010_03.dat,for tactical orbments at the Central Factory.,46
scena/mp0010_03.dat:0x1357b,scena/mp0010_03.dat,Apparently there's some kind of training program,49
scena/mp0010_03.dat:0x135ac,scena/mp0010_03.dat,"I don't know the full details, but...",38
scena/mp0010_03.dat:0x135e1,scena/mp0010_03.dat,"Oh, Estelle. And Scherazard too, I see.",40
scena/mp0010_03.dat:0x13618,scena/mp0010_03.dat,"Finally taking the time to stop and say hello, hm?",51
scena/mp0010_03.dat:0x1365a,scena/mp0010_03.dat,"doing fine, Mr. Melders.",25
scena/mp0010_03.dat:0x13673,scena/mp0010_03.dat,Ahaha... I'm glad you're,25
scena/mp0010_03.dat:0x136a0,scena/mp0010_03.dat,Good to see you're the same as always.,39
scena/mp0010_03.dat:0x136da,scena/mp0010_03.dat,have you youths getting the better of me.,42
scena/mp0010_03.dat:0x13704,scena/mp0010_03.dat,"Well, that goes without saying. I can't",40
scena/mp0010_03.dat:0x1373b,scena/mp0010_03.dat,for that training program for new orbments.,44
scena/mp0010_03.dat:0x13767,scena/mp0010_03.dat,Freddy's finally back after going to Zeiss,43
scena/mp0010_03.dat:0x137a1,scena/mp0010_03.dat,"or adjusted, just give him the word.",37
scena/mp0010_03.dat:0x137c6,scena/mp0010_03.dat,If you need anything unlocked,30
