offset,text_target
0x3e6bf,{c5}Tutorial de Combate{c-1} no Glossário.
0x3e972,Soldado de Yamato
0x3e982,Iuuu-huu! Chegaram os soldados de Yamato!\n
0x3e9b2,"Queremos seu dinheiro, sua comida e suas mulheres!"
0x3e9dd,Que diabos? Soldados de Yamato saqueando e\n
0x3ea0d,pillhando... e com cara de vilão barato.
0x3ea38,"Longe demais da capital, e alguns já abusam\n"
0x3ea69,"do poder. Sem ninguém pra segurar, é o que dá,\n"
0x3ea9e,né.
0x3eaa3,Ukon?
0x3eaa9,Isso mostra que um cara não pode se focar só\n
0x3ead9,em combate. Homem de verdade precisa ter honra.
0x3eb07,"É assim que funciona, garoto. Agora, hora de\n"
0x3eb38,mostrar do que você é feito!
0x3eb51,...Ah. Entendi... Então é esse o cenário\n
0x3eb7f,desta vez.
0x3ed65,"Nada mal, garoto. Sabia que você tinha isso, desde\n"
0x3ed98,que te vi.
0x3edac,"Droga, uma boiada de cavalos em disparada! Tem\n"
0x3eddd,uma manada inteira vindo direto pra cima da gente!
0x3ee08,V-Você tá de brincadeira! Pelo menos me dá\n
0x3ee36,cinco minutos de descanso!
0x3ee58,"Vamos lá, garoto, problemas assim não vão\n"
0x3ee8a,esperar você estar pronto.
0x3eeaf,Ops! Umas trinta pessoas idosas e inocentes\n
0x3eee5,acabaram de ser atropeladas. Tarde demais.
0x3ef0a,Que isso!? Que horror! E o que\n
0x3ef35,"""idosos inocentes"" estão fazendo aqui no\n"
0x3ef64,meio disso tudo?
0x3ef71,Você podia parar de deixar meus sonhos ainda\n
0x3ef9f,MAIS caóticos?
