offset,text_target
0x19143c,"Estimada irmã, parece que o chá está pronto."
0x19146b,Hm. Ah... Um aroma delicioso.
0x191485,Tive a sorte de conseguir essas\n
0x1914b8,folhas de Nagira... Chá de uma vez na vida\n
0x1914ea,"raridade. O custo era elevado, mas valeu cada moeda."
0x19151b,Muito bem feito. Parece que você melhorou\n
0x19154d,habilidades também.
0x19155d,Vossa aprovação é minha justificação.
0x19157e,"Desejaria um pouco também, Kiwru?"
0x1915a2,"Por favor, sim..."
0x1915b1,"...Então... vocês dois estão fazendo o quê aqui, exatamente?"
0x1915df,"Quando volto ao Hakurokaku, encontro a Nosuri\n"
0x191612,e Ougi ali metendo lenha feito se fossem donos do lugar.
0x191644,Oh? Finalmente voltou! Nos deixou todos\n
0x191673,esperar.
0x19167c,Não me culpe. Não me lembro de alguém ter\n
0x1916a9,"marcar hora. Então, o que você quer?"
0x1916d5,Do que você está falando? Foi você que\n
0x191704,que nos mandou vir pra aqui.
0x19171f,Hein?
0x191724,É exatamente por isso que viemos até aqui.\n
0x191753,Nos rejeitar agora... Que homem sem coração!
0x19177d,"Ei, espera. Não me lembro de ter dito nada\n"
0x1917ae,assim.
0x1917b9,"Hahaha! Que cara, hein! A propósito, já é\n"
0x1917e4,hora do almoço? Estou faminto! Hoje quero\n
0x191812,pensando... aves de criação.
0x191827,...Não tem jeito.\n
0x19183e,Ela não está ouvindo.
0x191853,"O que foi, Haku? Sua\n"
0x19187e,sua expressão denota uma mudança... amarga.
0x1918a8,"Argh... Escuta, posso ter um momento?"
0x1918cb,Arrasto Ougi para um canto do cômodo.
0x1918f0,"Sua irmã não me ajuda nada, então vou\n"
0x191921,pra te perguntar...
0x19192f,Por que vocês dois ainda estão na capital? Achei\n
0x191961,que iam se esconder até as coisas acalmarem\n
0x191990,logo.
0x191996,"Aha... Pela sua reação, imagino que você\n"
0x1919c7,não ouviram notícias de Oshtor.
0x1919ec,Ele arranjou as coisas para que a gente fique\n
0x191a1b,"aqui também. Você precisa de mais ajuda,\n"
0x191a4c,vocês não?
0x191a58,A proposta de Oshtor foi bem favorável\n
0x191a87,também nos afeta.
0x191a97,"Acho uma boa ideia, Haku. Com o Ougi do nosso\n"
0x191aca,"lado dele, conseguimos realizar muita coisa."
0x191afc,"Primeira vez que ouço! Precisamos de mais aliados,\n"
0x191b2e,mas queria que me perguntassem antes para essas\n
0x191b5f,grandes decisões...
0x191b70,"Me desculpe, mas se esperássemos, teríamos\n"
0x191ba1,que abandonar nossos companheiros sem lar\n
0x191bd1,ruas.
0x191bda,A decisão foi só minha. Se quiser culpar alguém\n
0x191c0d,"para culpar, assumo toda a\n"
0x191c33,responsabilidade.
0x191c43,"Ah, não posso culpá-lo por querer manter seus\n"
0x191c73,da turma ficar sem casa...
0x191c8f,Não sei bem do que vocês estão resmungando...\n
0x191cc1,mas é raro ver o Ougi tão próximo de outros.
0x191cf2,Nosuri pensa em voz alta enquanto nos vê sussurrando\n
0x191d25,um com o outro.
0x191d38,...Er... Rulutieh?
0x191d4b,A gente também teve um fardo assim.\n
0x191d6b,Acreditava que havíamos chegado a um entendimento.
0x191d92,Um entendimento... certo...
0x191daf,Será que ele quis dizer o incidente com Moznu...?\n
0x191dd5,Não sei se teve algum momento em que senti\n
0x191e02,PERTO desse cara...
0x191e17,"Bom, fico feliz que estejam se dando bem. Afinal,\n"
0x191e49,parece que vamos ficar aqui por um tempo.
0x191e6f,...Você tem certeza que está OK com isso? E quanto\n
0x191e9d,tudo aquele negócio de 'ressuscitar sua casa nobre'?
0x191ecd,Você podia ser mais sutil sobre querer que fossem\n
0x191efe,sai! Tem um pouco de respeito.
0x191f15,"Não, nem liga para isso.\n"
0x191f30,Ressuscitar a casa... hm...
0x191f4e,Nosuri olha para o horizonte por um\n
0x191f81,"momento... depois solta um suspiro triste, continuando."
0x191fb1,Esses últimos incidentes definitivamente...\n
0x191fdf,colocou aquele futuro além do nosso alcance.
