offset,text_source,byte_budget
0x831a7,We chat idly amongst ourselves as Ukon leads us\n,49
0x831d9,through the streets of the capital.,35
0x831fd,"We move outward from the center of the city,\n",46
0x8322c,eventually coming upon a district full of\n,43
0x83258,greenery.,9
0x83262,Here we are--the Hakurokaku Inn. It's a renowned\n,50
0x83295,establishment here in the capital.,34
0x832b8,Hm. This building has a different architectural\n,49
0x832ea,"style to it. It's... pretty tasteful, actually.",47
0x8331a,"It's built spaciously and sumptuously, but it\n",47
0x8334a,doesn't feel overly grand or ostentatious.,42
0x83375,The outer facade has a strangely exotic\n,41
0x8339f,"atmosphere to it, departing from the rest of\n",46
0x833ce,the city's style.,17
0x833e0,The unusual architecture's to the owner's\n,43
0x8340c,"personal taste, apparently.",27
0x83428,"Just between us, the proprietress is a drop-dead\n",50
0x8345b,"gorgeous woman. She's got crazy strength, too.",46
0x8348a,"Sexy and strong, huh...",23
0x834a2,"Hearing that, I glance over my shoulder...",42
0x834cd,"Kuon seems like she hasn't been listening,\n",44
0x834fa,looking around at the exotic building.,38
0x83521,"...Well, she's definitely strong.",33
0x83543,"Hey, keep up, you two. Let's not keep everyone\n",48
0x83574,waiting.,8
0x8357d,"'Scuse me, miss. There should be a group here\n",47
0x835ad,ahead of me?,12
0x835ba,Worker,6
0x835c1,"Hm? Ah, yes... Your friends are already\n",41
0x835eb,gathered in the Wild Chrysanthemum Room.,40
0x83614,Gotcha. Thanks.,15
0x83624,The worker bustles off before Ukon has a\n,42
0x8364f,chance to thank her.,20
0x83664,"...Huh. Someone's busy, I guess.",32
0x83685,So they started off on their own without waiting\n,50
0x836b8,"for the guests of honor to show up, huh?",40
0x836e1,"Sorry about that. I feel bad, since I invited\n",47
0x83711,you and all.,12
0x8371e,"Eh, it's fine. I'd feel just as bad making\n",44
0x8374b,them wait. As long as they're enjoying\n,40
0x83774,themselves.,11
0x83780,You seemed pretty familiar with the people\n,44
0x837ad,here. Are you a regular here or something?,42
0x837d8,"Huh? Yeah, I guess you could say that. It's a\n",47
0x83808,"little upscale, but the food and the booze is\n",47
0x83838,good.,5
0x8383e,I guess you could say they hit the mark for me?\n,49
0x83870,"The ambience isn't bad, either.",31
0x83890,"Yes, the atmosphere certainly is nice. It seems\n",49
0x838c2,like they maintain the place with great care.,45
0x838f0,Kuon enters behind us as she speaks.,36
0x83915,They don't just put an effort forth where it's\n,48
0x83946,visible. Every little nook and cranny is clean.,47
0x83976,"Heh, you got the idea.",22
0x8398d,So! Lady Rulutieh.,18
0x839a0,Any objections? If this inn isn't to your\n,43
0x839cc,"liking, there's another I can show you.",39
0x839f4,Huh?,4
0x839f9,"Rulutieh jumps, having been looking around,\n",45
0x83a27,Ukon's question catching her by surprise.,41
0x83a51,Here?,5
0x83a57,"If you don't like it, we've got other options.\n",48
0x83a88,How about it?,13
0x83a96,"N-No, it's... it's not that I don't like it...",46
0x83ac5,"She doesn't seem displeased. If anything, she\n",47
0x83af5,seems... anxious?,17
0x83b07,This is such a lovely place...,30
0x83b26,"Doesn't hold a candle to your family's castle,\n",48
0x83b57,I'll bet.,9
0x83b61,Th-That's not true! I don't... I don't think\n,46
0x83b90,that place can... be considered... lovely...,44
0x83bbd,Is this your first time in a place like this?,45
0x83beb,Huh? Y-Yes...,13
0x83bf9,"I d-don't... leave the castle much, so...",41
0x83c23,...I see.,9
0x83c2d,"At Rulutieh's words, Kuon smiles kindly.",40
0x83c56,Which reminds me. You mentioned this place is\n,47
0x83c86,"a little upscale, but how upscale exactly?",42
0x83cb1,"Hm? Well, it varies by floor, but the cheaper\n",47
0x83ce1,"rooms are 'bout fifty, maybe eighty percent\n",45
0x83d0f,over average.,13
0x83d1d,Urgh...,7
0x83d25,I-I... see.,11
0x83d31,Seems like she was ready to settle on this\n,44
0x83d5e,"place for Rulutieh's sake, but balked at the\n",46
0x83d8d,high cost...,12
0x83d9a,...Did you say something?,25
0x83db4,"No, I didn't say anything.",26
0x83dcf,"Well, there's a reason why this inn's so\n",42
0x83dfa,"expensive, y'know.",18
0x83e0d,Ah... I know. I s'pose we don't have to rush if\n,49
0x83e3f,the men have already started.,29
0x83e5d,Follow me. I'll show you something nice this\n,46
0x83e8c,place has goin' for it.,23
0x83ea4,"As Ukon leads the way through a side corridor,\n",48
0x83ed5,Kuon begins sniffing the air.,29
0x83ef3,This scent...,13
0x83f01,No... Could it be...?,21
0x83f17,"Kuon quickens her pace, her tail wagging\n",42
0x83f42,"sinuously behind her in quick, frenetic\n",41
0x83f6c,excitement.,11
0x83f78,"Right over here, missy. Go ahead and open the\n",47
0x83fa8,door.,5
0x83fae,"Kuon, in high spirits, throws the door open\n",45
0x83fdc,with great force. Steam billows into the hall\n,47
0x8400c,from within.,12
0x84019,"Well, I won't lie. This is pretty impressive.",45
0x84047,Wow...,6
0x8404e,"The chamber is wide and spacious, and a deep\n",46
0x8407d,wooden bathtub inside brims with piping-hot\n,45
0x840ab,water.,6
0x840b2,Billowing steam and the scent of rich wood\n,44
0x840df,wafts outward from the luxurious bathroom.,42
0x8410a,It's a nice fragrance. Calming.,31
0x8412e,"So, what d'you think? Big communal baths like\n",47
0x8415e,this are hard to come by in the city.,37
0x84184,Incredible...,13
0x84192,I-I've... never seen anything like it...,40
0x841bb,Right? You won't see a bath like this in any\n,46
0x841ea,"other inn in town. Not with running hot water,\n",48
0x8421b,anyway.,7
0x84223,Even the court nobles' manors don't have\n,42
0x8424e,tubs this huge.,15
0x8425e,I figured our resident bath-crazy apothecary\n,46
0x8428d,"would appreciate it, even if it meant a higher\n",48
0x842be,price.,6
0x842c5,"Anyway! If you feel like it, go ahead and wash\n",48
0x842f6,off before we--\n,17
0x84308,...Are you listening?,21
0x8431e,M-Miss Kuon...?,15
0x8432e,"Kuon stares forward with wide eyes, hands\n",43
