offset,text_source,byte_budget
0x2e18f2,Just a little more. Hang in there.,34
0x2e1915,The twins' only response to my reassurance\n,44
0x2e1942,is a small nod.,15
0x2e1952,"The two of them usually don't show any emotion,\n",49
0x2e1984,but I can see this is taking its toll.\n,40
0x2e19ad,They're sweating from the effort.,33
0x2e19cf,"They're turning paler, too. The strain must be\n",48
0x2e1a00,incredible if they can't even speak...,38
0x2e1a27,Sir Haku...,11
0x2e1a33,Rulutieh must be thinking the same thing.\n,43
0x2e1a5f,She looks towards me worriedly.,31
0x2e1a7f,"At this rate, we may not even make it to the\n",46
0x2e1aae,princess's room. We might need a backup plan...,47
0x2e1ade,"Hey, Oshtor.",12
0x2e1aed,What's our plan of action if we end up running\n,48
0x2e1b1e,into that Vurai guy?,20
0x2e1b33,Vurai...,8
0x2e1b3c,"Oshtor takes a small breath, then speaks,\n",43
0x2e1b68,his answer quiet and simple.,28
0x2e1b85,We do not fight him.,20
0x2e1b9a,Yet I am afraid that may be unavoidable...,42
0x2e1bc5,"Eheh, I suppose that sums it up...",34
0x2e1be8,"We all knew it might come to this, yeah?",40
0x2e1c11,Indeed. How do I prove my loyalty if I do not\n,47
0x2e1c41,vanquish those that oppose the throne?,38
0x2e1c68,"If that is my sister's decision, I have nothing\n",49
0x2e1c9a,further to add.,15
0x2e1caa,"I'll take 'em all down! Oh, but I'll leave some\n",49
0x2e1cdc,"for you, Kiwru.",15
0x2e1cec,"Shinonon, please don't do anything dangerous...",47
0x2e1d1c,"Thankfully, our banter somewhat lightens the\n",46
0x2e1d4b,heavy atmosphere that surrounds us.,35
0x2e1d6f,But... The only reason we're talking like this\n,48
0x2e1da0,is because we all understand the danger ahead.,46
0x2e1dcf,Isn't there something we can do?,32
0x2e1df0,I'm afraid not.,15
0x2e1e00,"Without the Akuruka in my possession, we have\n",47
0x2e1e30,no sure way of stopping that man.,33
0x2e1e52,"In a direct confrontation, we would most likely\n",49
0x2e1e84,be consumed by his flames... Reduced to ash.,44
0x2e1eb1,"...Direct, eh?",14
0x2e1ec0,"So you're saying if we fight him INDIRECTLY,\n",46
0x2e1eef,we might have a shot?,21
0x2e1f05,"We may stare death in the face, but we would\n",46
0x2e1f34,have... the slimmest of chances.,32
0x2e1f55,There is but one moment in which we may grasp\n,47
0x2e1f85,victory--the moment when he calls upon his\n,44
0x2e1fb2,Akuruka.,8
0x2e1fbb,"If we force him to use his full strength, he will\n",51
0x2e1fef,release the power of the Akuruka.,33
0x2e2011,The power of the Akuruka...,27
0x2e202d,Um... So does that mean...?,27
0x2e2049,"Nekone and Rulutieh stop themselves mid-utterance,\n",52
0x2e207e,and everyone goes silent.,25
0x2e2098,Hold on. Release its power...? You mean that\n,46
0x2e20c7,giant transformation thing?,27
0x2e20e3,...Our chances are looking pretty grim as it is.\n,50
0x2e2116,I didn't think you could make it sound MORE\n,45
0x2e2144,hopeless.,9
0x2e214e,Imagine the Akuruka as a locked door...\n,41
0x2e2178,"behind which, power lies. The lock must first\n",47
0x2e21a8,be removed.,11
0x2e21b4,"And this process, this unlocking, takes time.\n",47
0x2e21e4,It requires that the wielder focus their mind.,46
0x2e2213,"In that moment, he will have to stop and become\n",49
0x2e2245,vulnerable.,11
0x2e2251,He would be unable to counter us... unable to\n,47
0x2e2281,even defend himself. A golden opportunity.,42
0x2e22ac,"...That's when we'd all pile on him, then?",42
0x2e22d7,So how likely do you think it is that we could\n,48
0x2e2308,take him down in that one moment?,33
0x2e232a,This is the man that even Oshtor calls the\n,44
0x2e2357,strongest in all Yamato.,24
0x2e2370,"Vulnerable or not, if we can't shut him down\n",46
0x2e239f,"in that one moment, what the hell do we do next?",48
0x2e23d0,I would not say that it is... impossible...,43
0x2e23fc,Great. Thanks. Very reassuring.,31
0x2e241c,"Excuse me, brother...",21
0x2e2432,What if we aren't able to subdue him in that time?,50
0x2e2465,"Ugh, I was deliberately avoiding asking that\n",46
0x2e2494,right out...,12
0x2e24a1,...We will all be vaporized where we stand.,43
0x2e24cd,A silence falls at his words.,29
0x2e24eb,Ghh...,6
0x2e24f2,Kiwru's shoulders slump as Nekone shoots a\n,44
0x2e251f,cold glare his way.,19
0x2e2533,So we've gotta take on that thing without your\n,48
0x2e2564,help...? You always did like giving me the\n,44
0x2e2591,crappy jobs.,12
0x2e259e,"...Wait, don't tell me you intend on fighting him\n",51
0x2e25d2,like THAT?,10
0x2e25dd,...The key to this plan would be making Vurai\n,47
0x2e260d,use the Akuruka.,16
0x2e261e,He is a man of pride. Of arrogance.\n,37
