offset,text_target
0x22133d,"Droga, está regenerando de novo!"
0x22135e,"Eu sei que são imortais e tudo mais, mas ainda assim...\n"
0x22138d,não esperava que fossem tão durões...
0x2213b4,capsule07_escotilha
0x2213c5,Heh. Não tem fim pra eles.
0x2213e6,"Haku, acho que isso vai ficar feio muito rápido."
0x221412,"Kuon, você sabe mais alguma coisa sobre eles?\n"
0x221440,Alguma fraqueza que possamos explorar?
0x221466,"Se eu soubesse, não estaríamos nessa situação, acho.\n"
0x221498,Por isso eu normalmente só os afasto.
0x2214c2,Ela tem razão. Toda vez que encontramos eles...\n
0x2214f6,ela usa uma das bombas de flash.
0x221521,"Prezado irmão, certamente há algo que possamos fazer."
0x221551,"Cortar, queimar, bater, partir ao meio...\n"
0x221582,"afogá-los, envená-los... Nada funciona, então..."
0x2215b5,"Ent-Então, que diabo faremos nós!?"
0x2215d5,"Isso não é nada bom. Nesse ritmo, a gente vai...\n"
0x221608,vamos estar... Hm?
0x22161f,...Frio...?
0x22162b,"Espera, aquelas pessoas dentro dos caixões...\n"
0x221659,Eles viraram monstros depois de sair.
0x221687,"Mas antes disso, eles estavam congelados lá dentro.\n"
0x2216b8,Isso quer dizer...
0x2216c7,É isso! CLARO que você machuca monstros de gosma\n
0x2216f6,congelando-os. É quase clichê!
0x22171c,"Pessoal, ouçam só!"
0x221731,"Isso pode não matar essas coisas, mas vai\n"
0x22175f,provavelmente os deixam mais lentos.
0x221778,O quê!? Você sabe fazer isso?
0x221798,"Veio com um de seus planos, é? Querida?"
0x2217c9,Vê aquele cano grande ali na parede?
0x2217f3,Tem um líquido de resfriamento passando por ali.\n
0x22181d,É provavelmente o que mantém esses caixões\n
0x22184f,congelado.
0x221857,"Eles estão congelados como humanos dentro do caixão, mas\n"
0x221889,viram lama lá fora. Isso quer dizer...
0x2218bc,Isso quer dizer... o quê?
0x2218d1,Creio que o que Haku está dizendo é que pode\n
0x221902,seja possível congelar essas aberrações.
0x22192b,"O-Ohhh! Compreendo. Quer dizer, CLARO que eu já sabia disso\n"
0x22195b,isso.
0x221961,"Kuon, você já tentou congelar essas coisas?"
0x221992,"Não, nunca tentei... Mas duvido muito que\n"
0x2219c2,você poderia matá-los com isso só...
0x2219e9,Não vai precisar. A gente só precisa ganhar tempo.\n
0x221a1b,tempo suficiente pra fugir.
0x221a32,Ah...
0x221a38,O plano é simples. A gente quebra esse cano e atinge\n
0x221a69,aquela coisa com um jato do refrigerante lá dentro.
0x221a98,M-Mas vai funcionar? Há mais Tatari por perto\n
0x221acb,o cano. Vai ser perigoso nem se aproximar!
0x221afd,"Pode deixar, tenho certeza que a gente dá um jeito.\n"
0x221b2a,A gente sempre sai de situações assim.\n
0x221b59,Vai dar certo!
0x221b68,Não havia nem um pingo de lógica\n
0x221b95,em tudo que você diz...
0x221baa,Senhor Haku...
0x221bba,Você provavelmente tá certo.
0x221bd1,Senhora Kuon...
0x221bde,Os planos do Haku sempre parecem muito estranhos... mas\n
0x221c10,eles sempre parecem dar certo no final.
0x221c39,Então todo mundo topa isso?
0x221c56,Kuon...
0x221c5e,"Hah! Bom, somos camaradas, afinal.\n"
0x221c87,Coloco minha vida em vossas mãos.
0x2227ee,I-Isso realmente funcionou...\n
0x22280d,Que vento frio...
0x222821,Q-Que frio... O que é esse gelo?\n
0x222844,Eu n-não pensei que fosse ser tão ruim...
0x22286e,Gloriosho triunfo! O Tatari vai ficando cada vez mais\n
0x22289c,craquelado de geada com cada movimento convulso!
0x2228c3,Tá congelado de vez. Acha que eu poderia tocar\n
0x2228f0,agora?
0x2228f8,"Querida irmã, aconselho a não se aproximar demais\n"
0x22292a,perto.
0x222931,Não...
0x222937,O quê!?
0x22293e,"Só os dividiu em mais, é?"
0x22296a,Ahahaha! Olha só. São tantos deles...\n
0x22299a,pequenas gelatinas!
0x2229aa,I-Isso não tem nada de engraçado!\n
0x2229cb,O que vamos fazer com isso!?
0x2229f0,Aiiiih! Estamos perdidos! Estamos verdadeiramente perdidos!!
0x222a1d,"...Se eles são tão pequenos, talvez a gente consiga\n"
0x222a4d,lidar com eles.
0x222a5a,Não precisamos matar eles. A gente só precisa\n
0x222a88,os empurra pra longe pra gente conseguir escapar!
0x222cfa,Nosuri Falsa
0x222d06,Ha-ha-ha. Finalmente você chegou até aqui.
0x222d2d,Jachdwalt Falso
0x222d3c,"Nada mal, né."
0x222d4a,Hm? É Nosuri e Jachdwalt ali...?\n
0x222d7c,Espera aí...
0x222d8d,O quê-O quê!?! Um impostor!?
0x222da8,"Caramba. Que truque inteligente esse deles,\n"
0x222dd9,tá?
0x222ddf,"Então os daqui são reais, e os outros\n"
0x222e10,"são falsos. Bem... real-de-sonho e falso-de-sonho,\n"
0x222e40,de agora.
0x222f45,"Hah! No fim, não passam de fraudes.\n"
0x222f6b,
0x222f96,"Devo dizer, lutar contra si mesmo é das coisas mais surreais\n"
0x222fc9,"quanto fica, né?"
0x222fdb,É bem esquisito ter um real e um falso quando\n
0x22300c,tudo isto é só um sonho desde o começo...
0x223935,Oho! O Tatari jaz derrotado ante nós!\n
0x22395e,"Mestre Haku, tua brilhantia é verdadeira segundo a forma!"
0x22398b,"Espera! Para, seu idiota!"
0x2239a2,Você não deveria ficar tão pe--
0x2239be,Ahhhhhhh!?
0x2239c8,Parece que é impossível se livrar desses\n
0x2239f9,bicho. Tudo que faz é pará-los por um tempo\n
0x223a29,um pouco...
0x223a32,Corram! Precisamos sair daqui antes que ele\n
0x223a5e,regenera!
0x223fb5,"Haku, o que você está fazendo!?\n"
0x223fd2,Precisamos correr! Agora!!
0x223fe8,"Ei, Haku..."
0x223ff5,Haku...?
0x223ffe,Será que... eu poderia ter me tornado assim...?
0x22402a,Não pensa nisso agora!\n
0x22404e,"Haku está bem aqui na minha frente, como pessoa!"
0x22407e,Você não pode se deixar pensar assim!\n
0x2240a8,Foque em sair daqui vivo primeiro!
0x2240d8,P-Peguei...
0x2240e4,Vamos!!
