offset,text_target
AREAD175.DAT:8:0,Qual andar você deseja ir?[16][02]
AREAD175.DAT:8:1,Qual andar você deseja ir?[16][02]
AREAD175.DAT:8:2,[12][88][0C][95]4º andar[01]3º andar[01]2º andar[01]1º andar[01]Voltar
AREAD175.DAT:8:3,Qual andar você deseja ir?[16][04]
AREAD175.DAT:8:4,[12][88][0C][95]5º andar[01]3º andar[01]2º andar[01]1º andar[01]Voltar
AREAD175.DAT:8:5,Qual andar você deseja ir?[16][06]
AREAD175.DAT:8:6,[12][88][0C][95]5º andar[01]4º andar[01]2º andar[01]1º andar[01]Voltar
AREAD175.DAT:8:7,Qual andar você deseja ir?[16][08]
AREAD175.DAT:8:8,[12][88][0C][95]5º andar[01]4º andar[01]3º andar[01]1º andar[01]Voltar
AREAD175.DAT:8:9,Qual andar você deseja ir?[16][0A]
AREAD175.DAT:8:10,[12][88][0C][95]5º andar[01]4º andar[01]3º andar[01]2º andar[01]Voltar
AREAD175.DAT:8:11,Qual andar você deseja ir?[16][0C]
AREAD175.DAT:8:12,[12][88][0C][95]1º andar[01]B1 andar[01]B2 andar[01]B3 andar[01]Voltar
AREAD175.DAT:8:13,Qual andar você deseja ir?[16][0E]
AREAD175.DAT:8:14,[12][88][0C][95]5º andar[01]B1 andar[01]B2 andar[01]B3 andar[01]Voltar
AREAD175.DAT:8:15,Qual andar você deseja ir?[16][10]
AREAD175.DAT:8:16,[12][88][0C][95]5º andar[01]1º andar[01]B2 andar[01]B3 andar[01]Voltar
AREAD175.DAT:8:17,Qual andar você deseja ir?[16][12]
AREAD175.DAT:8:18,[12][88][0C][95]5º andar[01]1º andar[01]B1 andar[01]B3 andar[01]Voltar
AREAD175.DAT:8:19,Qual andar você deseja ir?[16][14]
AREAD175.DAT:8:20,[12][88][0C][95]5º andar[01]1º andar[01]B1 andar[01]B2 andar[01]Voltar
AREAD175.DAT:8:22,"A entrada foi selada! Para abri-la, voce precisa de uma [05][06][09][16][05][06]!"
AREAD175.DAT:8:23,"A entrada foi selada! Para abri-la, voce precisa de uma [05][02][09][17][05][06]!"
AREAD175.DAT:8:25,Voce ganhou: [05][06][09][16][05][06]![02]Voce pode usa-lo para destrancar portas trancadas com [05][06]Selos Amarelos[06].
AREAD175.DAT:8:26,Voce ganhou: [05][02][09][17][05][06]![02]Voce pode usa-lo para destrancar portas trancadas com [05][02]Selos Vermelhos[06].
AREAD175.DAT:8:27,Parece que voce pode descansar aqui...[12][8B][0C][93]Descansar Diario Desistir
AREAD175.DAT:8:28,Este livro detalha a historia do Imperio[02]desde o Primeiro Imperador Fou-Lu ate o Quarto Imperador Temul.
AREAD175.DAT:8:29,Este livro detalha a historia do Imperio[02]desde o Quinto Imperador Mugul ate o Oitavo Imperador Mei.
AREAD175.DAT:8:30,Este livro detalha a historia do Imperio[02]desde o Nono Imperador Shei ate o Decimo Segundo Imperador Ahtar.
AREAD175.DAT:8:31,Este livro detalha a historia do Imperio[02]durante o reinado do Decimo Terceiro e atual Imperador Soniel.
AREAD175.DAT:8:32,Ha varias tipos de armas meio-prontas espalhadas por aqui.
AREAD175.DAT:8:33,Ha muitos pergaminhos e livros escritos em linguas antigas nas prateleiras.
AREAD175.DAT:8:34,Voce encontrou uma lista de todas[02]as pessoas que foram usadas como sacrificios para a Carronade...
AREAD175.DAT:8:35,Voce encontrou um registro da[02]tentativa do Imperio de invocara um deus e o que deu errado.
AREAD175.DAT:8:36,Voce encontrou um registro de[02]experimentos envolvendo diferentes metodos para matar dragoes e outros deuses.
AREAD175.DAT:8:37,Ha todo tipo de roupas diferentes penduradas dentro do guarda-roupa.
AREAD175.DAT:8:77,Qual andar você deseja ir?[16][02]
