offset,text_source,byte_budget
0x7e6d7,"Whoa, it's huge...",18
0x7e6ea,Dwarfed by the shadow of the capital's outer\n,46
0x7e719,"walls, I can't help but let out an exclamation.",47
0x7e749,"The front gates are a splendid, opulent affair,\n",49
0x7e77b,towering as high as the thick walls flanking\n,46
0x7e7aa,them.,5
0x7e7b0,"They have a faint luster to them, as though\n",45
0x7e7de,they've been polished to a shine...,35
0x7e802,Magnificent.,12
0x7e80f,The decorations and embellishments are\n,40
0x7e838,tastefully done--not just garish splashes of\n,46
0x7e867,gold or silver.,15
0x7e877,"It's not gaudy, though. More... Stately. Solid.\n",49
0x7e8a9,This is a gate built for magnificence.,38
0x7e8d4,The enormity of the gates must have struck\n,44
0x7e901,"Kuon, too--she's gazing up with her hand over\n",47
0x7e931,her mouth.,10
0x7e93c,"My eyes meet hers, and she seems to realize\n",45
0x7e96a,how she's behaving...,21
0x7e980,Kuon's neat brows twitch for some reason.,41
0x7e9aa,"Ahahaha... No, nothing's wrong.\n",33
0x7e9cc,Nothing at all.,15
0x7e9dc,...I didn't say anything?,25
0x7e9f6,"We pass through the huge, open gates as we\n",44
0x7ea23,make this puzzling exchange.,28
0x7ea40,"Inside, splendid buildings unlike any I've\n",44
0x7ea6d,seen dot the cityscape.,23
0x7ea85,Far more people bustle to and fro than in the\n,47
0x7eab5,"village, crowds swarming on every street.",41
0x7eadf,We passed by plenty of people on the mountain\n,47
0x7eb0f,"road, but this is far more than I've ever seen\n",48
0x7eb40,at once.,8
0x7eb49,"Some do business in the shops, others are\n",43
0x7eb75,earning their keep performing in the street...,46
0x7eba4,"There are patrolling soldiers, porters weighed\n",48
0x7ebd5,"down with their loads... people, people, people.",48
0x7ec06,Just listening to the ambient noise of the\n,44
0x7ec33,throng is enough to overwhelm me.,33
0x7ec55,Ukon said the village didn't hold a candle to\n,47
0x7ec85,"the capital, but the difference is like night\n",47
0x7ecb5,and day.,8
0x7ecbe,"It's a lot to take in. The people, the buildings...\n",53
0x7ecf4,It's staggering.,16
