offset,text_target
AREAS003.DAT:8:0,Qual andar voce deseja[01]ir?[16][02]
AREAS003.DAT:8:1,Qual andar voce deseja[01]ir?[16][02]
AREAS003.DAT:8:2,[12][88][0C][95]4 an[01]3 an[01]2 an[01]1 an[01]Desistir
AREAS003.DAT:8:3,Qual andar voce deseja[01]ir?[16][04]
AREAS003.DAT:8:4,[12][88][0C][95]5 an[01]3 an[01]2 an[01]1 an[01]Desistir
AREAS003.DAT:8:5,Qual andar voce deseja[01]ir?[16][06]
AREAS003.DAT:8:6,[12][88][0C][95]5 an[01]4 an[01]2 an[01]1 an[01]Desistir
AREAS003.DAT:8:7,Qual andar voce deseja[01]ir?[16][08]
AREAS003.DAT:8:8,[12][88][0C][95]5 an[01]4 an[01]3 an[01]1 an[01]Desistir
AREAS003.DAT:8:9,Qual andar voce deseja[01]ir?[16][0A]
AREAS003.DAT:8:10,[12][88][0C][95]5 an[01]4 an[01]3 an[01]2 an[01]Desistir
AREAS003.DAT:8:11,Qual andar voce deseja[01]ir?[16][0C]
AREAS003.DAT:8:12,[12][88][0C][95]1 an[01]B1 an[01]B2 an[01]B3 an[01]Desistir
AREAS003.DAT:8:13,Qual andar voce deseja[01]ir?[16][0E]
AREAS003.DAT:8:14,[12][88][0C][95]5 an[01]B1 an[01]B2 an[01]B3 an[01]Desistir
AREAS003.DAT:8:15,Qual andar voce deseja[01]ir?[16][10]
AREAS003.DAT:8:16,[12][88][0C][95]5 an[01]1 an[01]B2 an[01]B3 an[01]Desistir
AREAS003.DAT:8:17,Qual andar voce deseja[01]ir?[16][12]
AREAS003.DAT:8:18,[12][88][0C][95]5 an[01]1 an[01]B1 an[01]B3 an[01]Desistir
AREAS003.DAT:8:19,Qual andar voce deseja[01]ir?[16][14]
AREAS003.DAT:8:20,[12][88][0C][95]5 an[01]1 an[01]B1 an[01]B2 an[01]Desistir
AREAS003.DAT:8:22,"A entrada foi[01]fechada! Para abri-la, voce[01]precisa de [05][06][09][16][05][06]!"
AREAS003.DAT:8:23,"A entrada foi[01]fechada! Para abri-la, voce[01]precisa de [05][02][09][17][05][06]!"
AREAS003.DAT:8:25,Voce obteve:[01][05][06][09][16][05][06]![02]Use-o para desbloquear[01]portas com[01][05][06]Selos Amarelos[06].
AREAS003.DAT:8:26,Voce obteve:[01][05][02][09][17][05][06]![02]Use-o para desbloquear[01]portas com[01][05][02]Selos Vermelhos[06].
AREAS003.DAT:8:27,Parece que voce pode[01]descansar aqui...[12][8B][0C][93]Descansar[01]Diario[01]Desistir
AREAS003.DAT:8:28,Este livro detalha a[01]historia do Imperio[02]do Primeiro Imperador[01]Fou-Lu ate o Quarto[01]Imperador Temul.
AREAS003.DAT:8:29,Este livro detalha a[01]historia do Imperio[02]do Quinto Imperador[01]Mugul ate o Oitavo[01]Imperador Mei.
AREAS003.DAT:8:30,Este livro detalha a[01]historia do Imperio[02]do Nono Imperador[01]Shei ate o Decimo[01]Segundo Imperador Ahtar.
AREAS003.DAT:8:31,"Este livro detalha a[01]historia do Imperio[02]durante o reinado do[01]Decimo Terceiro e atual[01]Imperador, Soniel."
AREAS003.DAT:8:32,Ha varios tipos de[01]armas inacabadas espalhadas[01]por aqui.
AREAS003.DAT:8:33,Ha muitos pergaminhos e[01]livros escritos em linguas[01]antigas nas prateleiras.
AREAS003.DAT:8:34,Voce encontrou uma lista de todas[01]as pessoas que foram[02]usadas como sacrificios para[01]a Carronade...
AREAS003.DAT:8:35,Voce encontrou um registro da[01]tentativa do Imperio de[02]invocar um deus e do que[01]deu errado.
AREAS003.DAT:8:36,Voce encontrou um registro de[01]experimentos envolvendo[02]diferentes metodos para matar[01]dragoes e outros deuses.
AREAS003.DAT:8:37,Ha varios tipos de[01]roupas diferentes penduradas[01]no interior do guarda-roupa.
AREAS003.DAT:8:77,Qual andar voce deseja[01]ir?[16][02]
