offset,file,text_en,byte_budget
scena/mp2010_08.dat:0x2322,scena/mp2010_08.dat,"but elections vary by nation, you know.",40
scena/mp2010_08.dat:0x234a,scena/mp2010_08.dat,"The whole town's buzzing about the election,",45
scena/mp2010_08.dat:0x2386,scena/mp2010_08.dat,is modeled after the Republic's.,33
scena/mp2010_08.dat:0x23a7,scena/mp2010_08.dat,"For example, Liberl's mayoral election system",46
scena/mp2010_08.dat:0x23e4,scena/mp2010_08.dat,the Republic needed a way to keep things fair.,47
scena/mp2010_08.dat:0x2413,scena/mp2010_08.dat,"As a multi-ethnic country,",27
scena/mp2010_08.dat:0x243d,scena/mp2010_08.dat,"voting for scumbags, unlike us.",32
scena/mp2010_08.dat:0x245d,scena/mp2010_08.dat,"By the way, some folks in this world end up",44
scena/mp2010_08.dat:0x2498,scena/mp2010_08.dat,even if they have the most votes.,34
scena/mp2010_08.dat:0x24ba,scena/mp2010_08.dat,"They'll kick the least popular candidate out,",46
scena/mp2010_08.dat:0x24f7,scena/mp2010_08.dat,makes sense in its own way!,28
scena/mp2010_08.dat:0x2513,scena/mp2010_08.dat,Which I guess is a system that,31
scena/mp2010_08.dat:0x2559,scena/mp2010_08.dat,"between countries, depending on their values.",46
scena/mp2010_08.dat:0x2587,scena/mp2010_08.dat,The way elections are held varies,34
scena/mp2010_08.dat:0x25b8,scena/mp2010_08.dat,"they kick out scumbags, unlike us.",35
scena/mp2010_08.dat:0x25db,scena/mp2010_08.dat,There are actually countries where,35
scena/mp2010_08.dat:0x260d,scena/mp2010_08.dat,of a nation without elections.,31
scena/mp2010_08.dat:0x262c,scena/mp2010_08.dat,The Erebonian Empire is an example,35
scena/mp2010_08.dat:0x265e,scena/mp2010_08.dat,it retains a strict social hierarchy.,38
scena/mp2010_08.dat:0x2684,scena/mp2010_08.dat,"Aside from the autonomous backcountry towns,",45
scena/mp2010_08.dat:0x26c0,scena/mp2010_08.dat,even with that kind of system.,31
scena/mp2010_08.dat:0x26df,scena/mp2010_08.dat,"Though things somehow work out,",32
scena/mp2010_08.dat:0x270e,scena/mp2010_08.dat,power makes their system work surprisingly well.,49
scena/mp2010_08.dat:0x273f,scena/mp2010_08.dat,Having talented people in positions of,39
scena/mp2010_08.dat:0x2775,scena/mp2010_08.dat,the situation can quickly turn into a bloodbath.,49
scena/mp2010_08.dat:0x27a6,scena/mp2010_08.dat,"Of course, when things turn sour,",34
scena/mp2010_08.dat:0x27d7,scena/mp2010_08.dat,monarchy and democracy.,24
scena/mp2010_08.dat:0x27ef,scena/mp2010_08.dat,clever for skillfully balancing both a,39
scena/mp2010_08.dat:0x2816,scena/mp2010_08.dat,You could say that Liberl is pretty,36
scena/mp2010_08.dat:0x2849,scena/mp2010_08.dat,elections is the Erebonian Empire.,35
scena/mp2010_08.dat:0x286c,scena/mp2010_08.dat,The best example of a country without,38
scena/mp2010_08.dat:0x28a1,scena/mp2010_08.dat,and local democracy is pretty clever.,38
scena/mp2010_08.dat:0x28c7,scena/mp2010_08.dat,splitting power between the royal family,41
scena/mp2010_08.dat:0x28f0,scena/mp2010_08.dat,You could say the Liberl way of,32
scena/mp2010_08.dat:0x291f,scena/mp2010_08.dat,commotion coming from the bridge.,34
scena/mp2010_08.dat:0x2941,scena/mp2010_08.dat,"Hmm, what's that? That's quite a",33
scena/mp2010_08.dat:0x2971,scena/mp2010_08.dat,Are those youngsters causing trouble again?,44
scena/mp2010_08.dat:0x29ac,scena/mp2010_08.dat,but I'm sure it's nothing.,27
scena/mp2010_08.dat:0x29c7,scena/mp2010_08.dat,"That's quite the commotion,",28
scena/mp2010_08.dat:0x29f2,scena/mp2010_08.dat,in when I was young was way more extreme.,42
scena/mp2010_08.dat:0x2a1c,scena/mp2010_08.dat,The election held by a tribe that I took part,46
scena/mp2010_08.dat:0x2a59,scena/mp2010_08.dat,"fights, and the last man standing, wins.",41
scena/mp2010_08.dat:0x2a82,scena/mp2010_08.dat,Their electoral system was simple. Everyone,44
scena/mp2010_08.dat:0x2abd,scena/mp2010_08.dat,"But I'm Captain O'Neil, a seasoned veteran.",44
scena/mp2010_08.dat:0x2ae9,scena/mp2010_08.dat,"Of course, we got dragged into it as well.",43
scena/mp2010_08.dat:0x2b23,scena/mp2010_08.dat,I was the last man standing.,29
scena/mp2010_08.dat:0x2b40,scena/mp2010_08.dat,"And when the dust cleared, I realized",38
scena/mp2010_08.dat:0x2b75,scena/mp2010_08.dat,"as their new chief, I ran for it.",34
scena/mp2010_08.dat:0x2b97,scena/mp2010_08.dat,put me up on a pedestal,24
scena/mp2010_08.dat:0x2baf,scena/mp2010_08.dat,Just as they were about to,27
scena/mp2010_08.dat:0x2bd9,scena/mp2010_08.dat,that might've been pretty fun.,31
scena/mp2010_08.dat:0x2bf8,scena/mp2010_08.dat,"Though if I'd stayed as their chief,",37
scena/mp2010_08.dat:0x2c44,scena/mp2010_08.dat,more about my adventures?,26
scena/mp2010_08.dat:0x2c5e,scena/mp2010_08.dat,"What, you wanna hear",21
scena/mp2010_08.dat:0x2c82,scena/mp2010_08.dat,take better care of the port...,32
scena/mp2010_08.dat:0x2ca2,scena/mp2010_08.dat,"As a former sailor, I wish they'd",34
scena/mp2010_08.dat:0x2cd3,scena/mp2010_08.dat,can't survive on port revenue alone.,37
scena/mp2010_08.dat:0x2cf8,scena/mp2010_08.dat,Though the reality is that this town,37
scena/mp2010_08.dat:0x2d2c,scena/mp2010_08.dat,but it still makes me kinda sad.,33
scena/mp2010_08.dat:0x2d4d,scena/mp2010_08.dat,"I understand the need for tourism,",35
scena/mp2010_08.dat:0x2d7f,scena/mp2010_08.dat,survive on port revenue alone.,31
scena/mp2010_08.dat:0x2d9e,scena/mp2010_08.dat,The reality is that this town can't,36
scena/mp2010_08.dat:0x2dd1,scena/mp2010_08.dat,but it still makes me kinda sad.,33
scena/mp2010_08.dat:0x2df2,scena/mp2010_08.dat,"I understand the need for tourism,",35
scena/mp2010_08.dat:0x2e24,scena/mp2010_08.dat,has made a real mess of things.,32
scena/mp2010_08.dat:0x2e44,scena/mp2010_08.dat,"Hmm, the orbments not working",30
scena/mp2010_08.dat:0x2e71,scena/mp2010_08.dat,Not even I've seen anything like this before.,46
scena/mp2010_08.dat:0x2eae,scena/mp2010_08.dat,I've never seen before...,26
scena/mp2010_08.dat:0x2ec8,scena/mp2010_08.dat,"Anyway, speaking of things",27
scena/mp2010_08.dat:0x2ef2,scena/mp2010_08.dat,glasses the Central Factory shipped over.,42
scena/mp2010_08.dat:0x2f1c,scena/mp2010_08.dat,We're currently selling these new-fangled,42
scena/mp2010_08.dat:0x2f55,scena/mp2010_08.dat,in places with no working lights.,34
scena/mp2010_08.dat:0x2f77,scena/mp2010_08.dat,"They're pretty convenient, especially",38
scena/mp2010_08.dat:0x2fac,scena/mp2010_08.dat,you may wanna stock up.,24
scena/mp2010_08.dat:0x2fc4,scena/mp2010_08.dat,"If you don't already have some,",32
