offset,file,text_en,byte_budget
scena/mp0010_11.dat:0x2411b,scena/mp0010_11.dat,@&| ,5
scena/mp0010_11.dat:0x25f4c,scena/mp0010_11.dat,Frio's work has been going incredibly well!,44
scena/mp0010_11.dat:0x25f87,scena/mp0010_11.dat,"my dad, which is a huge relief.",32
scena/mp0010_11.dat:0x25fa7,scena/mp0010_11.dat,He's also been getting along with,34
scena/mp0010_11.dat:0x25fd8,scena/mp0010_11.dat,"By the Goddess, I couldn't be happier!",39
scena/mp0010_11.dat:0x2600e,scena/mp0010_11.dat,"drowning in work lately, but...",32
scena/mp0010_11.dat:0x2602e,scena/mp0010_11.dat,"My husband, Frio, has been",27
scena/mp0010_11.dat:0x26058,scena/mp0010_11.dat,finally started to settle down.,32
scena/mp0010_11.dat:0x26078,scena/mp0010_11.dat,It sounds like things have,27
scena/mp0010_11.dat:0x260a2,scena/mp0010_11.dat,I guess he's found the trick to each issue?,44
scena/mp0010_11.dat:0x260ce,scena/mp0010_11.dat,"And he's on better terms with my dad, too.",43
scena/mp0010_11.dat:0x26108,scena/mp0010_11.dat,My dad has finally started to acknowledge Frio.,48
scena/mp0010_11.dat:0x26147,scena/mp0010_11.dat,"so well, it's almost frightening.",34
scena/mp0010_11.dat:0x26169,scena/mp0010_11.dat,Heehee... Everything's going,29
scena/mp0010_11.dat:0x26195,scena/mp0010_11.dat,"Well, it was simply gorgeous.",30
scena/mp0010_11.dat:0x261b3,scena/mp0010_11.dat,The sound of that bell...,26
scena/mp0010_11.dat:0x261dc,scena/mp0010_11.dat,anything as calm and clear.,28
scena/mp0010_11.dat:0x261f8,scena/mp0010_11.dat,I don't know that I've ever heard,34
scena/mp0010_11.dat:0x26229,scena/mp0010_11.dat,the fog was even thicker today.,32
scena/mp0010_11.dat:0x26249,scena/mp0010_11.dat,"If I didn't know any better, I'd say that",42
scena/mp0010_11.dat:0x26282,scena/mp0010_11.dat,And my dad's still sound asleep...,35
scena/mp0010_11.dat:0x262b4,scena/mp0010_11.dat,"In any case, I hope nothing else happens.",42
scena/mp0010_11.dat:0x262ed,scena/mp0010_11.dat,Dear Aidios... Please come to our aid...,41
scena/mp0010_11.dat:0x26325,scena/mp0010_11.dat,the fog was even thicker today.,32
scena/mp0010_11.dat:0x26345,scena/mp0010_11.dat,"If I didn't know any better, I'd say that",42
scena/mp0010_11.dat:0x2637e,scena/mp0010_11.dat,"In any case, I hope nothing else happens.",42
scena/mp0010_11.dat:0x263b7,scena/mp0010_11.dat,without so much as a wink of sleep.,36
scena/mp0010_11.dat:0x263db,scena/mp0010_11.dat,"Frio has been looking after my dad,",36
scena/mp0010_11.dat:0x2640e,scena/mp0010_11.dat,but he's refused my help.,26
scena/mp0010_11.dat:0x26428,scena/mp0010_11.dat,"I told him to let me take over,",32
scena/mp0010_11.dat:0x26457,scena/mp0010_11.dat,he'll be the next to collapse.,31
scena/mp0010_11.dat:0x26476,scena/mp0010_11.dat,"Honestly... At this rate,",26
scena/mp0010_11.dat:0x2649f,scena/mp0010_11.dat,take over nursing duties today.,32
scena/mp0010_11.dat:0x264bf,scena/mp0010_11.dat,I have to convince Frio to let me,34
scena/mp0010_11.dat:0x264f0,scena/mp0010_11.dat,for what he's done...,22
