offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAD166.DAT:8:0,AREAD166.DAT,8,0,Do you want to warp to the[01]entrance to the Castle?[12],72,
AREAD166.DAT:8:1,AREAD166.DAT,8,1,Do you want to warp to the[01]entrance to the Castle?[12],72,
AREAD166.DAT:8:2,AREAD166.DAT,8,2,"[14][80]@""Who goes there!?""",30,[14][80]
AREAD166.DAT:8:3,AREAD166.DAT,8,3,"[0C][81]  [05][08]Soniel, 13th Emperor of[01]       the Fou Empire[06][13][90][14][81]A""Yuna...[01]I say, are you there,[01]Yuna?""",132,
AREAD166.DAT:8:4,AREAD166.DAT,8,4,"[14][81]A""Yuna...[01]I say, are you there,[01]Yuna?""",57,[14][81]
AREAD166.DAT:8:5,AREAD166.DAT,8,5,"[0C][06][14][82]B""Yes, Your Highness.[01][0B]Right here.""",55,
AREAD166.DAT:8:6,AREAD166.DAT,8,6,"[14][81]A""It...It would appear[01]that something is[01]happening...[02]Would it not, Yuna?""",107,[14][81]
AREAD166.DAT:8:7,AREAD166.DAT,8,7,"[0C][05][14][02][02]""It would indeed,[01]Highness.[02]I shall go[01]investigate the[01]disturbance myself.""",113,
AREAD166.DAT:8:8,AREAD166.DAT,8,8,"[14][81]A""Yuna!""",15,[14][81]
AREAD166.DAT:8:9,AREAD166.DAT,8,9,"[14][81]A""Are you certain we[01]need not surround[01]our self with guards?[02]We are concerned for[01]our safety!""",135,[14][81]
AREAD166.DAT:8:10,AREAD166.DAT,8,10,"[0C][05][14][02][02]""Well, Highness...[02]I'm afraid all the[01]guards in the world[02]wouldn't make much[01]difference should the[01]God Emperor appear.""",174,
AREAD166.DAT:8:12,AREAD166.DAT,8,12,"[0C][05][14][02][02]""Besides, I, ever[01]your faithful and[01]devoted servant,[02]will lay down my life[01]if need be to protect[02]you by confining the[01]Emperor [04][06] in[01]a web of magic.[02]Please, Highness,[01]let your heart be[01]at ease!""",278,
AREAD166.DAT:8:13,AREAD166.DAT,8,13,"[14][81]A""Very well.[02]We are counting on[01]you, Yuna.""",63,[14][81]
AREAD166.DAT:8:14,AREAD166.DAT,8,14,"[14][83]C""Arrrrghhh!""",22,[14][83]
AREAD166.DAT:8:15,AREAD166.DAT,8,15,"[0C][04][14][82]B""Well! If it isn't[01][04][06], the God[01]Emperor...[02]Allow me to[01]congratulate[01]you on your[02]triumphant return,[01]Your Majesty. I...""",171,
AREAD166.DAT:8:17,AREAD166.DAT,8,17,"[0C][04][14][82]B""Well! I'm afraid[01]I can't let you[01]through, Majesty.""",80,
AREAD166.DAT:8:18,AREAD166.DAT,8,18,"[0C][06][14][82]B""Today, your journey[01]ends here.[02]Do not worry--we will[01]merely seal off your[02]power and return you[01]to your place of[01]rest.""",174,
AREAD166.DAT:8:19,AREAD166.DAT,8,19,"[0C][06][14][82]B""Well! I suppose I[01]should have known[01]better...[02]It would appear that[01]here, in this castle[01]you built,[02]your powers have[01]fully returned.""",194,
AREAD166.DAT:8:20,AREAD166.DAT,8,20,"[0C][06][14][82]B""Well then, far be it[01]from me to stand in[01]your way, Majesty.""",93,
AREAD166.DAT:8:21,AREAD166.DAT,8,21,"[0C][06][14][01][01]""...[04][06]!""",19,
AREAD166.DAT:8:22,AREAD166.DAT,8,22,"[0C][06][14][81]A""We...[0B]I have been[01]awaiting your return,[01]oh Great Lord...""",89,
AREAD166.DAT:8:23,AREAD166.DAT,8,23,"[0C][05][14][04][04]""Thou hast forgotten[01]our promise...[02]Thou hast not[01]fulfilled the[01]promise.""",110,
AREAD166.DAT:8:24,AREAD166.DAT,8,24,"[0C][06][14][81]A""M...[0B]Majesty, how[01]can you say that!?[02]Of course we have not[01]forgotten![02]Now that you have[01]returned,[02]why, the Empire is[01]yours![02]I would never think[01]of...""",219,
AREAD166.DAT:8:26,AREAD166.DAT,8,26,"[14][01][01]""Wah ha ha ha![01]This is [09]V[01]![02]I did it! I killed a[01]god!""",80,[14][01]
AREAD166.DAT:8:27,AREAD166.DAT,8,27,"[14][01][01]""Ha ha ha ha ha![01]What of your promise[01]now!?[02]It is old and[01]meaningless...[01]Just like you![02]All this belongs to[01]me now!!""",169,[14][01]
AREAD166.DAT:8:28,AREAD166.DAT,8,28,"[0C][04][14][05][05]""Ha ha...Ha ha ha ha![02][14][06][06]""Foolish mortal!""",66,
AREAD166.DAT:8:29,AREAD166.DAT,8,29,"[14][C6]@""...[0B]...[0B]...[02][14][84]D...[0B]...""[13]0[14][C6]@""Thou art come at[01]last...[0B]Thou who[01]art me...""",108,[14][C6]
AREAD166.DAT:8:30,AREAD166.DAT,8,30,"[14][C6]@""...[0B]...[0B]...[02][14][84]D...[0B]...""[13]0[14][C6]@""Thou art come at[01]last...[0B]Thou who[01]art me...""",108,[14][C6]
AREAD166.DAT:8:31,AREAD166.DAT,8,31,"[14][C6]@""Thou art come at[01]last...[0B]Thou who[01]art me...""",68,[14][C6]
AREAD166.DAT:8:32,AREAD166.DAT,8,32,"[14][85]E""But what is this?[02]These...mortals thou[01]hath brought with[02]thee have no business[01]here.""",125,[14][85]
AREAD166.DAT:8:33,AREAD166.DAT,8,33,"[0C][04][14][C6]@""Come...Come hither,[01]thou who art me...""",63,
AREAD166.DAT:8:34,AREAD166.DAT,8,34,It looks like they're[01]still alive...,51,
AREAD166.DAT:8:35,AREAD166.DAT,8,35,"[0C][04][14][84]D""Whither goest thou?[01]I am here.""",52,
AREAD166.DAT:8:37,AREAD166.DAT,8,37,"[0C][06][14][C6]@""Discard that shell[01]of flesh thou wearest[01]and free thy spirit![02]Join with me!""",115,
AREAD166.DAT:8:38,AREAD166.DAT,8,38,"[0C][06][14][85]E""...[0B]Yes! Come to[01]me![02]Then...Then, we shall[01]bid farewell to this[01]wretched world.""",121,
AREAD166.DAT:8:39,AREAD166.DAT,8,39,"[0C][06][14][84]D""T'would appear that[01]thou hath lived among[02]the mortals far too[01]long...[0B][04]",108,
AREAD166.DAT:8:40,AREAD166.DAT,8,40,"[0C][06][14][C6]@""We must sever thine[01]ties with this[01]world...[02]Untangle the paths[01]that hath tangled...[02]I shall await thee,[01][04]",156,
AREAD166.DAT:8:42,AREAD166.DAT,8,42,"[0C][05][14][07][07]""I was so scared,[01][04]",34,
AREAD166.DAT:8:44,AREAD166.DAT,8,44,"[14][08][08]""So...Was he really[01]here at all?[02]Or was that some kind[01]of projection?""",103,[14][08]
AREAD166.DAT:8:46,AREAD166.DAT,8,46,"[14][09][07]""Well...I guess we've[01]got no choice but to[01]keep on going.[02][14]A",89,[14][09]
AREAD166.DAT:8:47,AREAD166.DAT,8,47,"[0C][05][14][0A][08]""Arrrgggghh!""[13]0[14][04][04]""My business lies[01]elsewhere...""",76,
AREAD166.DAT:8:48,AREAD166.DAT,8,48,"[0C][05][14][0A][08]""Arrrgggghh!""[13]0[14][04][04]""My business lies[01]elsewhere...""",76,
AREAD166.DAT:8:49,AREAD166.DAT,8,49,"[0C][05][14][0A][08]""Arrrgggghh!""[13]0[14][04][04]""My business lies[01]elsewhere...""",76,
AREAD166.DAT:8:50,AREAD166.DAT,8,50,"[0C][05][14][0A][08]""Arrrgggghh!""[13]0[14][04][04]""My business lies[01]elsewhere...""",76,
AREAD166.DAT:8:51,AREAD166.DAT,8,51,"[0C][05][14][0A][08]""Arrrgggghh!""[13]0[14][04][04]""My business lies[01]elsewhere...""",76,
AREAD166.DAT:8:52,AREAD166.DAT,8,52,"[0C][05][14][0A][08]""Arrrgggghh!""[13]0[14][04][04]""My business lies[01]elsewhere...""",76,
AREAD166.DAT:8:53,AREAD166.DAT,8,53,"[0C][05][14][0A][08]""Arrrgggghh!""[13]0[14][04][04]""My business lies[01]elsewhere...""",76,
AREAD166.DAT:8:54,AREAD166.DAT,8,54,"[0C][05][14][0A][08]""Arrrgggghh!""[13]0[14][04][04]""My business lies[01]elsewhere...""",76,
AREAD166.DAT:8:55,AREAD166.DAT,8,55,"[0C][05][14][0A][08]""Arrrgggghh!""[13]0[14][04][04]""My business lies[01]elsewhere...""",76,
AREAD166.DAT:8:56,AREAD166.DAT,8,56,"[14][04][04]""My business lies[01]elsewhere...""",48,[14][04]
