offset,text_target
AREAD166.DAT:8:0,Voce quer se transportar para a entrada do Castelo?
AREAD166.DAT:8:1,Voce quer se transportar para a entrada do Castelo?
AREAD166.DAT:8:2,"[14][80]@""Quem vai la!?"""
AREAD166.DAT:8:3,"[0C][81] [05][08]Soniel, 13º Imperador do Império Fou[06][13][90][14][81]A""Yuna... Digo, estais ai, Yuna?"""
AREAD166.DAT:8:4,"[14][81]A""Yuna... Digo, estais ai, Yuna?"""
AREAD166.DAT:8:5,"[0C][06][14][82]B""Sim, Vossa Alteza. [0B]Aqui presente."""
AREAD166.DAT:8:6,"[14][81]A""Parece...que algo se apassa... [02]Nao e verdade, Yuna?"""
AREAD166.DAT:8:7,"[14][02][02]""Decerto, Alteza. [02]Vou investigar a perturbacao eu mesmo."""
AREAD166.DAT:8:8,"[14][81]A""Yuna!"""
AREAD166.DAT:8:9,"[14][81]A""Temos certeza de que nao precisamos nos cercar de guardas? [02]Estamos preocupado com nossa seguranca!"""
AREAD166.DAT:8:10,"[14][02][02]""Bem, Alteza... [02]Receio que todos os guardas do mundo [02]fariam pouca diferenca se o Deus Imperador aparecesse."""
AREAD166.DAT:8:12,"[14][02][02]""Alem disso, serei seu servo fiel e dedicado, [02]pronto a sacrificar minha vida, se necessario, para protege-lo [02]aprisionando o Imperador [04][06] numa teia de magia. Por favor, Alteza, fique tranquilo!"""
AREAD166.DAT:8:13,"[14][81]A""Muito bem. [02]Contamos com voce, Yuna."""
AREAD166.DAT:8:14,"[14][83]C""Aaaarrgh!"""
AREAD166.DAT:8:15,"[0C][04][14][82]B""Bem! Se nao e [04][06], o Deus Imperador... [02]Permita que eu o cumprimente pelo seu [02]retorno triunfal, Vossa Majestade. Eu..."""
AREAD166.DAT:8:17,"[0C][04][14][82]B""Bem! Receio que nao possa deixa-lo passa, Majestade."""
AREAD166.DAT:8:18,"[0C][06][14][82]B""Hoje seu trajeto termina aqui. [02]Nao se preocupe--apenas selamos seu poder e o retornamos [02]ao seu lugar de descanso."""
AREAD166.DAT:8:19,"[0C][06][14][82]B""Bem! Suponho que deria ter sabido... [02]Parece que aqui, neste castelo que construiu, [02]seus poderes totalmente retornaram."""
AREAD166.DAT:8:20,"[0C][06][14][82]B""Bem entao, nao e da minha alcada obsta-lo, Majestade."""
AREAD166.DAT:8:21,"[0C][06][14][01][01]""...[04][06]!"""
AREAD166.DAT:8:22,"[0C][06][14][81]A""Nos... [0B]Vos aguardavamos, oh Grandiosos Lorde..."""
AREAD166.DAT:8:23,"[0C][05][14][04][04]""Violastes nosso pacto... [02]Nao cumprisdes a promessa."""
AREAD166.DAT:8:24,"[0C][06][14][81]A""N... [0B]Majestade, como podeis dizer isso!? [02]Decerto nao esquecemos! [02]Agora que retornastes, [02]o Imperio vosso e! [02]Jamais eu pensaria em..."""
AREAD166.DAT:8:26,"[14][01][01]""Haha haha haha! Este e [09]V [02]Consegui! Matei um deus!"""
AREAD166.DAT:8:27,"[14][01][01]""Ha ha ha ha ha! E agora vossa promessa!? [02]E velha e insignificante... Just like you! [02]Tudo isto pertence a mim agora!!"""
AREAD166.DAT:8:28,"[0C][04][14][05][05]""Ha ha...Ha ha ha ha! [02][14][06][06]""Mortal insensato!"""
AREAD166.DAT:8:29,"[14][C6]@""... [0B]... [0B]... [02][14][84]D... [0B]...""[13]0[14][C6]@""Viestes afinal... [0B]Tu que me es..."""
AREAD166.DAT:8:30,"[14][C6]@""... [0B]... [0B]... [02][14][84]D... [0B]...""[13]0[14][C6]@""Viestes afinal... [0B]Tu que me es..."""
AREAD166.DAT:8:31,"[14][C6]@""Viestes afinal... [0B]Tu que me es..."""
AREAD166.DAT:8:32,"[14][C6]@""Mas o que e isto? [02]Estes...mortais que trazides com [02]vos nao tem lugar aqui."""
AREAD166.DAT:8:33,"[0C][04][14][C6]@""Vinde...Vinde para mim, tu que me es..."""
AREAD166.DAT:8:34,Parece que ainda estao vivos...
AREAD166.DAT:8:35,"[0C][04][14][84]D""Para onde vais? Estou aqui."""
AREAD166.DAT:8:37,"[0C][06][14][C6]@""Descartai esse veu de carne que usais e libertai vosso espírito! [02]Uni-vos comigo!"""
AREAD166.DAT:8:38,"[0C][06][14][85]E""... [0B]Sim! Vinde para mim! [02]Entao...Entao, adeus a este mundo miseravel."""
AREAD166.DAT:8:39,"[0C][06][14][84]D""Parecia que vivestes entre [02]os mortais por muito tempo... [0B][04]"""
AREAD166.DAT:8:40,"[0C][06][14][C6]@""Devemos sever vossos lacos com este mundo... [02]Desemaranhar os caminhos que se emaranham... [02]Aguarda-vos, [04]"""
AREAD166.DAT:8:42,"[0C][05][14][07][07]""Tive muito medo, [04]"""
AREAD166.DAT:8:44,"[14][08][08]""Entao...Ele estava realmente aqui? [02]Ou foi alguma especie de projecao?"""
AREAD166.DAT:8:46,"[14][09][07]""Bem...Suponho que nao temos escolha a nao ser continuar. [02][14]A"""
AREAD166.DAT:8:47,"[0C][05][14][0A][08]""Aaaarrgh!""[13]0[14][04][04]""Meus assuntos\estao alhures..."""
AREAD166.DAT:8:48,"[0C][05][14][0A][08]""Aaaarrgh!""[13]0[14][04][04]""Meus assuntos\estao alhures..."""
AREAD166.DAT:8:49,"[0C][05][14][0A][08]""Aaaarrgh!""[13]0[14][04][04]""Meus assuntos\estao alhures..."""
AREAD166.DAT:8:50,"[0C][05][14][0A][08]""Aaaarrgh!""[13]0[14][04][04]""Meus assuntos\estao alhures..."""
AREAD166.DAT:8:51,"[0C][05][14][0A][08]""Aaaarrgh!""[13]0[14][04][04]""Meus assuntos\estao alhures..."""
AREAD166.DAT:8:52,"[0C][05][14][0A][08]""Aaaarrgh!""[13]0[14][04][04]""Meus assuntos\estao alhures..."""
AREAD166.DAT:8:53,"[0C][05][14][0A][08]""Aaaarrgh!""[13]0[14][04][04]""Meus assuntos\estao alhures..."""
AREAD166.DAT:8:54,"[0C][05][14][0A][08]""Aaaarrgh!""[13]0[14][04][04]""Meus assuntos\estao alhures..."""
AREAD166.DAT:8:55,"[0C][05][14][0A][08]""Aaaarrgh!""[13]0[14][04][04]""Meus assuntos\estao alhures..."""
AREAD166.DAT:8:56,"[14][04][04]""Meus assuntos\estao alhures..."""
