offset,file,text_en,byte_budget
scena/mp8010.dat:0x2fdd9,scena/mp8010.dat,@&? ,5
scena/mp8010.dat:0x32e01,scena/mp8010.dat, &D%,5
scena/mp8010.dat:0x33c1e,scena/mp8010.dat,What a lovely breeze.,22
scena/mp8010.dat:0x33c44,scena/mp8010.dat,"should be wonderful, too.",26
scena/mp8010.dat:0x33c5e,scena/mp8010.dat,It looks like the weather in Zeiss,35
scena/mp8010.dat:0x33c90,scena/mp8010.dat,write a letter to the teachers myself.,39
scena/mp8010.dat:0x33cb7,scena/mp8010.dat,"Hehe, now I somehow feel like I should",39
scena/mp8010.dat:0x33ced,scena/mp8010.dat,I wonder how they are...,25
scena/mp8010.dat:0x33d16,scena/mp8010.dat,an article about that party.,29
scena/mp8010.dat:0x33d33,scena/mp8010.dat,"Actually, the Liberl News wrote",32
scena/mp8010.dat:0x33d63,scena/mp8010.dat,"then, in high society and among ordinary folk.",47
scena/mp8010.dat:0x33d92,scena/mp8010.dat,Julia has certainly gained popularity since,44
scena/mp8010.dat:0x33dcd,scena/mp8010.dat,"I do feel a bit sorry for that poor man, though.",49
scena/mp8010.dat:0x33e0d,scena/mp8010.dat,He got what was coming to him!,31
scena/mp8010.dat:0x33e3f,scena/mp8010.dat,an article about that party.,29
scena/mp8010.dat:0x33e5c,scena/mp8010.dat,"Actually, the Liberl News wrote",32
scena/mp8010.dat:0x33e8b,scena/mp8010.dat,"then, in high society and among ordinary folk.",47
scena/mp8010.dat:0x33eba,scena/mp8010.dat,Julia has certainly gained popularity since,44
scena/mp8010.dat:0x33ef5,scena/mp8010.dat,"Apparently, Zeiss has some moving stairs.",42
scena/mp8010.dat:0x33f2e,scena/mp8010.dat,I really want to go on them!,29
scena/mp8010.dat:0x33f5a,scena/mp8010.dat,Whoa! A white falcon!,22
scena/mp8010.dat:0x33f7f,scena/mp8010.dat,That's so cool. Maybe it's that girl's pet.,44
scena/mp8010.dat:0x33fba,scena/mp8010.dat,It's the hot springs for me!,29
scena/mp8010.dat:0x33fd7,scena/mp8010.dat,I don't care about the moving stairs.,38
scena/mp8010.dat:0x3400c,scena/mp8010.dat,It sounds like the bath is gigantic~!,38
scena/mp8010.dat:0x34041,scena/mp8010.dat,"Come on now, do try to keep still.",35
scena/mp8010.dat:0x34073,scena/mp8010.dat,We don't want to disturb the other passengers.,47
scena/mp8010.dat:0x340b1,scena/mp8010.dat,I wanted to see Leiston Fortress.,34
scena/mp8010.dat:0x340d3,scena/mp8010.dat,I'm so disappointed...,23
scena/mp8010.dat:0x340f9,scena/mp8010.dat,aren't allowed anywhere near it.,33
scena/mp8010.dat:0x3411a,scena/mp8010.dat,"Apparently, passenger airships",31
scena/mp8010.dat:0x34148,scena/mp8010.dat,"at me, but I'm a total military nerd!",38
scena/mp8010.dat:0x3416e,scena/mp8010.dat,You wouldn't know it from looking,34
scena/mp8010.dat:0x3419f,scena/mp8010.dat,Imperial Army's Reinford LP-III.,33
scena/mp8010.dat:0x341c0,scena/mp8010.dat,My favorite tank is the first version of the,45
scena/mp8010.dat:0x341fc,scena/mp8010.dat,than the later models used in the Hundred Days War.,52
scena/mp8010.dat:0x34230,scena/mp8010.dat,"Curiously, it actually has better fuel economy",47
scena/mp8010.dat:0x3426e,scena/mp8010.dat,a female knight celebrated by the Royal Guard.,47
scena/mp8010.dat:0x3429d,scena/mp8010.dat,"Ugh, I should expect nothing less from",39
scena/mp8010.dat:0x342d4,scena/mp8010.dat,not be so easily extinguished!,31
scena/mp8010.dat:0x342f3,scena/mp8010.dat,But my burning passion shall,29
scena/mp8010.dat:0x3431f,scena/mp8010.dat,her by playing my lute as I serenade her!,42
scena/mp8010.dat:0x34349,scena/mp8010.dat,"If it comes to it, I shall strip naked and woo",47
scena/mp8010.dat:0x34387,scena/mp8010.dat,Yuck! What a mental image!,27
scena/mp8010.dat:0x343b6,scena/mp8010.dat,the other day. It's such an amazing airship!,45
scena/mp8010.dat:0x343e3,scena/mp8010.dat,"You know, I saw the Arseille at the capital",44
scena/mp8010.dat:0x3441e,scena/mp8010.dat,*Sigh*... I hope I'll see it again sometime.,45
