offset,text_target
0x1c60f5,door_01_open
0x1c6103,door_01_close
0x1c6111,door_02_open
0x1c611e,door_02_close
0x1c612c,door_03_open
0x1c6139,door_03_close
0x1c6147,Nos aproximamos do acampamento Uzurushan\n
0x1c6177,sob a névoa da manhã.
0x1c6191,Parece que estão todos comemorando\n
0x1c61bf,com bebida.
0x1c61cc,"Provavelmente bebendo a noite toda,\n"
0x1c61fe,tá?
0x1c6204,A noite toda... Nem tentam fingir que\n
0x1c6235,nos levam a sério...
0x1c624d,"Bom, estamos longe das linhas de frente, e\n"
0x1c6278,Uzurusha tem vantagem. Eles provavelmente\n
0x1c62a5,acham que venceram.
0x1c62b8,As sentinelas também estão aproveitando\n
0x1c62eb,os dois também. Isso facilita nosso trabalho...
0x1c6316,"Então, onde estão os reféns...?"
0x1c6335,Ali. Todos devem estar presos\n
0x1c6364,aquela carruagem.
0x1c6373,Sigo o dedo apontado de Jachdwalt e vejo\n
0x1c63a3,grande carruagem com grades nas laterais.
0x1c63cb,Prenderam mulheres e crianças lá dentro\n
0x1c63fa,...? Que crueldade.
0x1c640f,OK... Agora é só seguir o plano. Nosuri\n
0x1c643d,e Ougi vão atear fogo nos suprimentos\n
0x1c646b,criar um caos.
0x1c647b,Tenho certeza que vocês dois passam despercebidos.\n
0x1c64ad,Conseguem?
0x1c64bb,"Hm. Como uma boa mulher, é meu dever\n"
0x1c64e4,superar todas as expectativas.
0x1c6502,"Esse trabalho se encaixa bem no que costumamos fazer,\n"
0x1c6535,afinal.
0x1c6540,Eu e os outros usamos o caos a nosso\n
0x1c656d,"aproveitar e libertar todos, eliminando quem\n"
0x1c659b,guarda no caminho.
0x1c65ae,Não esqueçam que os inimigos estão por toda parte.\n
0x1c65e1,"Confusos ou não, se escorregarmos, nos matam\n"
0x1c6613,tudo.
0x1c6618,E-Entendi.
0x1c6626,"Uruuru, Saraana e Atuy cortam as selas\n"
0x1c6656,para atrasar a perseguição caso tentem\n
0x1c6685,nos caça.
0x1c668f,Entendido.
