offset,text_target
AREAD140.DAT:11:5,Voce quer voltar para o mundo externo?
AREAD140.DAT:11:6,Parece que esses pilares sao o que esta mantendo quem quer que seja aqui.
AREAD140.DAT:11:7,"[14][01][01]""Como voce pode ver, estou preso aqui.[02]Eu realmente agradeceria se voce pudesse me tirar daqui."""
AREAD140.DAT:11:8,"[14][02][02]""Um... Voce e [04][05]...?"""
AREAD140.DAT:11:9,"[14][03][03]""Entao voce e [04][05], hein?"""
AREAD140.DAT:11:10,"[14][01][01]""Quem mais voce acha que seria!? Claro que sou! [02]Agora se livre desses pilares e me tire daqui!"""
AREAD140.DAT:11:11,"[14][01][01]""Se voce quer me tirar daqui, vai[02]ter que destruir esses pilares."""
AREAD140.DAT:11:12,"[14][01][01]""Finalmente! [02]Pensei que nunca sairia de la!"""
AREAD140.DAT:11:13,"[14][01][01]""Primeiro, deixa eu agradecer por me[02]ajudar. Mas tem um probleminha ainda..."""
AREAD140.DAT:11:14,"[14][01][01]""Veja bem, eu nao tenho um corpo."""
AREAD140.DAT:11:15,"[14][01][01]""O que significa que nao posso sair daqui."""
AREAD140.DAT:11:16,"[14][01][01]""Por isso quero que voce ache um[02]medium que possa me emprestar um corpo, ta bem?"""
AREAD140.DAT:11:17,"[14][01][01]""Nao se preocupe -- e aqui que[02]eles invocam deuses e tudo mais! [02]Tem que ter muitos mediums por perto!"""
AREAD140.DAT:11:18,"[14][01][01]""Lembra, uma vez que saia daqui,[02]voce precisa achar um medium. [02]Ah, e... tenta achar um[02]que seja bonito, se conseguir, ta?"""
