offset,text_source,byte_budget
0x11badf,Figured as much. This network has a pretty\n,44
0x11bb0c,beefy firewall in place.,24
0x11bb25,"Nothing an elite hacker can't slice through,\n",46
0x11bb54,of course. Just one crack to widen is all I\n,45
0x11bb82,need.,5
0x11bb88,Wh--? Shit! Did I get traced already?,37
0x11bbae,Retreat! Tactical retreat!,26
0x11bbc9,"Gotta dump out, fast!",21
0x11bbdf,...Urgh. I think I got away before the trace\n,46
0x11bc0e,"could get all the way back to me, but...",40
0x11bc37,Man. Their security protocols are getting\n,43
0x11bc63,tighter and tighter.,20
0x11bc78,Gotta wonder what they're scrambling so\n,41
0x11bca2,desperately to hide at the first sign of\n,42
0x11bccd,trouble...,10
0x11bcd8,"Must be something shady, for sure. It'll be\n",45
0x11bd06,"worth it, but I should wait awhile before I try\n",49
0x11bd38,again.,6
0x11bd3f,"Ah, well. I'll just kill time 'til that whole\n",47
0x11bd6f,storm blows over.,17
0x11bd81,"Hello? Yes, who's calli--Oh, hey, what's up?",44
0x11bdae,Man,3
0x11bdb2,"Don't you ""what's up"" me. You haven't contacted\n",49
0x11bde4,us in days.,11
0x11bdf0,"Huh...? Oh. Oh, right. Yeah, I totally forgot\n",47
0x11be20,"to call, sorry.",15
0x11be30,"You never change, do you? Why don't you go out\n",48
0x11be61,"for a bit--get some fresh air, enjoy nature?",44
0x11be8e,"I had enough ""nature"" to last me when you made\n",48
0x11bebf,"me visit that growth experiment farm, thanks.",45
0x11beed,"How did that end up shaking out, anyway?",40
0x11bf16,The project lead had nothing but good things to\n,49
0x11bf48,say about you. They seem to want to offer you\n,47
0x11bf78,the job.,8
0x11bf81,No thanks. Roots that scream when you pull\n,44
0x11bfae,"them out, daikon with LEGS? And that giant\n",44
0x11bfdb,nepenthes?,10
0x11bfe6,I don't want any part of that monster movie\n,45
0x11c014,world they're trying to cultivate up on the\n,45
0x11c042,surface.,8
0x11c04b,...I see. Have you given any thought to my\n,44
0x11c078,"other proposal, at least?",25
0x11c092,Helping you out with your research? Gonna have\n,48
0x11c0c3,"to pass on that one too, sorry.",31
0x11c0e3,"I'm pretty confident in my skills, but I don't\n",48
0x11c114,think I'm on a level where I can be of any use\n,48
0x11c145,to you.,7
0x11c14d,You have a habit of severely underestimating\n,46
0x11c17c,"yourself. You know that, right?",31
0x11c19c,"Having witnessed your abilities firsthand, I'm\n",48
0x11c1cd,fully confident you can help with this project.,47
0x11c1fd,And I'M fully confident you're just playing at\n,48
0x11c22e,nepotism to get me a job.,25
0x11c248,I'm hardly so sentimental as to let my feelings\n,49
0x11c27a,cloud my judgement on this.,27
0x11c296,We'll talk about this another time.\n,37
0x11c2bc,But for now...,14
0x11c2cb,Have you been eating well? Don't think I don't\n,48
0x11c2fc,know you've been shutting yourself away in\n,44
0x11c329,there.,6
0x11c330,"Huh? Yeah, I've been eating.",28
0x11c34d,"You're getting enough sleep, too?\n",35
0x11c371,And I hope you're cleaning up after yourself.,45
0x11c39f,I'm not a child! I'm perfectly capable of\n,43
0x11c3cb,taking care of myself.,22
0x11c3e2,I see. So if someone came around for a visit\n,46
0x11c411,"right now, your room would be in presentable\n",46
0x11c440,order?,6
0x11c447,Wh-What?,8
0x11c450,Excellent. It relieves me to hear there'll be\n,47
0x11c480,no problems.,12
0x11c48d,What are you on about?,22
0x11c4a4,"They should be arriving any minute, now...",42
0x11c4cf,"Arriving? Wait, hold on, who--",30
0x11c4ee,Woman,5
0x11c4f4,Hello there! How have you been?,31
0x11c514,"Wh-Whoa, what are you--",23
0x11c52c,"Ah, you've gone and made a mess of the place.\n",47
0x11c55c,Are these MREs...? Do you have ANY clean\n,42
0x11c587,dishes?,7
0x11c58f,Just hold on and I'll pull a meal together out\n,48
0x11c5c0,of all this... Somehow.,23
0x11c5d8,"A meal...? L-Look, uh--I appreciate the thought,\n",50
0x11c60b,"really, but... your cooking's, uh...",36
0x11c630,"So rude. But worry not, brother dear!\n",39
0x11c658,I have the esteemed master with me today.,41
0x11c682,Master?,7
0x11c68a,Girl,4
0x11c68f,"Hey, uncle! I came to visit!",28
0x11c6ac,Urgh...,7
0x11c6b4,"Aw, come on, don't be like that! I'm gonna fix\n",48
0x11c6e5,up some curry just for you. Cheer up a little!,46
