offset,text_target
AREAD174.DAT:8:0,Qual andar voce quer[01]ir?[16][02]
AREAD174.DAT:8:1,Qual andar voce quer[01]ir?[16][02]
AREAD174.DAT:8:2,[12][88][0C][95]4 and[01]3 and[01]2 and[01]1 and[01]Cancelar
AREAD174.DAT:8:3,Qual andar voce quer[01]ir?[16][04]
AREAD174.DAT:8:4,[12][88][0C][95]5 and[01]3 and[01]2 and[01]1 and[01]Cancelar
AREAD174.DAT:8:5,Qual andar voce quer[01]ir?[16][06]
AREAD174.DAT:8:6,[12][88][0C][95]5 and[01]4 and[01]2 and[01]1 and[01]Cancelar
AREAD174.DAT:8:7,Qual andar voce quer[01]ir?[16][08]
AREAD174.DAT:8:8,[12][88][0C][95]5 and[01]4 and[01]3 and[01]1 and[01]Cancelar
AREAD174.DAT:8:9,Qual andar voce quer[01]ir?[16][0A]
AREAD174.DAT:8:10,[12][88][0C][95]5 and[01]4 and[01]3 and[01]2 and[01]Cancelar
AREAD174.DAT:8:11,Qual andar voce quer[01]ir?[16][0C]
AREAD174.DAT:8:12,[12][88][0C][95]1 and[01]B1 and[01]B2 and[01]B3 and[01]Cancelar
AREAD174.DAT:8:13,Qual andar voce quer[01]ir?[16][0E]
AREAD174.DAT:8:14,[12][88][0C][95]5 and[01]B1 and[01]B2 and[01]B3 and[01]Cancelar
AREAD174.DAT:8:15,Qual andar voce quer[01]ir?[16][10]
AREAD174.DAT:8:16,[12][88][0C][95]5 and[01]1 and[01]B2 and[01]B3 and[01]Cancelar
AREAD174.DAT:8:17,Qual andar voce quer[01]ir?[16][12]
AREAD174.DAT:8:18,[12][88][0C][95]5 and[01]1 and[01]B1 and[01]B3 and[01]Cancelar
AREAD174.DAT:8:19,Qual andar voce quer[01]ir?[16][14]
AREAD174.DAT:8:20,[12][88][0C][95]5 and[01]1 and[01]B1 and[01]B2 and[01]Cancelar
AREAD174.DAT:8:22,"A entrada foi[01]selada! Para abri-la, voce[01]precisa de uma [05][06][09][16][05][06]!"
AREAD174.DAT:8:23,"A entrada foi[01]selada! Para abri-la, voce[01]precisa de uma [05][02][09][17][05][06]!"
AREAD174.DAT:8:25,Voce obteve:[01][05][06][09][16][05][06]![02]Use-o para destravar[01]portas com[01][05][06]Selos Amarelos[06].
AREAD174.DAT:8:26,Voce obteve:[01][05][02][09][17][05][06]![02]Use-o para destravar[01]portas com[01][05][02]Selos Vermelhos[06].
AREAD174.DAT:8:27,Parece que voce pode[01]descansar aqui...[12][8B][0C][93]Descansar[01]Diario[01]Cancelar
AREAD174.DAT:8:28,Este livro detalha o[01]historico do Imperio[02]do Primeiro Imperador[01]Fou-Lu ate o Quarto[01]Imperador Temul.
AREAD174.DAT:8:29,Este livro detalha o[01]historico do Imperio[02]do Quinto Imperador[01]Mugul ate o Oitavo[01]Imperador Mei.
AREAD174.DAT:8:30,Este livro detalha o[01]historico do Imperio[02]do Nono Imperador[01]Shei ate o Decimo[01]Segundo Imperador Ahtar.
AREAD174.DAT:8:31,"Este livro detalha o[01]historico do Imperio[02]durante o reinado do[01]Decimo Terceiro e atual[01]Imperador, Soniel."
AREAD174.DAT:8:32,Ha varias armas[01]inacabadas espalhadas[01]neste local.
AREAD174.DAT:8:33,Ha muitos rolos e[01]livros escritos em linguas[01]antigas nas prateleiras.
AREAD174.DAT:8:34,Voce encontrou uma lista de[01]todas as pessoas que[02]foram usadas como sacrificios[01]para o Carronade...
AREAD174.DAT:8:35,Voce encontrou um relatorio da[01]tentativa do Imperio de[02]invocar um deus e o que[01]correu mal.
AREAD174.DAT:8:36,Voce encontrou registros de[01]experimentos com[02]diferentes metodos para matar[01]dragoes e outros deuses.
AREAD174.DAT:8:37,Ha todos os tipos de[01]roupas diferentes penduradas[01]dentro do guarda-roupa.
AREAD174.DAT:8:77,Qual andar voce quer[01]ir?[16][02]
