offset,text_target
AREAD078.DAT:8:0,"[14][80]@""Quem vai la!?"""
AREAD078.DAT:8:1,"[14][80]@""Quem vai la!?"""
AREAD078.DAT:8:2,"[14][80]@""Quem ousa profanar o[01]repouso sagrado[01]de meu senhor?"""
AREAD078.DAT:8:3,"[14][80]@""Espera...Tu tambem[01]es um dos Eternos...?"""
AREAD078.DAT:8:4,"[14][80]@""Nao importa! Ninguem,[02]nem sequer se fosse[01]irmaio de meu[01]senhor,[02]pode ser[01]permitido entrar!"""
AREAD078.DAT:8:5,Voce quer subir?[12]
AREAD078.DAT:8:6,Voce quer descer?[12][01][0C][82]Sim[01]Nao
AREAD078.DAT:8:7,"Aquele que trilharia[01]a vereda, primeiro[01]busque a chave"
AREAD078.DAT:8:11,Para onde voce quer ir?[12][02][0C][93]Avancar[01]Subir[01]Nunca
AREAD078.DAT:8:12,Para onde voce quer ir?[12][02][0C][93]Avancar[01]Subir[01]Nunca
AREAD078.DAT:8:13,O que voce quer fazer?[12][03][0C][92]Ir ao Mausoléu do Imperador[01]Nunca
AREAD078.DAT:8:16,"[10][02]Ficar em frente de um[01][05][02]botao[06] acende o chao.[02]Pressione ~ para mover um[01]cubo para frente, e [7F][02]para mover para tras.[02]Alinhe tres blocos[01]da mesma cor para[01]criar um caminho."
AREAD078.DAT:8:18,Cuidado com o [05][02]Olho Vermelho[06]...
