offset,text_target
AREAD135.DAT:8:0,Já é demasiado tarde para este...
AREAD135.DAT:8:1,Já é demasiado tarde para este...
AREAD135.DAT:8:5,Tropas entraram ali...[02]Só espero que consigam se livrar [01]daquele monstro que atacou...
AREAD135.DAT:8:6,O que vai ser da capital...Do [01]Império...De nós!?
AREAD135.DAT:8:7,"[0C][06][14][C4]@""General!"""
AREAD135.DAT:8:8,"[0C][06][14][C4]@""General!"""
AREAD135.DAT:8:9,"[0C][06][14][C4]@""General!"""
AREAD135.DAT:8:10,"[0C][06][14][C4]@""General!"""
AREAD135.DAT:8:11,"[0C][03][14][02][02]""[04][04]!?"""
AREAD135.DAT:8:12,"[0C][06][14][C4]@""General Rhun![02]Conforme as ordens, retornei com o [01]Dragão!"""
AREAD135.DAT:8:13,"[0C][03][14][02][02]""Vejo...[0B]Está bem, [04][04].[02]Então...[0B]Este é o [01]Dragão, hein?"""
AREAD135.DAT:8:14,"[0C][04][14][83]C""Sim, Senhor![02]Disseram-me que seu nome [01]próprio é o Dragão Yorae, Senhor."""
AREAD135.DAT:8:15,"[0C][03][14][02][02]""Vejo...[0B]Então...[02]Estávamos certos..."""
AREAD135.DAT:8:16,"[0C][03][14][02][02]""Em nome de minhas [01]tropas...[02]Ofereço minhas desculpas [01]por qualquer...[02]incômodo causado a vós, [01]jovem dragão..."""
AREAD135.DAT:8:17,"[0C][03][14][02][02]""[04][04]...[01]Vistes Yuna?"""
AREAD135.DAT:8:18,"[0C][03][14][02][02]""Mesmo sem saber o que [01]fazíamos,[02]o ajudamos em sua [01]busca pelo poder...[02]Auxiliamo-lo na tentativa de matar um [01]deus...[02]Suponho que seja apenas [01]justo que nós [02]soframos a [01]ira do deus..."""
AREAD135.DAT:8:19,"[0C][03][14][02][02]""Ainda assim...[0B]Argh![02]Não podemos permitir que o [01]mundo inteiro seja [01]destruído...[02]Pela ambição de um [01]único homem..."""
AREAD135.DAT:8:20,"[0C][02][14][84]D""E por isso tentaram [01]se encontrar com o Primeiro [01]Imperador?"""
AREAD135.DAT:8:21,"[0C][03][14][02][02]""Uhh...Sim...[01]Ainda assim...[02]Pensei que estávamos [01]perdidos..."""
AREAD135.DAT:8:22,"[0C][03][14][02][02]""Mas ainda há esperança...[02]Há ainda...o Dragão [01]Yorae."""
AREAD135.DAT:8:23,"[0C][03][14][02][02]""Vós também sois um [01]deus...[02]Ó poderoso deus...Nós...[02]Somos insensatos...[01]Somos meros [01]mortais...[02]Merecemos este destino [01]pelo que tentamos [01]fazer..."""
AREAD135.DAT:8:24,"[0C][03][14][02][02]""Ainda assim, ó poderoso [01]deus...[02]Se houver uma [01]partícula de clemência em [01]vossa alma...[02]Não punis nossas [01]crianças...pelo que [01]fizemos...[02]Deixai-lhes...um [01]futuro...[0B]uh!"""
AREAD135.DAT:8:25,"[0C][02][14][84]D""General...[02]Não sei como dizer isso bem, mas...[02][14][85]D[04]"
AREAD135.DAT:8:26,"[0C][04][14][86]E""Ela diz,[02]'[04]"
AREAD135.DAT:8:27,"[0C][02][14][07][04]""O qu...[0B]O que vós [01]querem dizer com isso!?"""
AREAD135.DAT:8:28,"[0C][03][14][08][06]""Ha ha ha ha![02]É bom que o Dragão [01]Yorae vos tenha como amigos...[02]Talvez ainda haja [01]esperança para nós..."""
AREAD135.DAT:8:29,"[0C][03][14][02][02]""Fizestes bem, [01]Capitão [04][04].[02]Quero que os levei...Todos eles...[02]Ao Castelo [01]Imperial...O Deus [01]Imperador espera ali."""
AREAD135.DAT:8:30,"[0C][04][14][C4]@""Sim, Senhor!"""
AREAD135.DAT:8:32,"[0C][06][14][02][02]""Não se preocupem comigo...Ficará bem.[0B][01]Mais importante ainda...[02][14][08][06]Gostaria de ouvir-vos [01]me chamar como antes...Uma [01]última vez."""
AREAD135.DAT:8:34,"[14][02][02]""Meu querido [04][04]...[02]Não consegui fazer [01]o quanto gostaria por [01]vós...[02]Merecíeis tanto mais [01]do que este velho [01]soldado podia dar."""
AREAD135.DAT:8:35,"[0C][05][14][09][07]""Avô, eu..."""
AREAD135.DAT:8:36,"[14][88]F""Ouça-me, [04][04]...[02]Se houver um [01]amanhã...[02]Quero que vivais [01]cada dia...Cada [01]momento...[02]Ao máximo...Sede [01]feliz, [04][04]...[01][0B]uhh!"""
AREAD135.DAT:8:37,"[14][82]B""Ide agora.[02]O que vem agora...[01]custa a vós...[02]A vós e ao Dragão [01]Yorae."""
AREAD135.DAT:8:38,"[14][02][02]""É isso...[02]O mundo...pertence [01]às crianças..."""
AREAD135.DAT:8:39,"[14][08][06]""Hora...deste velho [01]soldado...[0B][0B]desaparecer..."""
