offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAD076.DAT:8:2,AREAD076.DAT,8,2,"[0C][02][14][01][01]""Marlok again...How[01]many trips does that[01]make this month?[02]I don't think I've[01]seen anyone who[01]cares about making[02]a profit as much[01]as he does!""",205,
AREAD076.DAT:8:3,AREAD076.DAT,8,3,"[0C][06][14][82]B""Tell me about it![02]Just look at the size[01]of those crates he's[01]bringing in!""",113,
AREAD076.DAT:8:4,AREAD076.DAT,8,4,"[0C][02][14][01][01]""Yeah, well, I[01]suppose you have to[01]be like that to make[02]the kind of deals he[01]does...[02]We're on opposite[01]sides, remember?""",176,
AREAD076.DAT:8:5,AREAD076.DAT,8,5,"[14][C1]@""It looks like[01]everything went[01]as planned.""",65,[14][C1]
AREAD076.DAT:8:6,AREAD076.DAT,8,6,"[0C][02][14][03][03]""Yep...[0B][02]Now that we've come[01]this far, there's no[02]way we're going back[01]without Elina!""",128,
AREAD076.DAT:8:7,AREAD076.DAT,8,7,"[0C][02][14][03][03]""...[0B]...[0B]Looks like[01]the coast is clear.""",63,
AREAD076.DAT:8:8,AREAD076.DAT,8,8,"[14][04][04]""Hey--[0B]is this your[01]sandflier?""[12]",50,[14][04]
AREAD076.DAT:8:9,AREAD076.DAT,8,9,"[14][04][04]""Hey--[0B]is this your[01]sandflier?""[12]",50,[14][04]
AREAD076.DAT:8:10,AREAD076.DAT,8,10,"[14][04][04]""Hey--[0B]is this your[01]sandflier?""[12]",50,[14][04]
AREAD076.DAT:8:11,AREAD076.DAT,8,11,"[14][04][04]""Hey--[0B]is this your[01]sandflier?""[12]",50,[14][04]
AREAD076.DAT:8:12,AREAD076.DAT,8,12,"[14][04][04]""Oh...[02]I wonder whose it is[01]then...""",55,[14][04]
AREAD076.DAT:8:13,AREAD076.DAT,8,13,"[14][04][04]""Really?[0B] Look, I need[01]to get to [05][02]Shikk[06].[02]Think you could take[01]me?""",100,[14][04]
AREAD076.DAT:8:14,AREAD076.DAT,8,14,"[14][04][04]""I need to get to[01]Hesperia, but the[02]Causeway's not[01]working, right?""",99,[14][04]
AREAD076.DAT:8:15,AREAD076.DAT,8,15,"[14][04][04]""I hear there's[01]like a big lake or[01]something near[02]Shikk that goes all[01]the way to the[01]western continent.[02]So I figure if I can[01]get to Shikk,[02]I should be able to[01]get to Hesperia[01]one way or another.[02]So, what do you say?[01]Will you take me[01]there?""[12][01][0C][82]Yes[01]No",355,[14][04]
AREAD076.DAT:8:16,AREAD076.DAT,8,16,"[14][04][04]""Really? Thanks a[01]lot!""",37,[14][04]
AREAD076.DAT:8:17,AREAD076.DAT,8,17,"[14][04][04]""Shikk is to the[01]northeast of here...[02]On the other side of[01]the Great Desert.""",113,[14][04]
AREAD076.DAT:8:18,AREAD076.DAT,8,18,"[14][04][04]""C'mon...I'll give[01]you something for[01]your trouble...""[12][02][0C][82]OK[01]No",92,[14][04]
AREAD076.DAT:8:19,AREAD076.DAT,8,19,"[14][04][04]""It's just to the[01]other side of the[01]desert...""[12][03][0C][82]OK[01]No",82,[14][04]
AREAD076.DAT:8:20,AREAD076.DAT,8,20,"[14][04][04]""I won't make any[01]noise or bother you,[01]OK?""[12][04][0C][82]OK[01]No",78,[14][04]
AREAD076.DAT:8:21,AREAD076.DAT,8,21,"[14][04][04]""Oh, come on...[01]Please?""[12][05][0C][82]OK[01]No",51,[14][04]
AREAD076.DAT:8:22,AREAD076.DAT,8,22,"[14][04][04]""C'mon--I'm begging[01]you!""[12][06][0C][82]OK[01]No",52,[14][04]
AREAD076.DAT:8:23,AREAD076.DAT,8,23,"[14][04][04]""Be a sport and give[01]me a ride-p[0B]l[0B]e[0B]a[0B]s[0B]e?""[12][07][0C][82]OK[01]No",79,[14][04]
AREAD076.DAT:8:24,AREAD076.DAT,8,24,"[14][04][04]""Fine then! Forget[01]it! I'm sorry I even[01]asked!""",71,[14][04]
AREAD076.DAT:8:25,AREAD076.DAT,8,25,"[14][04][04]""You mean you changed[01]your mind? You'll[01]give me a ride?""[12][01][0C][82]Yes[01]No",97,[14][04]
AREAD076.DAT:8:26,AREAD076.DAT,8,26,"[14][85][05]""What!?""",16,[14][85]
AREAD076.DAT:8:27,AREAD076.DAT,8,27,"[14][85][05]""You mean it was you[01]who snuck into the[02]Causeway and[01]started the big[01]fight there!?""",121,[14][85]
AREAD076.DAT:8:28,AREAD076.DAT,8,28,"[14][05][05]""You didn't stop to[01]think what effect[02]that might have on[01]the gateway device,[01]did you?[02][14][06][06]""I don't know what[01]to say...""",170,[14][05]
AREAD076.DAT:8:29,AREAD076.DAT,8,29,"[14][85][05]""Huh? Who's there!?""",33,[14][85]
AREAD076.DAT:8:30,AREAD076.DAT,8,30,Where do you want to go[01]in the sandflier?[12][08][0C][93]Shyde[01]Outside of town[01]Never mind,108,
AREAD076.DAT:8:31,AREAD076.DAT,8,31,Where do you want to go[01]in the sandflier?[12][08][0C][93]Shyde[01]Outside of town[01]Never mind,108,
AREAD076.DAT:8:32,AREAD076.DAT,8,32,Where do you want to go[01]in the sandflier?[12][09][0C][94]Shikk Region[01]Shyde[01]Outside of town[01]Never mind,126,
AREAD076.DAT:8:33,AREAD076.DAT,8,33,"""The sandflier you came in[01]on? Oh, it's long gone.[02]Looks like you're stuck[01]here for a while, eh?""",136,
