offset,text_source,byte_budget
0x8a02e,"All right, everyone. You all got your cups?",43
0x8a05a,Ukon's Cohort,13
0x8a068,Yeah!,5
0x8a06e,"Here's to our triumphant return to the capital,\n",49
0x8a0a0,and to new comrades! Cheers!,28
0x8a0bd,Cheers!,7
0x8a0c5,Cheers.,7
0x8a0cd,Ch-Cheers...,12
0x8a0da,*Gulp*... Ahh.,14
0x8a0e9,"At Ukon's toast, Kuon drains her cup in one go.",47
0x8a119,"Oh, please have some more...",28
0x8a136,Whoa.,5
0x8a13c,Ah...,5
0x8a142,Cold sake after a bath always hits the spot.\n,46
0x8a171,Mmf.,4
0x8a176,"Kuon drains her cup as quickly as it filled,\n",46
0x8a1a5,seemingly in a good mood.,25
0x8a1bf,"Ostensibly, the earlier incident at the bath\n",46
0x8a1ee,seems to have been forgotten entirely.,38
0x8a215,"Her language and her mannerisms are elegant,\n",46
0x8a244,but she acts like an old man...,31
0x8a264,"Glad she's in a good mood, anyway.\n",36
0x8a289,"Rulutieh, meanwhile...",22
0x8a2a0,My eyes meet Rulutieh's.,24
0x8a2bd,"Her face quickly turns red, and she averts her\n",48
0x8a2ee,eyes.,5
0x8a2f4,I guess getting HER back in a good mood will be\n,49
0x8a326,a little harder...,18
0x8a339,"Hey, kid, what's the deal? Your cup's empty.",44
0x8a366,"With bottle in hand and face already reddening,\n",49
0x8a398,Ukon sits down beside us. His men chatter.,42
0x8a3c3,"Here, let's toast again. To wonderful new\n",43
0x8a3ef,allies!,7
0x8a3f7,And to the allies who ditched the guests of\n,45
0x8a425,honor and started the festivities without them.,47
0x8a455,"Ah, that's the good stuff.",26
0x8a470,"Hey, don't ignore me over here.",31
0x8a490,"Bahahaha! C'mon, what's the fuss? You got to\n",46
0x8a4bf,"feast your eyes and got off pretty easy,\n",42
0x8a4ea,didn't you?,11
0x8a4f6,Ukon raises his cup in good humor.,34
0x8a519,Ungh...,7
0x8a521,"I get his logic, but that's not really the\n",44
0x8a54e,response I was hoping for.,26
0x8a569,"...But strangely enough, I can't bring myself\n",47
0x8a599,to be mad at this guy. He's got this...\n,41
0x8a5c3,magnetism to him.,17
0x8a5d5,"Ah, that's good...",18
0x8a5e8,"Here. You were late, so you've gotta drink\n",44
0x8a615,three cups. That's the rule.,28
0x8a632,"...Allies, huh.",15
0x8a642,"Phew. Here, your turn.",22
0x8a659,All right.,10
0x8a664,"Ahhh. After a job well done, that's just the\n",46
0x8a693,stuff.,6
0x8a69a,"Come to think of it, we've been traveling with\n",48
0x8a6cb,Ukon for over ten days now.,27
0x8a6e7,...And I don't think I can count on one hand\n,46
0x8a716,the number of times we've been in mortal\n,42
0x8a741,danger.,7
0x8a749,I never even dreamed that things would play out\n,49
0x8a77b,like this when we met...,24
0x8a794,But it hasn't all been bad.,27
0x8a7b0,"Here, Haku, this is yours.",26
0x8a7cb,"Kuon passes an enormous, stuffed amamunii to me.",48
0x8a7fc,"Joyfully, she tucks into another from a stack\n",47
0x8a82c,waiting on her plate.,21
0x8a842,Mm! Delicious.,14
0x8a851,"Kuon sighs with a distant, dreamy look in her\n",47
0x8a881,"She really enjoys her food, huh?\n",34
0x8a8a4,"Glad she's having a good time, at least.",40
0x8a8cd,"She was in a foul mood all the way over here,\n",47
0x8a8fd,"but as soon as she saw the meal, her spirits\n",46
0x8a92c,lifted.,7
0x8a934,Good to know for the future. I'll have to buy\n,47
0x8a964,her an expensive meal next time I upset her.,44
0x8a991,I've been feeling Rulutieh's eyes on me for a\n,47
0x8a9c1,"while now, but whenever I look toward her, she\n",48
0x8a9f2,looks away.,11
0x8a9fe,I did see her naked. That's probably a natural\n,48
0x8aa2f,"reaction, all things considered.",32
0x8aa50,"...Still, I can't help but feel like she's\n",44
0x8aa7d,avoiding me. That's a little depressing.,40
0x8aaa6,"I'll have to apologize to her again, later.",43
0x8aad2,"Here, Rulutieh. You should eat.",31
0x8aaf2,Huh? Oh...,10
0x8aafd,Kuon proffers another amamunii.,31
0x8ab1d,Thank you...,12
0x8ab2a,"Flustered, Rulutieh tries to accept the food,\n",47
0x8ab5a,but Kuon bypasses her hands and goes right for\n,48
0x8ab8b,her mouth.,10
0x8ab96,Huh?,4
0x8ab9b,"Here, say ""ah...""",17
0x8abad,H-Huh? Uh?,10
0x8abb8,Ah.,3
0x8abbc,"I, um...",8
0x8abc5,Ah!?,4
0x8abca,Um... ah...?\n,14
0x8abd9,Mmf... mm...,12
0x8abe6,Ahaha. Taste good?,18
0x8abf9,Um... y-yes.,12
0x8ac06,"Pleased, Kuon takes the wrap and holds it up\n",46
0x8ac35,to Rulutieh's lips once more.,29
0x8ac53,"All right, then, have another bite.\n",37
0x8ac79,"Say ""ah.""",9
0x8ac83,Um...,5
0x8ac89,"C'mon, ah?♪",13
0x8ac97,Ah... mmf...,12
0x8aca4,And another toast!,18
0x8acb7,"O-Oh, um... Cheers...?",22
0x8acce,...Is Kuon trying to be considerate and break\n,47
0x8acfe,"the ice, or...?",15
0x8ad0e,It feels like all she's doing is making things\n,48
0x8ad3f,even more awkward.,18
0x8ad52,"Hey, kid. Empty cup. You know the rules.",40
0x8ad7b,"Oh, yeah--",10
0x8ad86,"Master Haku!? Pri-THEE, a drink! A drink with\n",47
0x8adb6,thy BOSHOM friend Maroro!,25
0x8add0,Maroro's white face suddenly materializes from\n,48
0x8ae01,"the crowd, poking into my field of vision.",42
