offset,text_source,byte_budget
0x111386,Footsteps echo through the heavy night air...,45
0x1113b4,"A night like any other. Nosuri, the noble thief,\n",50
0x1113e7,seeks to empty the wallets of the rich and\n,44
0x111414,corrupt!,8
0x11141d,"Unseen, she traverses the city's very rooftops,\n",49
0x11144f,cheerily humming--a nighttime vision of joy\n,45
0x11147d,itself!,7
0x111485,Halt! Another villain lining his pockets with\n,47
0x1114b5,"the suffering of the people, eh?",32
0x1114d6,Thinking yourself above the law of the land\n,45
0x111504,is a grave crime indeed...,26
0x11151f,But you'll get no sympathy from me. In the name\n,49
0x111551,"of the people, I pass judgement upon you!",41
0x11157b,"She seems to be in a good mood, reciting the\n",46
0x1115aa,lines of a play to herself as she travels.,42
0x1115d5,"Hm, hm! Quite a bounty. I should be able to\n",45
0x111603,give out a lot of this.,23
0x11161b,She comes to a stop on one roof and begins to\n,47
0x11164b,lay out her spoils from a hard night's\n,40
0x111674,thieving.,9
0x11167e,"Hm... what to start with? First... Yes,\n",41
0x1116a8,"something that catches the eye, definitely.",43
0x1116d4,"She plucks a gold bar from the pile, sparkling\n",48
0x111705,"in the moonlight, and grins delightedly.",40
0x11172e,"Oh, THIS will do nicely. The heft and golden\n",46
0x11175d,shine is sure to captivate anyone!,34
0x111780,"And so, with a practiced arm, the noble thief\n",47
0x1117b0,throws her bounty into the wild night!,38
0x1117d7,Ahahaha! Let it rain gold upon the people!,42
0x111802,The silence of a peaceful night is broken with\n,48
0x111833,the noble thief's laughter and shattering glass.,48
0x111864,Male citizen,12
0x111871,"Oh, no, it's that bloody thief woman again!",43
0x11189d,Female citizen,14
0x1118ac,"Dear, bring the children inside, quickly!",41
0x1118d6,"Spurred on by the grateful cries of the people,\n",49
0x111908,Nosuri hurls her bars of gold all the harder!,45
0x111936,There you go! Gifts for all!,28
0x111953,Old male citizen,16
0x111964,Our family heirloom! It's in pieces!,36
0x111989,"Mother, no, that's not something you eat--\n",44
0x1119b6,"eek, your TEETH!",16
0x1119c7,"I JUST put the baby down for the night, damn\n",46
0x1119f6,it! Now he's wide awake again!,30
0x111a15,Is this woman insane? Everyone'll know where\n,46
0x111a44,these came from! How are we supposed to USE\n,45
0x111a72,gold bars!?,11
0x111a7e,"Ahh, the wonderful shouts of joy from a people\n",48
0x111aaf,satisfied. Justice is done!,27
0x111acb,"Smiling broadly, Nosuri seizes an enormous sack\n",49
0x111afd,of amam and swings it through an open doorway!,46
0x111b2c,Next is this!,13
0x111b3a,Citizens tremble in fear as bag after heavy\n,45
0x111b68,bag of amam rains down through their roofs\n,44
0x111b95,and windows...,14
0x111ba4,"I-I suppose we can have a good meal now, but\n",46
0x111bd3,the door's broken during the cold season...,43
0x111bff,But I can't stand the cold!,27
0x111c1b,"Come on, we JUST fixed the roof last month!",43
0x111c47,Old female citizen,18
0x111c5a,"...Hey, this is delicious!",26
0x111c75,"Ahh, yes! The feeling of accomplishment after\n",47
0x111ca5,doing good deeds...,19
0x111cb9,Nosuri looks up to the skies with a refreshed\n,47
0x111ce9,"smile, exulting in the people's cries of joy.",45
0x111d17,"From far off, the sound of the capital guards'\n",48
0x111d48,whistles begins to echo through the air.,40
0x111d71,"Bah, what scoundrels, to interrupt such a\n",43
0x111d9d,beautiful night!,16
0x111dae,But it wouldn't do for the hero of the people\n,47
0x111dde,"to be apprehended. I should be away from here,\n",48
0x111e0f,quickly.,8
0x111e18,*Whoosh!*,9
0x111e22,"The noble thief takes off into the night,\n",43
0x111e4e,gallantly bounding from roof to roof...,39
0x111e76,...leaving behind a people uncertain whether\n,46
0x111ea5,her gifts are a blessing or a curse.,36
