offset,text_source,byte_budget
0x25d6dc,I walk along as Uruuru and Saraana hold my\n,44
0x25d709,"hands, guiding me through the foggy night.",42
0x25d734,It's been a while since Mito last invited me\n,46
0x25d763,"over, but my heart's a little heavier as I walk\n",49
0x25d795,onward.,7
0x25d79d,"Well, he did give me the job to inspect the\n",45
0x25d7cb,ruins. I'm sure he wants a detailed report\n,44
0x25d7f8,on it.,6
0x25d7ff,"For some reason, the old man didn't call me\n",45
0x25d82d,immediately after I returned to the city.,41
0x25d857,"To be honest, I don't want to remember what\n",45
0x25d885,"happened there. It was convenient for me, but...",48
0x25d8b6,Just when I had almost forgotten the whole\n,44
0x25d8e3,"thing, he calls me over...",26
0x25d8fe,And I'm guessing he wants to talk to me about\n,47
0x25d92e,what happened.,14
0x25d93d,About how the Tatari are what's left of the\n,45
0x25d96b,human race...,13
0x25d979,I wonder if I'm allowed to tell him the truth.,46
0x25d9a8,"But knowing that old man, I wouldn't be\n",41
0x25d9d2,surprised if he already knows.,30
0x25d9f1,The problem is whether he knows...\n,36
0x25da16,that I know.,12
0x25da23,Kuon's right. This could be dangerous knowledge.\n,50
0x25da56,If things go badly...,21
0x25da6c,Master?,7
0x25da74,You do not look well. Does something trouble\n,46
0x25daa3,you?,4
0x25daa8,And keeping silent... probably isn't an option.,47
0x25dad8,"I mean, he gave me all that advance pay, and\n",46
0x25db07,he's probably already got some report from\n,44
0x25db34,these two.,10
0x25db3f,I might lose his trust if I try to hide this\n,46
0x25db6e,information from him.,21
0x25db84,"Oh, uh... It's nothing.",23
0x25db9c,...Overanalyzing it like this isn't going to\n,46
0x25dbcb,help.  All I can do is just let things play\n,45
0x25dbf9,out.,4
0x25dc02,"The two lean in a little closer, as though\n",44
0x25dc2f,trying to comfort me.,21
0x25dc45,Do I really look that uneasy...?\n,34
0x25dc68,Hm?,3
0x25dc6c,"As we walk the misty road, I suddenly realize\n",47
0x25dc9c,we've arrived in that strange hallway.,38
0x25dcc3,It's different from the verdant garden we\n,43
0x25dcef,"usually reach. This is a path, regal and\n",42
0x25dd1a,ornamented...,13
0x25dd28,"It's a huge hallway. So big, one could mistake\n",48
0x25dd59,it for a road.,14
0x25dd68,"And at the very end, I see a grand and\n",40
