offset,text_source,byte_budget
0x231772,Bodyguards...?,14
0x231781,Correct. I would have you act as security detail\n,50
0x2317b4,for a particular group of officials.,36
0x2317d9,"After I answer Oshtor's summons, he greets me\n",47
0x231809,with a strange assignment.,26
0x231824,"Tomorrow, ambassadors from a certain nation\n",45
0x231852,will be arriving in the imperial capital.,41
0x23187c,They are from a country far to the west of\n,44
0x2318a9,Yamato... An island nation beyond the seas.,43
0x2318d5,"Huh. Must be a real hassle, coming all the way\n",48
0x231906,here.,5
0x23190c,They are indeed a much smaller country than\n,45
0x23193a,"Yamato, but my liege seems quite interested\n",45
0x231968,in them.,8
0x231971,Their homeland is known as... the land where\n,46
0x2319a0,god sleeps.,11
0x2319ac,"Where god sleeps, huh...?",25
0x2319c6,"Naturally, we must take utmost care to ensure\n",47
0x2319f6,that nothing happens to them.,29
0x231a14,"That is where you come in, Lord Haku. I would\n",47
0x231a44,have you act as their protection.,33
0x231a66,"Us as bodyguards, huh...",24
0x231a7f,Something troubles you?,23
0x231a97,Not really. I just don't get it.,32
0x231ab8,Isn't that kind of job reserved for actual\n,44
0x231ae5,soldiers?,9
0x231aef,Our usual jobs aren't in the public eye.\n,42
0x231b1a,"Shady stuff. That's what I thought, anyway.",43
0x231b46,You need not discredit yourself.\n,34
0x231b69,I am asking you to do this because I have\n,43
0x231b95,faith in your skills.,21
0x231bab,"Believe me, I'll take all the credit I can.\n",45
0x231bd9,I fully understand that people like us are\n,44
0x231c06,necessary.,10
0x231c11,But I'm not so sure how that's going to come off\n,50
0x231c44,to the ambassadors.,19
0x231c58,If Yamato sends them a bunch of ragtag misfits\n,48
0x231c89,"instead of soldiers, it doesn't give the best\n",47
0x231cb9,impression.,11
0x231cc5,"I'm just saying, it might not be in Yamato's\n",46
0x231cf4,best interests to send us if it might offend\n,46
0x231d23,them.,5
0x231d29,"Haha... A keen eye, as ever. You truly are\n",44
0x231d56,full of surprises.,18
0x231d69,Very well. Then allow me to speak with complete\n,49
0x231d9b,honesty.,8
0x231da4,"With that, Oshtor suddenly rises...",35
0x231dc8,"And strides into the backroom, abruptly leaving\n",49
0x231dfa,me behind.,10
0x231e05,Hey! Sorry for the wait.,24
0x231e22,"Ukon scratches his head as he ambles back,\n",44
0x231e4f,and flumps back down onto his seat.,35
0x231e73,Whew. Feels a lot more natural to talk to you\n,47
0x231ea3,when I'm back to this look.,27
0x231ebf,"I see. Well, honestly, I don't really care\n",44
0x231eec,which one I'm talking to.,25
0x231f06,"Man, this guy's as complicated as ever...\n",43
0x231f32,"Well, I guess I'm kind of used to it by now.",44
0x231f5f,"...Well, where was I?",21
0x231f75,"Of course, we'll have our soldiers guarding them\n",50
0x231fa8,as well. Your group will be more like a support\n,49
0x231fda,team.,5
0x231fe0,"Basically, you'll be guides for the ambassadors,\n",50
0x232013,handle their everyday needs... That kind of\n,45
0x232041,thing.,6
0x232048,"Yeah, all right. That sounds more like our\n",44
0x232075,style.,6
0x23207c,"But, of course... This is all just a front.\n",45
0x2320aa,There's actually something else I want you\n,44
0x2320d7,"to do, kid.",11
0x2320e3,I figured you were going somewhere with this...,47
0x232113,"So, what exactly do you need me to do?",38
0x23213a,Put plainly... I want you to observe them.,42
0x232165,Observe?,8
0x23216e,Yep. Yamato's only had a bit of trade contact\n,47
0x23219e,with this island nation. Nothing big or\n,41
0x2321c8,official.,9
0x2321d2,"Of course, we've got all their basic info.",42
0x2321fd,"The state of their country, their government,\n",47
0x23222d,their military might...\n,25
0x232247,The usual stuff.,16
0x232258,But it's all just words on a page. Can't jump\n,47
0x232288,to any conclusions about them based on that\n,45
0x2322b6,alone.,6
0x2322bd,...Guess you have a point.,26
0x2322d8,"I want you to trust your own eyes, your own\n",45
0x232306,"ears, your own senses... Learn all you can\n",44
0x232333,about them.,11
0x23233f,We need to learn whether or not this country\n,46
0x23236e,of theirs can be a good ally for Yamato...,42
0x232399,...And that's pretty much it.,29
0x2323b7,*Sigh*... I should have known my dear brother\n,47
0x2323e7,would devise something like this.,33
0x232409,So these ambassadors are arriving in the\n,42
0x232434,imperial capital soon.,22
0x23244b,Hmmm. I wonder what kind of people they are?,44
0x232478,But it will be a little while until we are\n,44
0x2324a5,"officially appointed as their bodyguards,\n",43
0x2324d1,correct?,8
0x2324da,"Yeah. In the meantime, let's see what these\n",45
0x232508,foreign ambassadors look like.,30
0x232527,Hm... I see. I was wondering why you gathered\n,47
0x232557,us here on the main street. So that was your\n,46
0x232586,plan...,7
0x23258e,Hm?,3
0x232592,I look over to see Kuon holding a steaming cup.,47
0x2325c2,"What're you drinking there, Kuon?",33
0x2325e4,"Huh? Oh, it was a little chilly today, so I\n",45
0x232612,bought some warm tea from the vendor over\n,43
0x23263e,there.,6
0x232645,Huh. This market sells practically anything you\n,49
0x232677,"could think of, doesn't it?",27
0x232693,"So, what country exactly are these ambassadors\n",48
0x2326c4,representing?,13
0x2326d2,"Oh, it was an island country to the west of\n",45
0x232700,The name was something like...\n,32
0x232721,To... Tuss...?,14
0x232733,"Oh, right. It was Tuskur.",25
0x23274d,Pffffft!!,9
0x232757,Kuon immediately spits the tea she's drinking...\n,50
0x23278a,straight into the nearby Atuy's face.,37
0x2327b0,Ack! Hot!!,10
0x2327bb,"S-Sorry, Atuy!!",15
0x2327cb,You caught me completely off my guard there...,46
0x2327fa,I'm so sorry... Let me wipe that off for you.,45
0x232828,"Um... Miss Kuon, do you know something about\n",46
0x232857,this Tuskur country?,20
0x23286c,What kind of nation is it?,26
0x232887,Huh? Wh-Whatever are you talking about?\n,41
0x2328b1,"I have no idea, I think--not the slightest!",43
0x2328dd,She's an open book. She must know a lot about\n,47
0x23290d,this country...,15
0x23291d,B-But I suppose I... I may have heard it\n,42
0x232948,"mentioned before, I think!",26
0x232963,I-I see... So Tuskur has...\n,29
0x232981,Hmmm...,7
0x232989,She mutters to herself as she rubs furiously\n,46
0x2329b8,at Atuy's face with a cloth.,28
0x2329d5,*Rub* *rub* *rub* *rub*,23
0x2329ed,Owie... Kuon!? That huuurts!,28
0x232a0a,"You heard of them before, Nekone?",33
0x232a2c,I have not heard much about them.\n,35
0x232a50,All I know is that they are a small island\n,44
0x232a7d,nation to the west.,19
0x232a91,That must have been quite the journey for them.\n,49
0x232ac3,To have crossed the sea to come all the way\n,45
0x232af1,here...,7
0x232af9,"Yeah, right? And I hear one of the officials\n",46
0x232b28,coming here is a kamunagi or something.\n,41
0x232b52,Someone important.,18
0x232b65,A kamunagi...!?,15
0x232b75,*Grind* *grind* *grind* *grind*,31
0x232b95,Kuon's grip tightens on the cloth in her hand.,46
0x232bc4,"Owowowowowow! Kuon, you're hurting me!\n",40
0x232bed,You're going to grate my skin off at this\n,43
0x232c19,rate!,5
0x232c1f,Oh! S-S-S-Sorry! I wasn't paying attention!!,44
0x232c4c,This visiting kamunagi... It must be difficult\n,48
0x232c7d,"for her, being in a completely different land.",46
0x232cac,"Indeed. I would like to be of service to her,\n",47
0x232cdc,regardless of her station.,26
0x232cf7,Agreed.,7
0x232cff,I'm sure that concern would only go to waste.\n,47
0x232d2f,They're not the type to be daunted by such\n,44
0x232d5c,things.,7
0x232d64,Huh? How would you know that?,29
0x232d82,"W-Well, that's...",17
0x232d94,I-In any case! I think we should reject this\n,46
0x232dc3,job.,4
0x232dc8,Huh!?,5
0x232dce,I don't think we need to be the ones to handle\n,48
0x232dff,such an assignment.,19
0x232e13,If these people are strange enough to cross\n,45
0x232e41,"an entire ocean to come here, we should let\n",45
0x232e6f,them be.,8
0x232e78,"I mean, they might not even like the fact that\n",48
0x232ea9,"they're getting bodyguards, you know?",37
0x232ecf,"...You're acting rather cold today, Kuon.",41
0x232ef9,"You are not acting like your usual self,\n",42
0x232f24,dear sister.,12
0x232f31,E-Er...,7
0x232f39,Eeep!?,6
0x232f40,Aha. It would seem the dignitaries in question\n,48
0x232f71,have arrived.,13
0x232f7f,We look back to see a number of carriages\n,43
0x232fab,heading our way from off in the distance.,41
0x232fd5,We can hear the cheering of the crowd as the\n,46
0x233004,carriages pass.,15
0x233014,Wha--!? What are those steeds?\n,32
0x233035,There's not a single hair on them!,34
0x233058,You are right...,16
0x233069,The woptors pulling the carriages look pretty\n,47
0x233099,strange.,8
0x2330a2,They make an odd sight compared to the woptors\n,48
0x2330d3,"from Yamato. Instead of a light fur, their skin\n",49
0x233105,is scaly.,9
0x23310f,"Well, Tuskur's climate is much warmer...",40
0x233138,Oh... So that's what it is.,27
0x233154,"Wait, how do you even know that, Kuon?",38
0x23317b,"O-Oh, you know... I just remember reading it\n",46
