offset,text_target
0x231772,Guarda-costas...?
0x231781,Correto. Gostaria que atuassem como escolta de segurança\n
0x2317b4,para um grupo específico de funcionários.
0x2317d9,"Depois de atender ao chamado de Oshtor, ele me recebe\n"
0x231809,com uma atribuição estranha.
0x231824,"Amanhã, embaixadores de certa nação\n"
0x231852,chegará à Capital Imperial.
0x23187c,São de um país bem a oeste de\n
0x2318a9,Yamato... Uma nação insular além dos mares.
0x2318d5,Hein. Deve ser trabalhoso vir de tão longe\n
0x231906,Aqui.
0x23190c,É de fato um país bem menor que\n
0x23193a,"Yamato, mas meu senhor parece muito interessado\n"
0x231968,neles.
0x231971,Sua terra natal é conhecida como... a terra onde\n
0x2319a0,deus dorme.
0x2319ac,"Onde o deus dorme, hein...?"
0x2319c6,"Naturalmente, devemos ter o máximo cuidado para garantir\n"
0x2319f6,que nada aconteça com eles.
0x231a14,É aí que entra o senhor Haku. Gostaria\n
0x231a44,os proteja.
0x231a66,"Nós como guarda-costas, hein..."
0x231a7f,Algo o incomoda?
0x231a97,Não bem. Só não entendo.
0x231ab8,Esse tipo de serviço não é reservado para\n
0x231ae5,soldados?
0x231aef,Nossos trabalhos normais não são públicos.\n
0x231b1a,Coisa suspeita. Era isso que eu pensava.
0x231b46,Não precisa se diminuir.\n
0x231b69,Estou pedindo isso a você porque tenho\n
0x231b95,confiança em suas habilidades.
0x231bab,"Pode deixar, vou aproveitar cada elogio que vier.\n"
0x231bd9,Entendo perfeitamente que pessoas como nós\n
0x231c06,necessário.
0x231c11,Mas não tenho certeza de como isso vai parecer\n
0x231c44,aos embaixadores.
0x231c58,Se Yamato mandar um bando de desajustados\n
0x231c89,"em vez de soldados, não passa a melhor\n"
0x231cb9,impressão.
0x231cc5,Só acho que pode não ser do interesse de Yamato\n
0x231cf4,nos mandar se isso puder ofender\n
0x231d23,deles.
0x231d29,Haha... Perspicaz como sempre. Você realmente é\n
0x231d56,cheio de surpresas.
0x231d69,Muito bem. Então me permita falar com total\n
0x231d9b,honestidade.
0x231da4,"Com isso, Oshtor se levanta de repente..."
0x231dc8,"E entra na sala dos fundos, deixando de repente\n"
0x231dfa,atrás de mim.
0x231e05,Ei! Desculpa pela demora.
0x231e22,"Ukon coça a cabeça enquanto volta,\n"
0x231e4f,e desaba de volta em sua cadeira.
0x231e73,Ufa. É muito mais natural conversar com você\n
0x231ea3,quando estou de volta nessa aparência.
0x231ebf,"Entendo. Bem, honestamente, não me importo muito\n"
0x231eec,qual é você com quem estou falando.
0x231f06,"Cara, esse cara é complicado como sempre...\n"
0x231f32,"Bem, acho que já estou acostumado com isso."
0x231f5f,"...Bem, onde eu estava mesmo?"
0x231f75,"Claro, nossos soldados também vão protegê-los\n"
0x231fa8,também. Seu grupo será mais como um apoio\n
0x231fda,time.
0x231fe0,"Basicamente, vocês serão os guias dos embaixadores,\n"
0x232013,cuidando das necessidades diárias... Esse tipo de\n
0x232041,coisa.
0x232048,"Tá, beleza. Isso parece mais com o que\n"
0x232075,jeito.
0x23207c,"Mas, claro... Isso é só a fachada.\n"
0x2320aa,"Na verdade, tem outra coisa que quero que vocês\n"
0x2320d7,"fazer, moleque."
0x2320e3,Imaginei que estava indo pra algo assim...
0x232113,"Então, o que exatamente você quer que eu faça?"
0x23213a,Bem direto... quero que os observe.
0x232165,Observar?
0x23216e,Isso. Yamato só teve um pouco de contato comercial\n
0x23219e,com essa nação ilha. Nada grande ou\n
0x2321c8,oficial.
0x2321d2,"Claro, temos toda a info básica deles."
0x2321fd,"A situação do país, o governo,\n"
0x23222d,o poderio militar...\n
0x232247,O de sempre.
0x232258,Mas é tudo só palavra no papel. Não dá pra\n
0x232288,tirar conclusões só com base nisso\n
0x2322b6,...Tem razão.
0x2322bd,"...Acho que tem razão, né."
0x2322d8,"Quero que confiem nos próprios olhos, nos próprios\n"
0x232306,"ouvidos, nos próprios instintos... Aprendam tudo que puderem\n"
0x232333,sobre eles.
0x23233f,Precisamos saber se esse país\n
0x23236e,deles pode ser bom aliado pra Yamato...
0x232399,...E é basicamente isso.
0x2323b7,*Ah*... Devia saber que meu querido irmão\n
0x2323e7,ia se me ocorrer algo assim.
0x232409,Então esses embaixadores chegam na\n
0x232434,Capital Imperial em breve.
0x23244b,Hmmm. Me pergunto que tipo de gente eles são?
0x232478,Mas vai demorar um pouco até sermos\n
0x2324a5,"oficialmente nomeados como seguranças deles,\n"
0x2324d1,certo?
0x2324da,"Isso. Enquanto isso, vamos ver o que esses\n"
0x232508,embaixadores estrangeiros parecem.
0x232527,Hm... Entendo. Fiquei me perguntando por que nos reuniu\n
0x232557,aqui na rua principal. Então era isso.\n
0x232586,plano...
0x23258e,Hum?
0x232592,Olho para ver Kuon segurando uma xícara fumegante.
0x2325c2,"O que você está bebendo aí, Kuon?"
0x2325e4,"Hein? Ah, estava um pouco frio hoje, então eu\n"
0x232612,comprei um chá quente da barraca ali\n
0x23263e,Pronto.
0x232645,Hein. Esse mercado vende praticamente qualquer coisa\n
0x232677,"que consegui pensar, não é?"
0x232693,"Afinal, de que país são esses embaixadores\n"
0x2326c4,representando?
0x2326d2,"Ah, era uma nação ilha a oeste de\n"
0x232700,O nome era algo como...\n
0x232721,Para... Tuss...?
0x232733,"Ah, verdade. Era Tuskur."
0x23274d,Ué!
0x232757,Kuon cospe imediatamente o chá que estava bebendo...\n
0x23278a,direto na cara do Atuy.
0x2327b0,Ai! Quente!!
0x2327bb,"D-Desculpe, Atuy!!"
0x2327cb,Você me pegou de surpresa aí...
0x2327fa,Desculpe muito... Deixa eu limpar isso.
0x232828,"É... Senhora Kuon, a senhora sabe algo sobre\n"
0x232857,neste país Tuskur?
0x23286c,Que tipo de nação é?
0x232887,Hein? Q-Que bobagem você está falando?\n
0x2328b1,"Não faço ideia, acho—nenhuma!"
0x2328dd,Ela fala abertamente. Deve saber muita coisa sobre\n
0x23290d,deste país...
0x23291d,M-Mas acho que eu... talvez já tenha ouvido\n
0x232948,"mencionado antes, acho!"
0x232963,E-Entendo... Então Tuskur tem...\n
0x232981,Hmmm...
0x232989,Ela murmura para si mesma enquanto esfrega com força\n
0x2329b8,na cara do Atuy com um pano.
0x2329d5,*Sfrega* *sfrega* *sfrega* *sfrega*
0x2329ed,Aiii... Kuon!? Dói muito!
0x232a0a,"Você já ouviu falar deles, Nekone?"
0x232a2c,Não ouvi muita coisa sobre eles.\n
0x232a50,Só sei que são uma pequena ilha\n
0x232a7d,nação ao oeste.
0x232a91,Deve ter sido uma viagem e tanto para eles.\n
0x232ac3,Cruzaram o mar para vir até\n
0x232af1,o fim...
0x232af9,"Pois é, né? E dizem que um dos oficiais\n"
0x232b28,que vem aqui é uma kamunagi ou algo assim.\n
0x232b52,Alguém importante.
0x232b65,Um kamunagi...!?
0x232b75,*Esmigalha* *esmigalha* *esmigalha* *esmigalha*
0x232b95,O aperto de Kuon no pano se intensifica.
0x232bc4,"Aiaiaiaiaia! Kuon, você está me machucando!\n"
0x232bed,Você vai arrancar minha pele se continuar assim\n
0x232c19,muito!
0x232c1f,Ah! D-D-D-Desculpe! Não estava prestando atenção!!
0x232c4c,Essa kamunagi visitante... deve ser difícil\n
0x232c7d,"pra ela, estar num lugar completamente diferente."
0x232cac,"Com certeza. Gostaria de ser útil a ela,\n"
0x232cdc,independente da posição dela.
0x232cf7,Combinado.
0x232cff,Tenho certeza que essa preocupação seria em vão.\n
0x232d2f,Não são do tipo que se intimida com essas\n
0x232d5c,faz.
