offset,text_source,byte_budget
0x1f560,Let's eat! Ah...,16
0x1f571,"*Hromf, munch--*",16
0x1f586,"*--gulp* Mmf, that's good...",28
0x1f5a3,"Spacing out over there? Come on, this is delicious.\n",53
0x1f5d9,You're not gonna eat?,21
0x1f5ef,R-Right...,10
0x1f5fa,It got dark outside while we were busy organizing\n,51
0x1f62e,our belongings...,17
0x1f640,"At some point, a tantalizing aroma wafted into the\n",52
0x1f675,room from somewhere else in the inn.,36
0x1f69a,The scent tickled my nose and made my stomach growl\n,53
0x1f6d0,with hunger...,14
0x1f6df,"Chuckling, Kuon led me downstairs, where we\n",45
0x1f70d,found a group of locals drinking and dining merrily.,52
0x1f742,"Now, a staggering number of dishes are lined up on\n",52
0x1f777,the table before us.,20
0x1f78c,"Geez. What's with these portions, though?",41
0x1f7b6,The plates are all stacked so high with food they\n,51
0x1f7ea,threaten to topple. This is way too much for two...,51
0x1f81e,"Hell, there's enough food crowding the table for\n",50
0x1f851,at least TEN people.,20
0x1f866,"Oblivious to my dumbfounded state, Kuon reaches for\n",53
0x1f89c,a plate and hums happily to herself.,36
0x1f8c1,"Mm, and I'll try... this one, and this one next!",48
0x1f8f2,She piles heaps of meat and vegetables onto some\n,50
0x1f925,"kind of thin dough, wrapping it all up neatly.",46
0x1f954,"*Grmf, hrmf, munch--*",21
0x1f96a,"The wrap, bursting at the seams with ingredients,\n",51
0x1f99e,disappears in just a few bites...!,34
0x1f9c1,"Kuon opens her mouth wide and stuffs her face, but\n",52
0x1f9f6,"somehow, she makes it look refined.",35
0x1fa1a,"Don't hold back, OK? We're celebrating you making\n",51
0x1fa4e,it back here safely.,20
0x1fa63,While I'm happy to hear you say that...,39
0x1fa8b,This all looks like quite a feast. I hope she didn't\n,54
0x1fac2,splurge for my sake...,22
0x1fad9,"Well, if you aren't eating, I'll just help myself\n",51
0x1fb0d,to the rest.,12
0x1fb1a,...Huh?,7
0x1fb22,"Ahhh... *Grmf, hromf--munch, munch--*",37
0x1fb48,"D-Did she say ""the rest""?",25
0x1fb62,"Oh, right. Do you not know how to eat this, Haku?",49
0x1fb94,"Um, well. Not... really.",24
0x1fbad,"I nod unconsciously, not quite able to tell her I'm\n",53
0x1fbe3,more taken aback by the sheer quantity.,39
0x1fc0b,"Well, then! Allow me to teach you.",34
0x1fc2e,"From the plate in front of her, Kuon grabs another\n",52
0x1fc63,one of those thin sheets of flatbread...,40
0x1fc8c,"First, we get the amam skin ready.",34
0x1fcaf,This?,5
0x1fcb5,"I pick up another of the flimsy, doughy sheets,\n",49
0x1fce7,watching it pillow pliantly around my fingers...,48
0x1fd18,"She called it a ""skin,"" but it looks like it's\n",48
0x1fd49,"grain pounded and baked like flatbread, not actual\n",52
0x1fd7e,animal hide.,12
0x1fd8b,That grain we carried earlier was amam. It turns\n,50
0x1fdbe,into this after you grind it into flour and bake it.,52
0x1fdf3,"You put ingredients like cooked meats, vegetables,\n",52
0x1fe28,"or fish in the middle, then wrap it all up!",43
0x1fe54,One finished amamunii. Dip in your favorite sauce\n,51
0x1fe88,and enjoy!,10
0x1fe93,Kuon hands me the amam-wrapped bundle of food.,46
0x1fec2,Talk about extra large...,25
0x1fedc,The skin looks like it's fit to burst. She\n,44
0x1ff09,definitely overstuffed this.,28
0x1ff26,"As I stare in disbelief at mine, Kuon makes another\n",53
0x1ff5c,just like it and digs in.,25
0x1ff76,"Persuaded, I take a careful bite, cautious not to\n",51
0x1ffaa,let any of the filling spill...,31
0x1ffca,"*Munch, munch*... Mm.",21
0x1ffe0,"OK, yeah. That's pretty good. A little heavy on\n",49
0x20012,"the seasoning, but still good.",30
0x20031,And it tastes even better since it's a free meal.,49
0x20063,"Eh heh heh. I may not look it, but I'm a pretty good\n",54
0x2009a,cook.,5
0x200a0,Kuon smiles proudly.,20
0x200b5,...I don't think being able to wrap things up in a\n,52
0x200ea,"skin makes you a cook, but whatever you say.",44
0x20117,I manage to bite my tongue before the quip actually\n,53
0x2014d,escapes my throat.,18
0x20160,"*Mmf, gromf--*",14
0x2016f,"It's certainly delicious, but I'm getting parched.\n",52
0x201a4,Probably the seasoning.,23
0x201bc,Is there anything to drink...?,30
0x201db,Here.,5
0x201e1,"As though reading my mind, Kuon slides a bowl of\n",50
0x20214,amber-colored liquid towards me.,32
0x20235,"Oh, thanks.",11
0x20241,"I take an experimental sip, tasting the beverage...",51
0x20275,"It has an odd, citrusy flavor, but it's not\n",45
0x202a3,"overpowering--in fact, it cleanses my palate pretty\n",53
0x202d9,nicely.,7
0x202e1,Is this... alcohol?,19
0x202f5,Uh huh. It's a drink you'll find a lot in this\n,48
0x20326,"region. It's not too strong, so it's drunk with\n",49
0x20358,"meals, usually.",15
0x20368,Interesting...,14
0x20377,"It almost seems like beer, but that citrus taste\n",50
0x203aa,distinguishes it from standard lager.,37
0x203d0,I like it. The bubbles and the sourness go nicely\n,51
0x20404,with the heavy seasoning on these dishes.,41
0x2042e,And we don't really have it in my homeland! So it's\n,53
0x20464,still a novelty to me.,22
0x2047b,Homeland?,9
0x20485,"You're not from around here, then?",34
0x204a8,"Hm? Yeah, I'm from across the sea. It was a rough\n",51
0x204dc,"voyage getting here, though.",28
0x204f9,I see. I don't know what part of the world you're\n,51
0x2052d,"from, but that... sounds like it's far away.",44
0x2055a,"Uh huh. I've traveled a lot since I was a child,\n",50
0x2058d,but this is the first time I've been out this far\n,51
0x205c1,on my own.,10
0x205cc,"It was also my first time traveling by ship, so\n",49
0x205fe,getting that new experience was fun in the end.,47
0x2062e,"We did have a few close calls, though...",40
0x20657,"What, like you got caught in a storm or something?",50
0x2068a,"Kuon puts a finger to her lips, smiling proudly.",48
0x206bb,"It wasn't a storm, but we ran into something just\n",51
0x206ef,about as scary. Can you guess?,30
