offset,text_source,byte_budget
0x1c60f5,door_01_open,12
0x1c6103,door_01_close,13
0x1c6111,door_02_open,12
0x1c611e,door_02_close,13
0x1c612c,door_03_open,12
0x1c6139,door_03_close,13
0x1c6147,We close in on the Uzurushan encampment under\n,47
0x1c6177,cover of the morning fog.,25
0x1c6191,"Well, it looks like they're all celebrating\n",45
0x1c61bf,with drinks.,12
0x1c61cc,"Probably been tipping it back the entire night,\n",49
0x1c61fe,yeah?,5
0x1c6204,The whole night... They're not even pretending\n,48
0x1c6235,to take us seriously...,23
0x1c624d,"Well, it's far from the front lines, and\n",42
0x1c6278,Uzurusha has the upper hand. They probably\n,44
0x1c62a5,think they've won.,18
0x1c62b8,Looks like the lookouts are enjoying a bottle or\n,50
0x1c62eb,two as well. That makes our jobs easier...,42
0x1c6316,"So, where are the hostages...?",30
0x1c6335,Over there. They should all be imprisoned in\n,46
0x1c6364,that carriage.,14
0x1c6373,"I follow Jachdwalt's pointed finger, seeing a\n",47
0x1c63a3,large boxlike carriage with bars on it.,39
0x1c63cb,They've locked all the women and children in\n,46
0x1c63fa,there...? How cruel.,20
0x1c640f,OK... Now we just stick to the plan. Nosuri\n,45
0x1c643d,and Ougi will set fire to their supplies to\n,45
0x1c646b,sow some chaos.,15
0x1c647b,I'm pretty sure you two can sneak in unnoticed.\n,49
0x1c64ad,You got this?,13
0x1c64bb,"Hm. As a good woman, I am dutybound to\n",40
0x1c64e4,exceed all your expectations.,29
0x1c6502,"Such work fits neatly into our usual repertoire,\n",50
0x1c6535,after all.,10
0x1c6540,Me and the other guys use the chaos to our\n,44
0x1c656d,"advantage and free everyone, taking out any\n",45
0x1c659b,guards in the way.,18
0x1c65ae,Don't forget that the enemies are all around us.\n,50
0x1c65e1,"Confused or not, if we slip up, they'll kill us\n",49
0x1c6613,all.,4
0x1c6618,U-Understood.,13
0x1c6626,"Uruuru, Saraana, and Atuy will cut the saddle\n",47
0x1c6656,straps to slow them down in case they try to\n,46
0x1c6685,chase us.,9
0x1c668f,Understood.,11
0x1c669b,"Oh, love? I'd much rather be where all the\n",44
0x1c66c8,action is...,12
0x1c66d5,No.,3
0x1c66d9,Please...,9
0x1c66e3,Pleeeaaase...,13
0x1c66f1,I said no!,10
0x1c66fc,"An utter, terrible, beastly spoilsport, love.",45
0x1c672a,"Yeah, and you rampaging around is just going to\n",49
0x1c675c,make things worse.,18
0x1c676f,"Uruuru and Saraana, go with Atuy, and if you\n",46
0x1c679e,"encounter the enemy, take them out silently.",44
0x1c67cb,Can you do it?,14
0x1c67da,Easily.,7
0x1c67e2,"Simplicity itself, Master.",26
0x1c67fd,"Kuon, Nekone, and Rulutieh will stay here.\n",44
0x1c682a,"Wait for the chaos, then have Cocopo tow the\n",46
0x1c6859,carriage away.,14
0x1c6868,Y-Yes...,8
0x1c6871,"...I'm counting on you, Kuon.",29
0x1c688f,"Mhm. You have nothing to worry about, I think.\n",48
0x1c68c0,"Be careful, Haku.",17
0x1c68d2,Can I go now?,13
0x1c68e0,Not yet.,8
0x1c68e9,Nosuri and Ougi are infiltrating the base.\n,44
0x1c6916,"Like it or not, it'll begin soon enough.",40
0x1c693f,"And Atuy, your job is just to cut the saddle\n",46
0x1c696e,straps to slow down their pursuit. You hear me?,47
0x1c699e,No problem! I won't be a moment. And it'll be\n,47
0x1c69ce,all right if just ONE guard ends up accidentally\n,50
0x1c6a01,stabbed.,8
0x1c6a0a,No accidental stabbing. Ever.,29
0x1c6a28,Wait... Where is she...?\n,26
0x1c6a43,Why isn't she here...?,22
0x1c6a5a,What's the matter? It's about to start.,39
0x1c6a82,My girl... I don't see her in the carriage.,43
0x1c6aae,...What?,8
0x1c6ab7,"Just... can't see her anywhere, yeah...?",40
0x1c6ae0,What do we do...? We can't stop the operation\n,47
0x1c6b10,now...,6
0x1c6b17,"...Sorry, boss, but I'm gonna have to leave.\n",46
0x1c6b46,I gotta find my girl.,21
0x1c6b5c,"Hey, wait! You're going to ruin the plan if you\n",49
0x1c6b8e,go off on your own!,19
0x1c6ba2,"Look, I'm real sorry, but if I can't save her,\n",48
0x1c6bd3,none of this means a damn thing. Just leave me\n,48
0x1c6c04,behind.,7
0x1c6c0c,"Jachdwalt dashes off, his expression frantic.",45
0x1c6c3a,Argh... What am I supposed to...\n,34
0x1c6c5d,"No, there's no time to think.",29
0x1c6c7b,"Kiwru, I'm going after Jachdwalt.\n",35
0x1c6c9f,You're in charge now. Stick to the plan.,40
0x1c6cc8,"Wh-What!? Wait, that's--",24
0x1c6ce1,I stay low to the ground as I stealthily tail\n,47
0x1c6d11,Jachdwalt.,10
0x1c6d1c,"Hold it, Jachdwalt! Do you even know where she\n",48
0x1c6d4d,might be? You're not just gonna ransack the\n,45
0x1c6d7b,camp...?,8
0x1c6d84,"There's one place she might be, yeah?\n",39
0x1c6dac,I just gotta check that one place.,34
0x1c6dcf,Jachdwalt dashes towards a tent with a unique\n,47
0x1c6dff,"crest, a little ways from the center of the\n",45
0x1c6e2d,encampment.,11
0x1c6e39,You've gotta be kidding me. That's clearly a\n,46
0x1c6e68,tent for someone in charge...,29
0x1c6e86,Why would she be here? Or is she being forced\n,47
0x1c6eb6,"to...? No, can't jump to conclusions. More\n",44
0x1c6ee3,importantly...,14
0x1c6ef2,Uzurushan soldier,17
0x1c6f04,Wh--,4
0x1c6f09,Hah...!,7
0x1c6f11,Jachdwalt cuts the guard down with a single\n,45
0x1c6f3f,"strike, and rushes toward the tent.",35
0x1c6f63,What kind of girl would make a guy like this\n,46
0x1c6f92,so crazy over her?,18
0x1c6fa5,Jachdwalt's peering inside through the gaps of\n,48
0x1c6fd6,the tent's canvas. I follow suit and peer in.,45
0x1c7004,Girl,4
0x1c7009,Open wide.,10
0x1c7014,Small child,11
0x1c7020,Ahhhh... *homf* *munch*,23
0x1c7038,Do you like it?,15
0x1c7048,"Yeah, it's delish!",18
0x1c705b,"Really? Haha, I'm glad to hear it. Eat up now...\n",50
0x1c708e,You need to eat a hearty breakfast.,35
0x1c70b2,I see a girl and a small child having breakfast\n,49
0x1c70e4,inside.,7
0x1c70ec,...Uhh...? Not quite what I was expecting.,42
0x1c7117,"Jachdwalt, is that the girl you're looking for?",47
0x1c7147,Yeah. Looks like she's safe.\n,30
0x1c7166,But why is she...,17
0x1c7178,"Jachdwalt gives a sigh of relief, but he looks\n",48
0x1c71a9,almost as baffled as I am.,26
0x1c71c4,Here we go again. Open wide.,28
0x1c71e1,"Ahhhh, *munch* *munch* *munch*\n",32
0x1c7202,...Delish!,10
0x1c720d,Haha...,7
0x1c7215,But it would've been more delish if Dad were\n,46
0x1c7244,here...,7
0x1c724c,"Oh... He will be back soon, so be sure to behave\n",50
0x1c727f,yourself until then. OK?,24
0x1c7298,OK. I'll be good and wait.,26
0x1c72b3,"The girl wipes the child's face with a napkin,\n",48
0x1c72e4,gently removing errant food. They seem happy\n,46
0x1c7313,together.,9
0x1c731d,"...Oh crap. Jachdwalt, we're running out of time.",49
0x1c734f,"Right, almost forgot. We need to hurry, yeah?",45
0x1c737d,"Hey, something's on fire.",25
0x1c7397,Fire...! Fire!!,15
0x1c73a7,"Dammit, there it goes...",24
0x1c73c0,Is it an enemy attack!?,23
0x1c73d8,"I don't know, but we have to put it out!\n",42
0x1c7403,Bring water!,12
0x1c7410,"Plumes of smoke begin to rise, and chaos spreads\n",50
0x1c7443,"across the camp, bit by bit.",28
0x1c7460,A fire? Is it an enemy attack?,30
0x1c747f,"The girl notices the ruckus going on, and she\n",47
0x1c74af,holds the child close as she looks about.,41
0x1c74d9,"Shinonon, I am going to go see what has happened.\n",51
0x1c750d,Be good and stay here.,22
0x1c7524,Got it. I'll be good.,21
0x1c753a,That's a good girl.,19
0x1c754e,The girl peeks through the tent's entryway and\n,48
0x1c757f,looks hesitantly around the area.,33
0x1c75a1,"She seems to notice that the guards are missing,\n",50
0x1c75d4,and begins to hurry towards the fire.,37
0x1c75fa,"Hey, she's leaving.",19
0x1c760e,"Yeah, now's our chance!",23
0x1c7626,Jachdwalt hurries into the tent and runs to\n,45
0x1c7654,the child's side.,17
0x1c7666,"Oh, Dad! You're back.",21
0x1c767c,That's right. You been good?,28
0x1c7699,'Course I been good!,20
0x1c76ae,The child's speech patterns are oddly similar\n,47
0x1c76de,to his. She seems to be in a good mood.,39
0x1c7706,We're gonna make a run for it.\n,32
0x1c7727,"Hold tight, now.",16
0x1c7738,Got it! I ain't letting go!,27
0x1c7754,The child clambers onto Jachdwalt and clings\n,46
0x1c7783,"to his clothes, beaming.",24
0x1c779c,"Time to make tracks, boss.",26
0x1c77b7,"Huh? W-Wait, what about your girl--",35
0x1c77db,"Fine, I guess I'll go get her...",32
0x1c77fc,"I exit the tent and look around, ducking behind\n",49
0x1c782e,whatever I can for cover.,25
0x1c7848,"Extinguish the fire! All others, move the\n",43
0x1c7874,supplies away! We cannot lose a single grain\n,46
0x1c78a3,of amam!,8
0x1c78ac,"Yes, ma'am!",11
0x1c78b8,That's her voice... It's coming from over there.,48
0x1c78e9,How could this happen...? I cannot be so\n,42
0x1c7914,careless. A change must be made...,34
0x1c7937,I will have to be more strict about--,37
0x1c795d,There she is...! And... nobody around.\n,40
0x1c7986,Now's my chance!,16
0x1c7997,"I check to make sure nobody's around, and\n",43
0x1c79c3,grab the girl's hand as I lead her away.,40
0x1c79ec,Wha--!? Wh-Who are you!?\n,26
0x1c7a07,What are you--,14
0x1c7a16,We're here to help. Keep running!,33
0x1c7a38,Come to help? What do you...\n,30
0x1c7a57,Who exactly are you?,20
0x1c7a6c,"I'll explain later. Anyway, we need to hurry!",45
0x1c7a9a,"A-All right, but could you please stop pulling\n",48
0x1c7acb,me so hard...?,14
0x1c7ada,"With those words, the girl's wariness seems to\n",48
0x1c7b0b,"fade, and she follows close behind.",35
0x1c7b2f,"Luckily, none of the barbarian soldiers spot us.\n",50
0x1c7b62,I manage to catch up with Kiwru and Jachdwalt.,46
0x1c7b91,Haku! Are you all right!?,25
0x1c7bab,"Yeah, I managed somehow.",24
0x1c7bc4,"Hey, Jachdwalt. What's wrong with you!? I wasn't\n",50
0x1c7bf7,expecting you to leave your girl behind!,40
0x1c7c20,"What are you talkin...What the--Boss, why'd you\n",49
0x1c7c52,bring HER with you!?,20
0x1c7c67,Huh?,4
0x1c7c6c,You're... Jachdwalt!? Then that must mean--,43
0x1c7c98,The girl glares at me and slaps my hand off hers.,49
0x1c7cca,Gah!? What are you--,20
0x1c7cdf,"She's THEIR boss! Dammit, I went through all\n",46
0x1c7d0e,that to grab Shinonon without bein' noticed.\n,46
0x1c7d3d,Why'd you bring her here!?,26
0x1c7d58,Hold on a sec. When you say your girl...\n,42
0x1c7d83,do you mean that kid!?,22
0x1c7d9a,Best little girl in the whole wide world.,41
0x1c7dc4,Could we PLEASE clarify these things beforehand!?,49
0x1c7df6,Wh-What are we going to do!? If she calls for\n,47
0x1c7e26,"help, we'll be completely outnumbered!",38
0x1c7e4d,Kiwru doesn't really handle sudden changes of\n,47
0x1c7e7d,"plan well, huh?",15
0x1c7e8d,But he does have a point...\n,29
0x1c7eab,If she calls for help...,24
0x1c7ec8,...Huh?,7
0x1c7ed0,"However, the girl doesn't call out.\n",37
0x1c7ef6,She just gazes sadly at Jachdwalt and the kid\n,47
0x1c7f26,for a moment.,13
0x1c7f34,...You should go.,17
0x1c7f46,You...,6
0x1c7f4d,"Be good now, Shinonon.",22
0x1c7f64,...Entua?,9
0x1c7f6e,You're going to let us go?,26
0x1c7f89,*Stomp* *stomp* *stomp*,23
0x1c7fa1,Lady Entua! Where are you!?,27
0x1c7fbd,"Hm!? Is that the enemy!? Lady Entua, are you\n",46
0x1c7fec,unharmed!?,10
0x1c7ff7,It seems these men were searching for her.\n,44
0x1c8024,Multiple Uzurushan soldiers appear behind her.,46
0x1c8053,Nngh...! Draw steel!\n,22
0x1c806a,Our enemy stands before you!,28
0x1c8087,The girl Shinonon called Entua has a conflicted\n,49
0x1c80b9,"expression for a moment, but her command is firm.",49
0x1c80eb,So this fire was their doing...\n,33
0x1c810d,It's the enemy! The enemy is here!,34
0x1c8130,"The barbarians handling the fire begin gathering,\n",51
0x1c8164,too. We have to buy time for the others to\n,44
0x1c8191,escape...,9
0x1c819b,"Entua, fighting's bad.",22
0x1c81b2,...Surround them. Do not let them escape.,41
0x1c81dc,Understood...! How dare you make a mockery of us!\n,51
0x1c8210,I'll gut you where you stand!,29
0x1c822e,No. There will be no killing.\n,31
0x1c824e,They are to be taken alive.,27
0x1c826a,Wha--!?,7
0x1c8272,We must question them for information first!,44
0x1c829f,...U-Understood.,16
0x1c82b0,"The barbarians take action, circling to surround\n",50
0x1c82e3,us.,3
0x1c82e7,"Just then, the nakwans appear, keeping us from\n",48
0x1c8318,being fully surrounded.,23
0x1c8330,Nakwan,6
0x1c8337,You shall not pass!,19
0x1c834b,We will not let you lay a single finger on our\n,48
0x1c837c,saviors!,8
0x1c8385,"Haku, we shall keep them at bay!",32
0x1c83a6,We leave the rest to you...\n,29
0x1c83c4,"Please, save my wife and child!",31
0x1c83e4,"Don't be stupid! We need to run, not fight!",43
0x1c8410,"Haku, we're not going to last much longer here!",47
0x1c8440,Not good. I messed up big time...\n,35
0x1c8464,This could get real bad.,24
0x1c847d,Uzurushan soldiers,18
0x1c8490,Gwaaaaaaghh!!,13
0x1c849e,Wh-What is going on!?,21
0x1c84b4,A little more.,14
0x1c84c3,"We apologize for the delay, Master.",35
0x1c84e7,You're here!,12
0x1c84f4,Guh!?,5
0x1c84fa,Ahahahahaha!,12
0x1c8507,"Oh, love, that's just no fair! You went ahead\n",47
0x1c8537,and started all the fun without me.,35
0x1c855b,"Atuy...! For once, you're not just here to\n",44
0x1c8588,complicate things. You're a lifesaver!,38
0x1c85af,Obj_Arrow,9
0x1c85b9,Hmph! Kept you waiting? It seems you're hopeless\n,50
0x1c85ec,"without me around, as usual.",28
0x1c8609,"Truly, there is never a dull moment in your\n",45
0x1c8637,employ.,7
0x1c8659,Sir Haku...!,12
0x1c8666,Did we keep you waiting?,24
0x1c867f,Everything is in place.,23
0x1c8697,Damn right you kept me waiting!,31
0x1c86b7,Enemy reinforcements!,21
0x1c86cd,L-Lady Entua...,15
0x1c86dd,D-Do not falter! Their numbers have barely\n,44
0x1c870a,increased! Show your pride as Uzurushan mononofu!,49
0x1c873c,Y-Yes ma'am!,12
0x1c8749,"Hold on tight now, Shinonon.",28
0x1c8766,Dad... are you going to go away like Father did?,48
0x1c8797,"Don't you worry, now. I ain't goin' anywhere.",45
0x1c87c5,OK!,3
0x1c87c9,"All right, let's do it!",23
0x1c89df,A {c5}Combat Tutorial{c-1} has been added to the Glossary in the system menu.,77
0x1c8c78,H-Heeeeelp!!,12
0x1c8c85,That's...,9
0x1c8c8f,We asked her to act the part of hostage.,40
0x1c8cb8,The idea behind this trial is to save the damsel\n,50
0x1c8ceb,"in distress, and become more dashing and heroic.",48
0x1c8d1c,"At least this one seems normal, compared to the\n",49
0x1c8d4e,rest.,5
0x1c8d54,"Then again, something tells me this might be more\n",51
0x1c8d88,"than it appears... Eh, maybe I'm just being\n",45
0x1c8db6,pessimistic.,12
0x1c8fe1,Thank you for saving me. I shall remember your\n,48
0x1c9012,kindness and bravery forever.,29
0x1c9030,"Hey, don't worry about it. I really didn't\n",44
0x1c905d,"do much anyways, ahaha...",25
0x1c9077,"...Um, was that suitable enough?",32
0x1c9098,Well done. Thank you for your cooperation.,42
0x1c90c3,This will be your reward for today's work.,42
0x1c90ee,"W-Wow, this much? Thank you!",28
