offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAD015.DAT:8:0,AREAD015.DAT,8,0,"[14][C2]@""This is it...![02]This is the place[01]they're holding[01]Elina!""",85,[14][C2]
AREAD015.DAT:8:1,AREAD015.DAT,8,1,"[14][C2]@""This is it...![02]This is the place[01]they're holding[01]Elina!""",85,[14][C2]
AREAD015.DAT:8:3,AREAD015.DAT,8,3,"[14][C2]@""Don't get your hopes[01]up too much--we still[01]need to find her.[02]Let's go!""",106,[14][C2]
AREAD015.DAT:8:4,AREAD015.DAT,8,4,There's a diary here.[12][8B][0C][93]Rest[01]Diary[01]Never mind,65,
AREAD015.DAT:8:5,AREAD015.DAT,8,5,There's a diary here.[12][8B][0C][93]Rest[01]Diary[01]Never mind,65,
AREAD015.DAT:8:6,AREAD015.DAT,8,6,"[0C][04][14][C5]@""blub blub...[02][04][05] does not need[01]to breath.[02]Still, she says she[01]thanks you for your[01]assistance.""",139,
AREAD015.DAT:8:7,AREAD015.DAT,8,7,"[14][81]A""Somebody's coming!""",33,[14][81]
AREAD015.DAT:8:8,AREAD015.DAT,8,8,"[14][02][02]""What then is the[01]status of the[01]sacrifice?""",65,[14][02]
AREAD015.DAT:8:9,AREAD015.DAT,8,9,"[0C][05]""It continues to...[01]grow, Lord Yuna.""",55,
AREAD015.DAT:8:10,AREAD015.DAT,8,10,"[14][02][02]""Excellent.[0B] I am[01]greatly pleased.""",54,[14][02]
AREAD015.DAT:8:13,AREAD015.DAT,8,13,"If you come out from behind[01]the curtain, you'll be[01]seen!",79,
AREAD015.DAT:8:14,AREAD015.DAT,8,14,"[0C][0C]""Yes, Lord Yuna. At[01]the present rate...""",59,
AREAD015.DAT:8:15,AREAD015.DAT,8,15,"[14][C1]@""Whew![0B] Looks like[01]they didn't see[01]us...""[15][10]",65,[14][C1]
AREAD015.DAT:8:16,AREAD015.DAT,8,16,"[0C][03][14][02][02]""Ah, but we did.""",31,
AREAD015.DAT:8:17,AREAD015.DAT,8,17,"[0C][03][14][02][02]""Well now, we can't[01]have this,[0B] can we?[02]This building belongs[01]to the Fou Empire.[02]And you are[01]Easterners,[01]are you not?""",173,
AREAD015.DAT:8:18,AREAD015.DAT,8,18,"[0C][04][14][C2]@""We're...looking for[01]someone.""",50,
AREAD015.DAT:8:19,AREAD015.DAT,8,19,"[0C][04][14][83]@""Yes--we're looking[01]for my sister.[02]Her name is Elina.[01]We were told she had[01]come here...""",131,
AREAD015.DAT:8:20,AREAD015.DAT,8,20,"[0C][04][14][81]A""What do you know[01]about her!?""",50,
AREAD015.DAT:8:21,AREAD015.DAT,8,21,"[0C][03][14][02][02]""Now now now...[0B][01]Don't get too close,[01]hmm?""",68,
AREAD015.DAT:8:22,AREAD015.DAT,8,22,"[0C][03][14][02][02]""You mean Princess[01]Elina, yes?[02]Yes, she was here.""",78,
AREAD015.DAT:8:23,AREAD015.DAT,8,23,"[0C][03][14][02][02]""She was a very kind[01]person--she said she[02]was here on a good-[01]will visit to see[02]people injured[01]during the war.[01]However...""",178,
AREAD015.DAT:8:24,AREAD015.DAT,8,24,"[0C][05][14][02][02]""She is no longer[01]with us.""",45,
AREAD015.DAT:8:25,AREAD015.DAT,8,25,"[0C][05][14][02][02]""I'm afraid it's the[01]truth.[02]Now then!""",61,
AREAD015.DAT:8:26,AREAD015.DAT,8,26,"[0C][05][14][02][02]""I think it's about[01]time you were on your[02]way, my Eastern[01]friends.""",101,
AREAD015.DAT:8:27,AREAD015.DAT,8,27,"[0C][06][14][84]@""[04][02]! This place...[01]Isn't it...?""[13]@[14][C2]@""Yep...It's where we[01]came looking for[01]Elina before...""",135,
AREAD015.DAT:8:28,AREAD015.DAT,8,28,"[14][C2]@""Yep...It's where we[01]came looking for[01]Elina before...""",80,[14][C2]
AREAD015.DAT:8:29,AREAD015.DAT,8,29,"[14][81]A""Doesn't look exactly[01]like the headquarters[02]for the Imperial[01]Army, does it?...[01]Wait!""",124,[14][81]
AREAD015.DAT:8:30,AREAD015.DAT,8,30,"[0C][06][14][81]A""What would a monster[01]like that be doing in[01]a place like this?""",96,
AREAD015.DAT:8:32,AREAD015.DAT,8,32,"""Monsters...Too many of[01]them...They just kept[01]coming...""",79,
AREAD015.DAT:8:33,AREAD015.DAT,8,33,"""Uuuuhhhhh...""",20,
AREAD015.DAT:8:34,AREAD015.DAT,8,34,"""These monsters appeared[01]out of nowhere and[01]attacked us...[02]General Rhun took some[01]troops with him and went[01]to hunt them down.....""",183,
AREAD015.DAT:8:35,AREAD015.DAT,8,35,He's dead...,17,
AREAD015.DAT:8:36,AREAD015.DAT,8,36,"""Monsters! They're[01]everywhere![02]It's all because of Yuna[01]and his blasted hex[01]experiments!""",125,
AREAD015.DAT:8:37,AREAD015.DAT,8,37,"[14][01][01]""What...[0B]What's[01]this?[02]It looks like some[01]kind of...of organ.""",90,[14][01]
AREAD015.DAT:8:38,AREAD015.DAT,8,38,It's soft and rubbery...[01]Maybe it could be cut with[01]a sword or knife?,97,
AREAD015.DAT:8:39,AREAD015.DAT,8,39,"[14][85]C""You will not be able[01]to sever that...Not[01]with your blade.""",87,[14][85]
AREAD015.DAT:8:40,AREAD015.DAT,8,40,"[14][06][01]""E...[0B]Elina!?""",24,[14][06]
AREAD015.DAT:8:42,AREAD015.DAT,8,42,"[14][85]C""[04][02]...[01][04][01]...!?""",26,[14][85]
AREAD015.DAT:8:46,AREAD015.DAT,8,46,"[0C][06][14][85]C""The courtier named[01]Yuna holds it.[02]You must find him.""",83,
AREAD015.DAT:8:47,AREAD015.DAT,8,47,"[14][01][01]""Yuna...""",17,[14][01]
AREAD015.DAT:8:50,AREAD015.DAT,8,50,"[14][C2]@""I know.[02]Still, all we can do[01]now is find this[01]Yuna...""",82,[14][C2]
AREAD015.DAT:8:51,AREAD015.DAT,8,51,"[14][C2]@""And get the[01][09]V[01] from[01]him.[02]Come on! Let's not[01]waste any time.""",92,[14][C2]
AREAD015.DAT:8:52,AREAD015.DAT,8,52,"This blade can't cut it...[01]To cut it, you need to find[01]Yuna and the [09]V[01].",101,
AREAD015.DAT:8:53,AREAD015.DAT,8,53,"""Huh? Yuna?[02]He's the one who was doing[01]some kind of experiement[01]with the Carronade.[02]It's because of him that[01]all these monsters are[01]here!""",194,
AREAD015.DAT:8:54,AREAD015.DAT,8,54,"[14][83]@""The feeling of evil[01]is stronger here...!""",63,[14][83]
AREAD015.DAT:8:55,AREAD015.DAT,8,55,"[14][81]A""Can you feel it?[01]The feeling of evil[01]is stronger here.""",83,[14][81]
AREAD015.DAT:8:56,AREAD015.DAT,8,56,"[14][88]D""The evil presence...[01]It feels stronger[01]here...!""",73,[14][88]
AREAD015.DAT:8:57,AREAD015.DAT,8,57,"[14][89]E""It is a most[01]uncomfortable[01]feeling...[02][14][C5]@Says [04][05].""",76,[14][89]
