offset,text_target
AREAS035.DAT:8:3,"[0C][04][14][80]@""Ó meu Deus!"""
AREAS035.DAT:8:4,"[0C][04][14][80]@""Desculpe, isso...[01]Ficou um fumacinho la, nao ficou?[02][14][81]AMeu forno n~ao e mais[01]o que era, tenho medo!"""
AREAS035.DAT:8:5,"""Uma das paredes da[01]casa da Mami ta com[01]uma rachadura grande.[02]Melhor contar pra ela[01]pra poder arrumar[01]antes do inverno..."""
AREAS035.DAT:8:6,"""Todo mundo aqui trabalha duro[01]pra viver! N~ao como esses[01]rapazes da cidade!"""
AREAS035.DAT:8:7,"""Opa![02]N~ao me fala agora--estou[01]contando esses fe~j~oes![01]"""
AREAS035.DAT:8:8,"""Eu te conhe~co--minha m~ae diz[01]que voc~e e o cara que ta[01]morando com a Mami![02]Que quer dizer 'morando com',[01]mesmo?"""
AREAS035.DAT:8:9,"[14][02][02][0A][06]""gemido"""
AREAS035.DAT:8:10,"""Nada como pescar em uma[01]tarde ensolarada, ne?"""
AREAS035.DAT:8:11,"""Huh? Essa e uma pergunta estranha.[02]Aqui e [05][02]Sonne Village[06].[01]Capital? Ah, fica bem[01]longe, para o leste, amigo."""
AREAS035.DAT:8:12,"[14][03][03]""Opa! Voc~e e aquele cara[01]que a Mami t~a[02]cuidando,[01]n~ao?"""
AREAS035.DAT:8:13,"[0C][04][14][03][03]""Quem voc~e e? De onde vem,[01]hem?[02]N~ao gostamos[01]de estranhos aqui...""[15][0E]"
AREAS035.DAT:8:15,"[0C][04][14][83][03]""Mami...Que voc~e tá[01]fazendo com isso[01]aqui..."""
AREAS035.DAT:8:20,"[0C][06][14][80]@""Ai, meu Deus...N~ao queria[01]que o dono visse nada[02]sobre voc~e...."""
AREAS035.DAT:8:22,"[0C][06][14][80]@""Bem...[0B]Provavelmente tudo fica[01]bem,[02]enquanto a gente fingir[01]que voc~e e meu primo...[02][14][81]AVoc~e deveria se preocupar[01]mais com voc~e[01]do que comigo![02]Sua ferida n~ao[01]est~a completamente curada![02]Voc~e n~ao deveria[01]estar andando em[01]primeiro lugar!"""
AREAS035.DAT:8:23,"[0C][06][14][80]@""Chamar voc~e de meu[01]primo foi a primeira[01]coisa que pensei...[02]Mas voc~e realmente e..."""
AREAS035.DAT:8:24,"[0C][06][14][80]@""Deixa quieto...Esquece[01]que pedi."""
AREAS035.DAT:8:26,"[0C][03][14][04][04]""Muitos foram os[01]imp~erios do mundo[01]naquele tempo,[02]e eles fizeram[01]guerra terrivel um[01]contra o outro."""
AREAS035.DAT:8:30,"[0C][03][14][04][04]""Mas mesmo enquanto ele[01]sonhava, [04][06][02]percebeu uma verdade[01]terrivel."""
AREAS035.DAT:8:31,"[0C][03][14][04][04]""Mesmo se estivesse[01]completo,[02]ele n~ao seria[01]capaz de satisfazer[02]todos os desejos[01]do povo!"""
AREAS035.DAT:8:32,"[0C][03][14][05][05]""De fato. E por que n~ao?[01]Porque as pessoas s~ao...""[15]!"
AREAS035.DAT:8:36,Voc~e quer descansar?[12][86][0C][93]Descansar[01]Di~ario[01]Nunca
AREAS035.DAT:8:37,Voc~e quer descansar na[01]cama?[12][8A][0C][82]Sim[01]N~ao
AREAS035.DAT:8:38,"""Se voc~e est~a procurando a Mami,[01]ela tá trabalhando no outro[01]campo, por la.[02]N~ao tem ningu~em que trabalha[01]tanto quanto aquela garota..."""
AREAS035.DAT:8:39,"""Eu te conhe~co! Voc~e e o homem da Mami![02]Quer dizer, primo, certo!?"""
AREAS035.DAT:8:40,"""Voc~e ja pescou, rapaz?""[12][01][0C][82]Sim[01]N~ao"
AREAS035.DAT:8:41,"""Era o que eu achava...[01]Voc~e tem aquele olhar..."""
AREAS035.DAT:8:42,"""N~ao, eu n~ao achava...Voc~e[01]n~ao parece o tipo..."""
AREAS035.DAT:8:43,"[14][04][04]""O que e isso!?[01]Sinto uma presença...[02]E como se fosse uma[01]dos Eternos..."""
AREAS035.DAT:8:45,"""Voc~e sentiu isso? Foi[01]como um tremor..."""
AREAS035.DAT:8:46,"""Huh?[02]Aposto que a Mami tá no campo[01]la embaixo, como sempre..."""
AREAS035.DAT:8:47,"""Se voc~e j~a tá bem o bastante pra[01]andar por ai, por que n~ao tá[01]trabalhando como todo mundo?[02]Todo mundo aqui tem que[01]pagar sua parte, sabe?"""
AREAS035.DAT:8:48,"[14][02][02][0A][06]""Suspiro."""
AREAS035.DAT:8:49,"""Se voc~e n~ao tem nada pra fazer,[01]deveria tentar pescar, rapaz.[02]E bem relaxante!"""
AREAS035.DAT:8:50,"""Voc~e sentiu aquele tremor[01]tem um tempo?[02]E um presságio, tenho certeza![01]Algo ruim vai acontecer!"""
AREAS035.DAT:8:51,"""Que barulho era aquele[01]tem um tempo atr~as?"""
AREAS035.DAT:8:52,"[14][04][04]""Creio que n~ao seja sábio[01]que tu...[02]Que nós persigamos[01]isto...este...relacionamento."""
AREAS035.DAT:8:53,"[0C][06][14][80]@""Ryong..."""
AREAS035.DAT:8:54,"[0C][06][14][80]@""N~ao deixa o que o dono falou te[01]incomodar...[02]Todos no povo tá grato[01]pelo que voc~e fez...[02][14][81]AE eu tamb~em estou..."""
AREAS035.DAT:8:55,"[0C][04][14][83][03]""Ele...[0B]Ele fica por aqui,[01]senhor."""
AREAS035.DAT:8:56,"[14][C6]@""Parece que devo[01]necessariamente lutar para[01]escapar...[02]N~ao...[0B]Talvez eu ainda possa[01]escapar[02]sem ser visto desses[01]soldados..."""
AREAS035.DAT:8:57,"[14][C6]@""O que e isto?[02][14][85]EO que importa este[01]povo para mim?[02]Por que dou meia volta?[01]Meu caminho e claro--[02]Derrotar aqueles[01]soldados e chegar[01]a Chedo...[02]E ainda assim..."""
AREAS035.DAT:8:58,"[14][06][06]""Entao aqui e onde[01]voc~e estava escondendo[01]ele, ne?"""
AREAS035.DAT:8:59,"[0C][02][14][83]C""E-escondendo!?[02]N~ao sabíamos que ele era[01]procurado!"""
