offset,text_source,byte_budget
0x177b59,Argh! My dreams ain't dyin' here!\n,35
0x177b7d,"Boys, we fall back and regroup!",31
0x177b9d,EXI_B0535_B,11
0x177baa,"*Cough, cough, cough*... Gah, my eyes!\n",40
0x177bd3,Forgot about all the damn smoke!,32
0x177bf4,How the hell did you forget...?,31
0x177f95,"Shit, this ain't good...",24
0x177fae,Got no choice... Time to make a run for it!,43
0x177fda,EXI_B0535_A,11
0x177fe7,"*Cough, cough, cough*...\n",26
0x178002,Forgot the... the damn... smoke again...\n,42
0x17802d,"*cough, cough*...",17
0x17803f,"At this point, it's... actually kind of impressive.",51
0x17810f,{c5}Combat Tutorial{c-1} added to the Glossary.,47
0x1782a7,Man... What's with all these steps...?,38
0x1782ce,Food pyramid.,13
0x1782dc,You must ascend the steps to escape your fate\n,47
0x17830c,"of being a total loser, dearest master...",41
0x178336,Ugh... That word stings more than anything...,45
0x1784a8,Glorious victory.,17
0x1784ba,"Now, dearest master, at last you can consider\n",47
0x1784ea,yourself a non-loser.,21
0x178500,"It makes me feel like... I should just work normally,\n",55
0x178538,by the sweat of my brow...,26
0x178553,M-Maybe... I'm just going to be a loser no matter\n,51
0x178587,what I accomplish...,20
