offset,file,text_en,byte_budget
scena/mp2051_04.dat:0x142e,scena/mp2051_04.dat,I just ran into a wandering priest.,36
scena/mp2051_04.dat:0x1461,scena/mp2051_04.dat,surprised by how young he looked.,34
scena/mp2051_04.dat:0x1483,scena/mp2051_04.dat,"He seemed new, but I was more",30
scena/mp2051_04.dat:0x14b0,scena/mp2051_04.dat,runs the flower shop out front.,32
scena/mp2051_04.dat:0x14d0,scena/mp2051_04.dat,"My granddaughter, Sadie,",25
scena/mp2051_04.dat:0x14f8,scena/mp2051_04.dat,Take a peek outside if you're interested.,42
scena/mp2051_04.dat:0x1531,scena/mp2051_04.dat,the village chief seems busy...,32
scena/mp2051_04.dat:0x1551,scena/mp2051_04.dat,"With the election approaching,",31
scena/mp2051_04.dat:0x157f,scena/mp2051_04.dat,"On the other hand, what on earth is Zack doing?",48
scena/mp2051_04.dat:0x15be,scena/mp2051_04.dat,been unthinkable back in my day.,33
scena/mp2051_04.dat:0x15df,scena/mp2051_04.dat,Youngsters slacking off would've,33
scena/mp2051_04.dat:0x160f,scena/mp2051_04.dat,But actions speak louder than words.,37
scena/mp2051_04.dat:0x1634,scena/mp2051_04.dat,I'm sure he's got his own perspective on it.,45
scena/mp2051_04.dat:0x1670,scena/mp2051_04.dat,That's what was drilled into me.,33
scena/mp2051_04.dat:0x1691,scena/mp2051_04.dat,Talk less and work more.,25
scena/mp2051_04.dat:0x16b9,scena/mp2051_04.dat,election is the candidate's character.,39
scena/mp2051_04.dat:0x16e0,scena/mp2051_04.dat,The thing that matters most in an,34
scena/mp2051_04.dat:0x1711,scena/mp2051_04.dat,there shouldn't be any problems.,33
scena/mp2051_04.dat:0x1732,scena/mp2051_04.dat,"As long as that's clean,",25
scena/mp2051_04.dat:0x175a,scena/mp2051_04.dat,election is the candidate's character.,39
scena/mp2051_04.dat:0x1781,scena/mp2051_04.dat,The thing that matters most in an,34
scena/mp2051_04.dat:0x17b2,scena/mp2051_04.dat,but I have to get it right this time.,38
scena/mp2051_04.dat:0x17d8,scena/mp2051_04.dat,"I messed up before,",20
scena/mp2051_04.dat:0x17fb,scena/mp2051_04.dat,orbments doesn't bother me.,28
scena/mp2051_04.dat:0x1817,scena/mp2051_04.dat,Not being able to use,22
scena/mp2051_04.dat:0x183c,scena/mp2051_04.dat,and a lamp provides enough light.,34
scena/mp2051_04.dat:0x185e,scena/mp2051_04.dat,"I can stay warm by stoking the fire,",37
scena/mp2051_04.dat:0x1892,scena/mp2051_04.dat,making such a big fuss about it.,33
scena/mp2051_04.dat:0x18b3,scena/mp2051_04.dat,I have no idea why everyone's,30
scena/mp2051_04.dat:0x18e0,scena/mp2051_04.dat,orbments doesn't bother me.,28
scena/mp2051_04.dat:0x18fc,scena/mp2051_04.dat,Not being able to use,22
scena/mp2051_04.dat:0x1921,scena/mp2051_04.dat,making such a big fuss about it.,33
scena/mp2051_04.dat:0x1942,scena/mp2051_04.dat,I have no idea why everyone's,30
scena/mp2051_04.dat:0x196f,scena/mp2051_04.dat,lately to learn how to cook.,29
scena/mp2051_04.dat:0x198c,scena/mp2051_04.dat,Youngsters have been stopping by,33
scena/mp2051_04.dat:0x19bc,scena/mp2051_04.dat,needed one pot to cook with.,29
scena/mp2051_04.dat:0x19d9,scena/mp2051_04.dat,"Back in the day, you only",26
scena/mp2051_04.dat:0x1a02,scena/mp2051_04.dat,using the fire in the fireplace.,33
scena/mp2051_04.dat:0x1a23,scena/mp2051_04.dat,It's easy enough to whip up a dish,35
scena/mp2051_04.dat:0x1a55,scena/mp2051_04.dat,lately to learn how to cook.,29
scena/mp2051_04.dat:0x1a72,scena/mp2051_04.dat,Youngsters have been stopping by,33
scena/mp2051_04.dat:0x1aa2,scena/mp2051_04.dat,It's like no one knows how to use fire anymore.,48
