offset,text_source,byte_budget
0x167112,And that is the plan!,21
0x167128,The man Anju loves should be arriving any\n,43
0x167154,"moment, now...",14
0x167163,Be sure not to hurt him. Don't go all-out--\n,45
0x167191,"we need HIM to be the one to shine here,\n",42
0x1671bc,after all.,10
0x1671c7,"Just pretend to lose, go down, and let him rush\n",49
0x1671f9,in to rescue Anju. You all got that?,36
0x16721e,Thieves,7
0x167226,"Yes, ma'am!",11
0x167232,"That's what I like to hear! Good luck, everyone.",48
0x167263,Thief,5
0x167269,"A fake kidnapping, huh...? Boss sure gets some\n",48
0x16729a,"weird ideas, sometimes...",25
0x1672b4,"Yeah, she's gettin' to be quite the busy bee.\n",47
0x1672e4,"This is elaborate even for her, though.",39
0x16730c,"Bah, it'll be fine. What're you complaining for?\n",50
0x16733f,"It's not like we've had a ton of work, lately.",46
0x16736e,True. And this job actually sounds like it could\n,50
0x1673a1,be fun.,7
0x1673a9,"You. Nosuri, was it?",20
0x1673be,Hm? What is it?,15
0x1673ce,Your men's lack of passion for this mission\n,45
0x1673fc,"concerns me. Their spirit seems... lukewarm,\n",46
0x16742b,at best.,8
0x167434,Ahahaha! Nothing could be further from the\n,44
0x167461,truth.,6
0x167468,"Fear not! My men are hardly ""lukewarm.""\n",41
0x167492,Each possesses a fiery spirit!,30
0x1674b1,A fire burns in the heart of every last one of\n,48
0x1674e2,"them, blazing brightly to aid in your quest for\n",49
0x167514,love!,5
0x16751a,Astounding. I suppose I should have expected\n,46
0x167549,no less from the followers of a good woman.,43
0x167575,Ahahaha! Indeed you should.,27
0x167591,"Boss, we just got word from the lookout. Looks\n",48
0x1675c2,like the guy we've been waiting for is on his\n,47
0x1675f2,way.,4
0x1675f7,Then he's finally come.,23
0x16760f,He said to me long ago that he'd fly to me if\n,47
0x16763f,"ever I was in need... Truly, this is the man\n",46
0x16766e,I love.,7
0x167676,"He's here sooner than I expected, but it\n",42
0x1676a1,shouldn't affect the plans...,29
0x1676bf,"Well, uh. Boss. About that. It looks like he's\n",48
0x1676f0,"got... other people with him. Like, a bunch.",44
0x16771d,Wh-What!? But I t--I told him to... come...\n,45
0x16774b,alone...? In my... message...,29
0x167769,...Uh.,6
0x167770,Is something amiss?,19
0x167784,I-It's nothing. Nothing at all! This is all\n,45
0x1677b2,still w-well within my expectations. Not to\n,45
0x1677e0,worry...,8
0x1677e9,"Hurry now, Oshtor. Your Anju awaits you.",40
0x167812,"Expecting Oshtor? Yeah, sorry to disappoint.",44
0x16783f,What!?,6
