offset,text_source,byte_budget
0x6a0e2,"At sunrise, we pack up the campground and begin\n",49
0x6a114,"preparations to leave, as planned.",34
0x6a137,"All right, boys and girls, break's over. Let's get\n",52
0x6a16c,"out of here soon, awright?",26
0x6a187,Ukon's Cohorts,14
0x6a196,Sir!,4
0x6a19b,"The deep voices of Ukon's men respond in unison,\n",50
0x6a1ce,"and soon enough, the wagons are rolling once more.",50
0x6a201,I'm growing used to the ambience of the caravan...\n,52
0x6a236,"It's kinda nice. Time to get going, I guess.",44
0x6a263,Hm...?,6
0x6a26a,"Not long after we get back on the highway, I\n",46
0x6a299,notice a familiar pair of figures walking beside\n,50
0x6a2cc,me...,5
0x6a2d2,"They'd kept their distance at first, but now, the\n",51
0x6a306,Mystery Twins are flanking me on either side.,45
0x6a334,"You two. You, um, need something?",33
0x6a356,Mysterious duo,14
0x6a369,"No response, not that I expected any different...",49
0x6a39b,What do I do about these guys...?,33
0x6a3bd,Who're they?,12
0x6a3ca,"Kuon strays back toward me, having been walking\n",49
0x6a3fc,in the front--coming back to investigate the odd\n,50
0x6a42f,sight.,6
0x6a436,That's what I'd like to know. Every time I ask\n,48
0x6a467,"them, I don't get so much as a word of response.",48
0x6a498,Huh. Doesn't seem like they're carrying a load or\n,51
0x6a4cc,anything like that...,21
0x6a4e2,"Yeah. Feels kinda... off, doesn't it?",37
0x6a508,"If I had to guess, I'd say they're the children\n",49
0x6a53a,of one of the men escorting the cargo.,38
0x6a561,Is it OK to leap to conclusions like that?,42
0x6a58c,I think it's fine. They don't seem to be a threat\n,51
0x6a5c0,or anything like that...,24
0x6a5d9,"Oh, that's right! I came back to check on\n",43
0x6a605,"Rulutieh. Oh, Rulutieh~!",24
0x6a61e,"Kuon runs off in Rulutieh's direction, shrugging\n",50
0x6a651,off my bizarre situation.,25
0x6a66b,She didn't come to the back of the caravan because\n,52
0x6a6a0,"she was worried about me, after all... Oh, well.",48
