offset,text_source,byte_budget
0x246d13,*Yawn*...,9
0x246d1d,I try to stifle a yawn as I scratch my side.,44
0x246d4a,Huh... I was just planning on lying down for\n,46
0x246d79,"a bit after eating, but I guess I just fell\n",45
0x246da7,asleep.,7
0x246daf,Guess I've been pretty busy with keeping an\n,45
0x246ddd,eye on those Tuskur ambassadors for Oshtor.,43
0x246e09,This morning seems more peaceful than most...\n,47
0x246e39,"Well, judging by the sun's height, it's almost\n",48
0x246e6a,noon.,5
0x246e70,"If I remember right, the Tuskur folks have some\n",49
0x246ea2,"meeting with court officials, and then an\n",43
0x246ece,inspection?,11
0x246eda,Sounded like Uruuru and Saraana had some\n,42
0x246f05,"related business, so I have some alone time\n",45
0x246f33,for a change.,13
0x246f41,"Thanks to that, for once, I have nothing to do\n",48
0x246f72,but take it easy.,17
0x246f84,Yamato seems pretty anxious about this whole\n,46
0x246fb3,"thing, but the Tuskur guests are totally\n",42
0x246fde,unruffled.,10
0x246fe9,My mind drifts to the Tuskur ambassadors...\n,45
0x247017,to the two gorgeous women as I leave my room.,45
0x247045,Felt like they came more for sightseeing than\n,47
0x247075,diplomacy.,10
0x247080,They say neighboring countries are your most\n,46
0x2470af,"likely enemies, but if they have ulterior\n",43
0x2470db,"motives, I can't tell.",22
0x2470f2,"Of course, worrying about that kind of stuff\n",46
0x247121,is up to the bigwigs. Not my job.,33
0x247143,"More importantly, I should figure out how to\n",46
0x247172,spend my day off.,17
0x247184,"Guess I'll take a bath first, maybe have a\n",44
0x2471b1,drink with lunch...,19
0x2471c5,Or maybe it'd be better to meet up with the\n,45
0x2471f3,owner of this place.,20
0x247208,I start making my way towards the bath while\n,46
0x247237,I think.,8
0x247240,Excuse me!!,11
0x24724c,Scuse.,6
0x247253,...Huh?,7
0x24725b,"Just as I walk past the front door, a very\n",44
0x247288,energetic voice echoes through the hall.,40
0x2472b1,I turn around to find those two beautiful-yet-\n,48
0x2472e2,"disappointing... I mean, the two Tuskur\n",41
0x24730c,ambassadors.,12
0x247319,"Good morning, Haku! We meet again.",34
0x24733c,Hey you. We've come to hang out.,32
0x24735d,...What the hell are you two doing here?,40
0x247386,"Well, we came to have some fun, silly!",38
0x2473ad,Mhm.,4
0x2473b2,...Aren't you supposed to be in some important\n,48
0x2473e3,meeting with our people?,24
0x2473fc,"Well, it seemed kinda boring, so we decided\n",45
0x24742a,to come here instead!,21
0x247440,Their nonchalance leaves me speechless.,39
