offset,text_source,byte_budget
0x29527f,Whew... We've walked a fair bit now.,36
0x2952a4,"Hey, bosslady. About how far are we now?",40
0x2952cd,I think we should be seeing the road soon.,42
0x2952f8,This took much longer than we anticipated.,42
0x295323,"Well, we can't help it, with these bumpy and\n",46
0x295352,winding roads...,16
0x295363,Perhaps it would behoove us to hurry. Our\n,43
0x29538f,progress will stall if we do not arrive by\n,44
0x2953bc,nightfall.,10
0x2953c7,"Yeah, you're right. Let's pick up the pace,\n",45
0x2953f5,everyone. Gotta get there before it gets dark.,46
0x295424,Just as I try to rally the rest of the group\n,46
0x295453,"forward, the twins suddenly stop me.",36
0x295478,Wait.,5
0x29547e,"Please be careful, Master. Something is drawing\n",49
0x2954b0,near.,5
0x2954b6,What...?,8
0x2954bf,"At the twins' words, Jachdwalt immediately\n",44
0x2954ec,lowers himself down to put his ear to the\n,43
0x295518,ground.,7
0x295520,"...Footsteps. Not just one or two people,\n",43
0x29554c,either. Whole lot of 'em on the way.,36
0x295571,Tuskur soldiers?,16
0x295582,Safe bet.,9
0x29558c,A sudden anxiety hangs in the air with\n,40
0x2955b5,Jachdwalt's words.,18
0x2955c8,"Wh-What do we do? At this rate, we're going to\n",48
0x2955f9,run right into them...,22
0x295610,We should turn back! Now!,25
0x29562a,We cannot turn around so easily on such a\n,43
0x295656,narrow road...,14
0x295665,"We may easily hide ourselves, but concealing\n",46
0x295694,these carts would be nigh impossible.,37
0x2956ba,Then can we... take care of them?,33
0x2956dc,"Atuy eagerly readies her spear. Faces grim,\n",45
0x29570a,Nosuri and Jachdwalt begin drawing their own\n,46
0x295739,weapons.,8
0x295742,"Hold on, hold on! We haven't been found out yet.",48
0x295773,I hastily try to calm everyone down.,36
0x295798,The Tuskur army must be using this road to\n,44
0x2957c5,ambush the Yamatan forces.,26
0x2957e0,"I'm sorry, Haku... I didn't--",29
0x2957fe,"Hey, don't worry. This path was our only shot\n",47
0x29582e,"anyways, and I'm glad you told us about it.",43
0x29585a,Haku...,7
0x295862,The Tuskur army knows this path is here.\n,42
0x29588d,I figured there was a chance something like this\n,50
0x2958c0,would happen.,13
0x2958ce,"Well, ain't that reassurin'.",28
0x2958eb,It sounds like you've already got a plan in that\n,50
0x29591e,"clever head of yours, eh, love?",31
0x29593e,I knew it could happen... I just hoped it\n,43
0x29596a,wouldn't come to this.,22
0x295981,"Kuon, you said that only the locals know about\n",48
0x2959b2,"this path, right?",17
0x2959c4,Huh? Yes...,11
0x2959d0,Then... I might have an idea.,29
0x2959ee,"You do, Haku!?",14
0x2959fd,"It's gonna be risky, though.\n",30
0x295a1c,"Listen up, everybody.",21
0x295a32,I'm pretty sure the Tuskur army isn't expecting\n,49
0x295a64,any Yamatans on this path.,26
0x295a7f,So their first assumption would be that only\n,46
0x295aae,other people from Tuskur would use this road.,45
0x295adc,A sound enough theory...,24
0x295af5,"Luckily, we're not real soldiers of Yamato.\n",45
0x295b23,No uniforms or anything. We might just be able\n,48
0x295b54,to fool them.,13
0x295b62,"Even if we defeat them, it won't make our job\n",47
0x295b92,"any easier. Let's hide our weapons, and play it\n",49
0x295bc4,cool!,5
0x295bca,"As I'm explaining all this, I sneak a glance\n",46
0x295bf9,at Kuon.,8
0x295c02,I want to avoid bloodshed wherever possible\n,45
0x295c30,here.,5
0x295c36,Gotcha. Guess we'll go with the boss's plan\n,45
0x295c64,"then, yeah?",11
0x295c70,It is the best course of action we've come up\n,47
0x295ca0,with so far.,12
0x295cad,Yes. If we can get through this without having\n,48
0x295cde,"to fight, that would be the best outcome for\n",46
0x295d0d,all.,4
0x295d12,But do you really think this is going to work?,46
0x295d41,"Well if it doesn't, then we just take care of\n",47
0x295d71,"them, right?",12
0x295d7e,I-I suppose.,12
0x295d8f,"Still feeling uneasy, we shift the carts to the\n",49
0x295dc1,"roadside. Eventually, in the distance...",40
0x295dea,Just like we expected...,24
0x295e03,Fully-armed soldiers of Tuskur.,31
0x295e23,They idly chat among themselves as they close in\n,50
0x295e56,on us.,6
0x295e5d,"Judging by how relaxed they are, they might be\n",48
0x295e8e,on patrol or just heading to an assigned post.,46
0x295ebd,Maybe their guards will be down if they don't\n,47
0x295eed,expect the Yamatans to have found this path...,46
0x295f1c,"They seem too deep in conversation at first, but\n",50
0x295f4f,then they notice us clustered around the carts.,47
0x295f7f,Tuskur soldier,14
0x295f8e,Hm? Who are all of you...?,26
0x295fa9,"The man at the front, their apparent leader,\n",46
0x295fd8,eyes us warily as he speaks.,28
0x295ff5,"Argh, just gonna have to wing it...!",36
0x29601a,"I hunch slightly and put my hands together,\n",45
0x296048,striding toward their leader with a booming\n,45
0x296076,voice.,6
0x29607d,Heh hyeh hyeh! A most delightful and rejuvenating\n,51
0x2960b1,"morning to you, my good sir!",28
0x2960ce,And you would be...?,20
0x2960e3,"Y-Yes, ah, the big cheeses over at the fortress\n",49
0x296115,"needed supplies delivered, so we're on the job!",47
0x296145,"The fortress, hm?",17
0x296157,"He seems to understand whatever I'm referencing,\n",50
0x29618a,even though it was just a shot in the dark.,43
0x2961b6,"Ah, then you must be from the nearby village...",47
0x2961e6,"Y-Yes, there you have it!",25
0x296200,That explains it then. Fine work you're doing.,46
0x29622f,Their leader gives me an approving nod.\n,41
0x296259,It doesn't look like he doubts me at all...,43
0x296285,He's even praising us for our efforts.,38
0x2962ac,"I'm sorry to put you through all this. Still,\n",47
0x2962dc,we should have them driven back to their land\n,47
0x29630c,soon.,5
0x296312,Th-That is most relieving to hear!\n,36
0x296337,But I heard that the Yamatan soldiers are\n,43
0x296363,really strong...,16
0x296374,It seems they believed us to be backwater\n,43
0x2963a0,bumpkins. They were all talk and no skill.,42
0x2963cb,"Some have genuine ability, but the majority are\n",49
0x2963fd,mere novices. And their commander is simply\n,45
0x29642b,hopeless.,9
0x296435,Hopeless?,9
0x29643f,What was his name again? Something like Deppa...\n,50
0x296472,"Dekopachi, maybe, or Degarashi...?",34
