offset,file,text_en,byte_budget
scena/mp6011.dat:0x25fa3,scena/mp6011.dat,"What's the matter, you two?",28
scena/mp6011.dat:0x25fce,scena/mp6011.dat,orbment charging station over there.,37
scena/mp6011.dat:0x25ff3,scena/mp6011.dat,"If you need to recover health, use the",39
scena/mp6011.dat:0x26029,scena/mp6011.dat,"Well then, good luck to you both.",34
scena/mp6011.dat:0x2608f,scena/mp6011.dat,Balstar Channel,16
scena/mp6011.dat:0x260ba,scena/mp6011.dat,So this is the Balstar Channel.,32
scena/mp6011.dat:0x260e9,scena/mp6011.dat,an underground waterway so large.,34
scena/mp6011.dat:0x2610b,scena/mp6011.dat,Wow. I don't think I've ever seen,34
scena/mp6011.dat:0x2614d,scena/mp6011.dat,It's sizable.,14
scena/mp6011.dat:0x2615b,scena/mp6011.dat,"You'll find bigger in the capital, but yes.",44
scena/mp6011.dat:0x261a4,scena/mp6011.dat,part of the channel system. Retrieve it.,41
scena/mp6011.dat:0x261cd,scena/mp6011.dat,There's a top-secret document in the deepest,45
scena/mp6011.dat:0x26241,scena/mp6011.dat,"a convincing objective, no?",28
scena/mp6011.dat:0x2625d,scena/mp6011.dat,Haha. Not really. But it makes for,35
scena/mp6011.dat:0x26294,scena/mp6011.dat,deepest area of these waterways.,33
scena/mp6011.dat:0x262b5,scena/mp6011.dat,"Anyway, I planted a document in the",36
scena/mp6011.dat:0x262e9,scena/mp6011.dat,Bring it back to complete today's training.,44
scena/mp6011.dat:0x2633f,scena/mp6011.dat,"enough. But, of course...",26
scena/mp6011.dat:0x26359,scena/mp6011.dat,"Hmm. In theory, it sounds simple",33
scena/mp6011.dat:0x26389,scena/mp6011.dat,This is training after all.,28
scena/mp6011.dat:0x263a5,scena/mp6011.dat,I'm sure Kurt's made sure it won't be.,39
scena/mp6011.dat:0x263ea,scena/mp6011.dat,"Well, I won't spoil the surprise.",34
scena/mp6011.dat:0x26420,scena/mp6011.dat,I will say this: the monsters ahead are no joke.,49
scena/mp6011.dat:0x26461,scena/mp6011.dat,coordination from you two as a team.,37
scena/mp6011.dat:0x26486,scena/mp6011.dat,Coming out on top will require advanced,40
