offset,text_source,byte_budget
0x7c087,"Things proceeded peacefully after that, all\n",45
0x7c0b5,the way to the capital.,23
0x7c0cd,"The caravan's journey took ten more days, but\n",47
0x7c0fd,they were blessedly uneventful--no more bandit\n,48
0x7c12e,attacks.,8
0x7c137,"With every mile toward the capital we traversed,\n",50
0x7c16a,we began to see more and more people on the\n,45
0x7c198,road...,7
0x7c1a0,"Travelers, convoys of merchants and traders,\n",46
0x7c1cf,groups of ankuam and soldiers like Ukon's\n,43
0x7c1fb,company...,10
0x7c206,"It grew quite lively, in fact. There were far more\n",52
0x7c23b,people than in the village Kuon took me to.,43
0x7c267,There she is.,13
0x7c275,Hm?,3
0x7c279,"Ukon, leading the way, crests a gently sloping\n",48
0x7c2aa,hill and turns to gesture grandly into the\n,44
0x7c2d7,distance.,9
0x7c2e1,I raise my eyes to follow his hand and peer\n,45
0x7c30f,ahead...,8
0x7c318,Whoa.,5
0x7c31e,"Below us spreads a city so vast, it handily\n",45
0x7c34c,puts the village to shame--rows upon rows of\n,46
0x7c37b,buildings.,10
0x7c386,That there's the imperial capital.\n,36
0x7c3ab,Our destination.,16
0x7c3bc,I never imagined... it would be so...,37
0x7c3e2,"How's it hold up to your place, eh, missy?",42
0x7c40d,"...W-Well. Ahem. It's not bad, I should think.\n",48
0x7c43e,Not bad at all.,15
0x7c44e,Kuon's words don't quite match the sour grapes\n,48
0x7c47f,in her voice--which must mean this city is\n,44
0x7c4ac,unrivaled.,10
0x7c4b7,It's so big...,14
0x7c4c6,"Is it your first time here, too, Rulutieh?",42
0x7c4f1,Yes... I-I haven't been outside Kujyuri a\n,43
0x7c51d,great deal...,13
0x7c52b,I've really... been looking forward to this.,44
0x7c558,"All right, you layabouts! This is the home stretch.\n",53
0x7c58e,Let's get this cargo delivered quickly so we\n,46
0x7c5bd,can feast!,10
0x7c5c8,Ukon's Cohort,13
0x7c5d6,Yeah!,5
0x7c5dc,The ankuam rouse themselves and come alive at\n,47
0x7c60c,"Ukon's proposal, the end of the road finally\n",46
0x7c63b,in sight.,9
0x7c645,"Ah, alas and alack! Truly, I hold no great\n",44
0x7c672,desire to return to whence I began this\n,41
0x7c69c,journey...,10
0x7c6a7,Likely no small amount of debt awaiteth me...\n,47
0x7c6d7,"Prithee, pity poor Maroro; he wisheth not to\n",46
0x7c706,return!,7
0x7c70e,"And then there's Maroro, mumbling into his\n",44
0x7c73b,hands and looking like he's dreading every\n,44
0x7c768,step closer.,12
0x7c775,"I'd say he looks pale, but it's not like I can\n",48
0x7c7a6,really tell...,14
