offset,file,text_en,byte_budget
scena/mp0041_01.dat:0x4767b,scena/mp0041_01.dat,@&+ ,5
scena/mp0041_01.dat:0x4773e,scena/mp0041_01.dat,@&L ,5
scena/mp0041_01.dat:0x47834,scena/mp0041_01.dat,@&l ,5
scena/mp0041_01.dat:0x4786a,scena/mp0041_01.dat,@&r ,5
scena/mp0041_01.dat:0x5f44e,scena/mp0041_01.dat,"<C1>Kloe is sleeping with a calm, peaceful expression on her face.",67
scena/mp0041_01.dat:0x5f491,scena/mp0041_01.dat,<C1>Tita is sleeping soundly with a relaxed expression on her face.,68
scena/mp0041_01.dat:0x5f4d5,scena/mp0041_01.dat,"What is it, Estelle?",21
scena/mp0041_01.dat:0x5f4f9,scena/mp0041_01.dat,"to play with Dad, have you?",28
scena/mp0041_01.dat:0x5f515,scena/mp0041_01.dat,Decided you're in the mood,27
scena/mp0041_01.dat:0x5f540,scena/mp0041_01.dat,"Nah, not really.",17
scena/mp0041_01.dat:0x5f564,scena/mp0041_01.dat,"Oh, okay...",12
scena/mp0041_01.dat:0x5f580,scena/mp0041_01.dat,"What are you reading, Dad?",27
scena/mp0041_01.dat:0x5f5ae,scena/mp0041_01.dat,"Oh, this?",10
scena/mp0041_01.dat:0x5f5c7,scena/mp0041_01.dat,It's called 'Bracer Guilds of the World.',42
scena/mp0041_01.dat:0x5f622,scena/mp0041_01.dat,"It might be a bit advanced for you, Estelle.",45
scena/mp0041_01.dat:0x5f65f,scena/mp0041_01.dat,like you do with Mom?,22
scena/mp0041_01.dat:0x5f675,scena/mp0041_01.dat,"How about we read a picture book,",34
scena/mp0041_01.dat:0x5f6a6,scena/mp0041_01.dat,"Nah, not right now.",20
scena/mp0041_01.dat:0x5f6dd,scena/mp0041_01.dat,O-Okay then...,15
scena/mp0041_01.dat:0x5f6fc,scena/mp0041_01.dat,"is the one in Grancel, huh?",28
scena/mp0041_01.dat:0x5f718,scena/mp0041_01.dat,The only Bracer Guild branch in Liberl,39
scena/mp0041_01.dat:0x5f74e,scena/mp0041_01.dat,could split duties with the army...,36
scena/mp0041_01.dat:0x5f772,scena/mp0041_01.dat,"If each region had a branch, they",34
scena/mp0041_01.dat:0x5f7a4,scena/mp0041_01.dat,I'll have a word with General Morgan.,38
scena/mp0041_01.dat:0x5f7ca,scena/mp0041_01.dat,"Hmm, once my break's over, I think",35
scena/mp0041_01.dat:0x5f7fd,scena/mp0041_01.dat,to the storage room somewhere.,31
scena/mp0041_01.dat:0x5f81c,scena/mp0041_01.dat,Your mom must've put the key,29
scena/mp0041_01.dat:0x5f848,scena/mp0041_01.dat,You should go ask her.,23
scena/mp0041_01.dat:0x5f86e,scena/mp0041_01.dat,"So you found the key, huh?",27
scena/mp0041_01.dat:0x5f898,scena/mp0041_01.dat,"dust, so try not to stir it up.",32
scena/mp0041_01.dat:0x5f8b8,scena/mp0041_01.dat,The room's probably full of,28
scena/mp0041_01.dat:0x5f8e3,scena/mp0041_01.dat,Mom won't be happy if she finds a mess in there.,49
scena/mp0041_01.dat:0x5f923,scena/mp0041_01.dat,"Okay, I'll be careful.",23
scena/mp0041_01.dat:0x5f94e,scena/mp0041_01.dat,"dust, so try not to stir it up.",32
scena/mp0041_01.dat:0x5f96e,scena/mp0041_01.dat,The room's probably full of,28
scena/mp0041_01.dat:0x5f999,scena/mp0041_01.dat,Mom won't be happy if she finds a mess in there.,49
scena/mp0041_01.dat:0x5f9d9,scena/mp0041_01.dat,Hm? What's that you have there?,32
scena/mp0041_01.dat:0x5fa08,scena/mp0041_01.dat,"Oh, what a lovely harmonica.",29
scena/mp0041_01.dat:0x5fa34,scena/mp0041_01.dat,It was in the store-itch room.,31
scena/mp0041_01.dat:0x5fa67,scena/mp0041_01.dat,"Is this yours, Dad?",20
scena/mp0041_01.dat:0x5fa8e,scena/mp0041_01.dat,"No, it's not, but...",21
scena/mp0041_01.dat:0x5fab2,scena/mp0041_01.dat,so who could have been using it?,33
scena/mp0041_01.dat:0x5fad3,scena/mp0041_01.dat,"I can't imagine it being Lena's either,",40
scena/mp0041_01.dat:0x5fb0b,scena/mp0041_01.dat,Hmm... Let me see it for a moment.,35
scena/mp0041_01.dat:0x5fb60,scena/mp0041_01.dat,<C1>Estelle handed Cassius the harmonica.,42
scena/mp0041_01.dat:0x5fb8a,scena/mp0041_01.dat,"So, it was made in the Empire.",31
scena/mp0041_01.dat:0x5fba9,scena/mp0041_01.dat,The Rieveldt Company...?,25
scena/mp0041_01.dat:0x5fbd1,scena/mp0041_01.dat,who owned this thing...,24
scena/mp0041_01.dat:0x5fbe9,scena/mp0041_01.dat,Now I've really got no idea,28
scena/mp0041_01.dat:0x5fc2d,scena/mp0041_01.dat,<C1>Cassius handed the harmonica back to Estelle.,50
scena/mp0041_01.dat:0x5fc5f,scena/mp0041_01.dat,this is more than mere coincidence.,36
scena/mp0041_01.dat:0x5fc83,scena/mp0041_01.dat,"Well, something tells me you finding",37
scena/mp0041_01.dat:0x5fcb8,scena/mp0041_01.dat,Why not try playing it?,24
scena/mp0041_01.dat:0x5fcfa,scena/mp0041_01.dat,this is more than mere coincidence.,36
scena/mp0041_01.dat:0x5fd1e,scena/mp0041_01.dat,"Well, something tells me you finding",37
scena/mp0041_01.dat:0x5fd53,scena/mp0041_01.dat,Why not try playing it?,24
scena/mp0041_01.dat:0x5fd7a,scena/mp0041_01.dat,"Let's see, we had stew last night...",37
scena/mp0041_01.dat:0x5fdaf,scena/mp0041_01.dat,So I'll make omelets for dinner tonight.,41
scena/mp0041_01.dat:0x5fe03,scena/mp0041_01.dat,Yay! Mom's omelets are my favorite!,36
scena/mp0041_01.dat:0x5fe3b,scena/mp0041_01.dat,it takes to spark such a smile?,32
scena/mp0041_01.dat:0x5fe5b,scena/mp0041_01.dat,"Oh, look at you. Is that all",29
scena/mp0041_01.dat:0x5fe87,scena/mp0041_01.dat,so I guess we're a family of omelet lovers.,44
scena/mp0041_01.dat:0x5feb3,scena/mp0041_01.dat,"Hehe. Well, your dad and I like it, too,",41
scena/mp0041_01.dat:0x5feec,scena/mp0041_01.dat,and chicken rice.,18
scena/mp0041_01.dat:0x5fefe,scena/mp0041_01.dat,"Tonight, we're having fluffy-egg omelets",41
scena/mp0041_01.dat:0x5ff36,scena/mp0041_01.dat,and a healthy wild vegetable salad.,36
scena/mp0041_01.dat:0x5ff5a,scena/mp0041_01.dat,We'll pair that with onion gratin,34
scena/mp0041_01.dat:0x5ff8c,scena/mp0041_01.dat,I hope you'll like it.,23
scena/mp0041_01.dat:0x5ffb2,scena/mp0041_01.dat,"Sorry, Estelle.",16
scena/mp0041_01.dat:0x5ffd1,scena/mp0041_01.dat,I'm cooking right now. Can you come back later?,48
