offset,text_target
0x56af3,Nnh... Ai...
0x56b02,O quarto já está insuportavelmente claro quando\n
0x56b35,"me arrisco a abrir os olhos. Ouço vozes, mas..."
0x56b67,Estou sozinho no quarto.
0x56b7e,"Argh, minha cabeça... Oi, ressaca. Tudo bem com você."
0x56ba9,"Bebi demais ontem à noite, com certeza..."
0x56bd1,Ah...
0x56bd7,Consigo me servir de uma jarra d'água e a bebo de\n
0x56c0d,"uma vez só, e minha cabeça vai clareando."
0x56c36,Até que horas fiquei na festa ontem à noite?
0x56c62,Me fizeram beber depois que voltei com\n
0x56c98,"Ukon, e... Depois disso tudo ficou nebuloso."
0x56cc4,Pelo menos parece que consegui chegar à cama.
0x56cf6,"No meio da segunda jarra, Kuon entra,\n"
0x56d2a,já completamente vestida.
0x56d41,"Bom dia, dorminhoco. Voltou ao mundo dos\n"
0x56d71,vivos?
0x56d7d,"É, acabei de acordar."
0x56d93,Você não está muito bem. Acho que não deveria\n
0x56dc8,"me surpreender, considerando ontem à noite."
0x56dfa,Nnh. É. Tô um pouco de ressaca.
0x56e24,"Hmm. Achei que pudesse ser o caso, então preparei\n"
0x56e5b,uma coisinha para ajudar. Toma.
0x56e7d,Kuon estende uma tigela com as mãos...
0x56ea3,...cheia até a borda com algo verde-escuro e\n
0x56ed9,viscoso.
0x56ee2,"É um remédio para a ressaca. Mas cuidado,\n"
0x56f19,o sabor é bem forte.
0x56f44,"Ah, obrigado."
0x56f53,PFUAAA!?
0x56f5c,Ei! Por que você cuspiu!?
0x56f7e,Gah... a-argh... ghh...
0x56f96,O qu-- O que é... isso? Que sabor é esse? É\n
0x56fca,"amargo, picante, doce e a-azedo ao mesmo tempo..."
0x57000,O melhor remédio sempre tem gosto amargo! Pode\n
0x57033,"não gostar, mas garanto o efeito."
0x57065,"Credo, que é isso--? *Tosse, tosse--*"
0x5708b,"*Tosse, tosse--* É-Isso é castigo por\n"
0x570bc,dormir até tarde?
0x570d2,Humph! Nada disso. Este remédio é minha\n
0x57103,ESPECIALIDADE. Até meu pai me elogiou por isso.
0x57131,"Ou ele foi parcial por ser seu pai, ou\n"
0x57165,não teve coragem de dizer a verdade.
0x57192,Você se acostuma com o sabor. É quase viciante--\n
0x571c8,"um perfil maduro e complexo, para paladares refinados..."
0x571fa,Kuon leva a tigela aos lábios...
0x57229,Mm. Delicioso. O amargor dá uma profundidade\n
0x5725d,quase indescritível.
0x57285,Ver ela bebendo aquilo com prazer quase me faz\n
0x572b8,engasgar.
0x572c6,Ugh--
0x572cd,Argh. O gosto ainda está na minha boca...
0x572f5,"A ressaca está passando, sem dúvida, mas aquele\n"
0x5732a,gosto horrível ainda está na minha boca.
0x57355,"Se ela dava isso ao pai regularmente,\n"
0x5738a,com certeza estava tentando matá-lo.
0x573bc,...Hum?
0x573c3,Um barulho crescente ao longe interrompe meus\n
0x573f2,pensamentos. Alguma agitação lá fora?
0x57424,Espiei para fora para ver de onde vinha o barulho\n
0x5745b,e avistei carroças grandes na praça central.
0x5748a,Rostos novos conversam com os aldeões--\n
0x574bf,"as pessoas que vieram com a caravana, sem dúvida."
0x574eb,"Ei, garoto. Dormiu bem?"
0x57502,Tão bem que não me lembro de nada.
0x57532,Bahahaha! Não duvido. Até a moça teve\n
0x57563,dificuldade de te acordar.
0x57581,"Foi de ver, ela te cuidando com dedicação\n"
0x575b7,enquanto você estava bêbado pra caramba.
0x575d6,Nnh... Não fala isso.
0x575ee,Ahahaha! Relaxa. Acho que alguns dos homens\n
0x57623,queriam te matar de inveja de ver ela cuidando\n
0x57657,de você.
0x5765f,Isso não é 'relaxa' coisa nenhuma.
0x57679,Deixa pra lá. O que tem nas carroças?
0x5769c,Examinando uma das carroças da caravana mais de\n
0x576d2,"perto, parece maior que as da aldeia..."
0x57706,"Escoltamos essa carga até a capital, é por isso\n"
0x57736,que viemos até aqui. Fomos contratados.
0x57765,"Então vocês vão partir logo, hein?"
0x5778b,"É, estamos no meio da transferência. Assim que\n"
0x577c0,"tudo estiver resolvido, a gente vai."
0x577e9,Entendo...
0x577f2,O que significa que é um até logo. Como todos\n
0x57825,"vão para a cidade, com certeza a gente se vê."
0x57858,"Já perguntei antes, mas tem certeza que não quer\n"
0x5788d,vir com a gente? Não seria problema nenhum.
0x578be,"Ah, bom--Eu até toparia, mas a Kuon é quem\n"
0x578f5,decide essas coisas por nós.
0x57913,"Tá bom. Então, moça? Pensou mais\n"
0x57947,na minha oferta?
0x5795d,Hum?
0x57965,"Olhando por cima do ombro, vejo a Kuon, que\n"
0x57995,não estava ali um momento atrás.
0x579c3,"Em silêncio, seus olhos parecem focados na\n"
0x579f8,"caravana, examinando em silêncio..."
0x57a1c,Kuon?
0x57a22,"Hein? Ah, o que foi?"
0x57a36,Era o que eu ia te perguntar. A oferta de ir\n
0x57a69,com eles--tem certeza em recusar?
