offset,text_source,byte_budget
0x2e6b96,"Within the confines of a lonely room, faintly\n",47
0x2e6bc6,illuminated in the dim air...,29
0x2e6be4,"Anju sits alone, staring blankly into space.",44
0x2e6c11,"Her eyes, once so full of energy, are devoid\n",46
0x2e6c40,of life. All that now remains is reflected\n,44
0x2e6c6d,darkness.,9
0x2e6c7b,"Her mind feels clouded, weighed down by a heavy\n",49
0x2e6cad,mist... as though adrift in a dream.,36
0x2e6cd2,What... What am I doing...?,27
0x2e6cee,Why... does my body refuse to move...?,38
0x2e6d15,"From time to time, questions rise in her mind.",46
0x2e6d44,"But before they can solidify, they are engulfed\n",49
0x2e6d76,"by darkness, vanishing like popped bubbles.",43
0x2e6da2,Is... Is there anyone here...?,30
0x2e6dc1,Anyone...?,10
0x2e6dcc,"Suddenly, the door opens with a slam.\n",39
0x2e6df4,"A shadow falls over Anju's vision, darkening\n",46
0x2e6e23,the room further.,17
0x2e6e35,Huh...?,7
0x2e6e3d,"She slowly raises her head to see a large,\n",44
0x2e6e6a,cold-eyed man looking down at her.,34
0x2e6e8d,Ah... hhhh...,13
0x2e6e9b,Vurai...,8
0x2e6ea4,"Her lifeless eyes cloud over, ever so slightly,\n",49
0x2e6ed6,with a hint of fear.,20
0x2e6eeb,"Princess... No, Anju.",21
0x2e6f01,"Vurai continues to stare down at Anju, but he\n",47
0x2e6f31,"soon speaks, rumbling voice pitying and\n",41
0x2e6f5b,disdainful.,11
0x2e6f67,"You are yet far too small, and far too weak.",44
0x2e6f94,"What can you protect, with those feeble arms?\n",47
0x2e6fc4,What can you kill? What can you accomplish?,43
0x2e6ff0,"The answer... is nothing. You are pitiful,\n",44
0x2e701d,"you are powerless, and that is all you are.",43
0x2e7049,What... What is he saying...?,29
0x2e7067,"Our liege has passed. However, there are none\n",47
0x2e7097,left to take his place.,23
0x2e70af,What are you saying...? I... I am to succeed\n,46
0x2e70de,Father...,9
0x2e70e8,"Do you think you... you, of all people, can\n",45
0x2e7116,stand and lead us? The Eight Pillar Generals?,45
0x2e7144,I... I...,9
0x2e714e,What can you possibly show us to earn our\n,43
0x2e717a,loyalty?,8
0x2e7183,"Your frail arms, that could snap under the most\n",49
0x2e71b5,meager of weights?,18
0x2e71c8,"Your radiance, barely that of a dying firefly's\n",49
0x2e71fa,flickering ass?,15
0x2e720a,I...,4
0x2e720f,Ludicrous.,10
0x2e721a,"As Vurai extends his fist, Anju can only stare\n",48
0x2e724b,"blankly, her focus drifting in and out.",39
0x2e7273,You have no right to stand above me.,36
0x2e7298,The only one that does... is one who has proven\n,49
0x2e72ca,their absolute power.,21
0x2e72e0,A new era of war now dawns on our land of\n,43
0x2e730c,Yamato.,7
0x2e7314,This is the will of the heavens.,32
0x2e7335,Only one who can conquer all else may rise to\n,47
0x2e7365,Yamato's summit. One chosen by the heavens!,43
0x2e7391,Ah... hh...,11
0x2e739d,"And I... I, Vurai, shall be the one to ascend\n",47
0x2e73cd,victorious in this war!,23
0x2e73e5,Anju. You will bow before me.,29
0x2e7403,For that is the only path left for one as\n,43
0x2e742f,feeble as you.,14
0x2e743e,"You shall become my puppet, and shall serve\n",45
0x2e746c,as a sacrifice on my road to conquest.,38
0x2e7493,Nh... hh... hhh...,18
0x2e74a6,No... I will not...,19
0x2e74ba,I... I do not wish for Yamato...,32
0x2e74db,...to become... such a place...,31
0x2e74fb,"Through the mental fog and hazy vision,\n",41
0x2e7525,Anju weakly shakes her head.,28
0x2e7542,Oh? Your pride as the imperial princess will\n,46
0x2e7571,"not allow such submission, then?",32
0x2e7592,"Very well. For that, you shall have my mercy.",45
0x2e75c0,Vurai tosses a single dagger at Anju's feet.,44
0x2e75ed,Use it.,7
0x2e75f5,If you truly do not wish to live a life of\n,44
0x2e7622,"shame, then end your life with your own hands.\n",48
0x2e7653,Now.,4
0x2e7658,"Anju picks up the blade with shaking hands,\n",45
0x2e7686,and slowly unsheathes it.,25
0x2e76a0,Ah... hhh...,12
0x2e76ad,The cold glint of the blade reflects in her\n,45
0x2e76db,empty eyes.,11
0x2e76e7,N-No... I... do not wish to...,30
0x2e7706,Her whole body shivers as sweat trickles down\n,47
0x2e7736,her back.,9
0x2e7740,I do not... want to die...\n,28
0x2e775d,I am so afraid...,17
0x2e776f,"She can hear a part of her crying out, but her\n",48
0x2e77a0,"body refuses to obey, as if she is no longer\n",46
0x2e77cf,in control.,11
0x2e77db,Please... someone... help...!,29
0x2e77f9,The dagger held in her hands slowly inches\n,44
0x2e7826,toward her neck.,16
0x2e7837,Please save me... Father...\n,29
0x2e7855,Oshtor...,9
0x2e785f,The blade's tip slips against her throat almost\n,49
