offset,file,text_en,byte_budget
scena/mp2071_05.dat:0x1b16c,scena/mp2071_05.dat,I wore at the school festival play!,36
scena/mp2071_05.dat:0x1b190,scena/mp2071_05.dat,"While cleaning up, I found the costume",39
scena/mp2071_05.dat:0x1b1c6,scena/mp2071_05.dat,Kaden made it for me~,22
scena/mp2071_05.dat:0x1b217,scena/mp2071_05.dat,Kaden made this costume for me~,32
scena/mp2071_05.dat:0x1b246,scena/mp2071_05.dat,As expected from someone in the art club!,42
scena/mp2071_05.dat:0x1b2bb,scena/mp2071_05.dat,any cute lampshades...,23
scena/mp2071_05.dat:0x1b2d2,scena/mp2071_05.dat,It's a shame I don't have,26
scena/mp2071_05.dat:0x1b2fb,scena/mp2071_05.dat,colored and full of dreams.,28
scena/mp2071_05.dat:0x1b317,scena/mp2071_05.dat,I need something strawberry,28
scena/mp2071_05.dat:0x1b342,scena/mp2071_05.dat,Maybe I'll ask Kaden about it later.,37
scena/mp2071_05.dat:0x1b376,scena/mp2071_05.dat,strawberry colored and full of dreams.,39
scena/mp2071_05.dat:0x1b39d,scena/mp2071_05.dat,I need a lampshade that's,26
scena/mp2071_05.dat:0x1b3c6,scena/mp2071_05.dat,"Hehe, I'll go ask Kaden about it later.",40
scena/mp2071_05.dat:0x1b3fd,scena/mp2071_05.dat,based on people in real life.,30
scena/mp2071_05.dat:0x1b41b,scena/mp2071_05.dat,Characters in books are often,30
scena/mp2071_05.dat:0x1b448,scena/mp2071_05.dat,your characters can end up shallow.,36
scena/mp2071_05.dat:0x1b46c,scena/mp2071_05.dat,"If you write based on imagination alone,",41
scena/mp2071_05.dat:0x1b4a4,scena/mp2071_05.dat,P-Please hurry up and help everyone.,37
scena/mp2071_05.dat:0x1b4d8,scena/mp2071_05.dat,"I'll be here, praying for their safety.",40
scena/mp2071_05.dat:0x1b50f,scena/mp2071_05.dat,P-Please hurry up and help everyone.,37
scena/mp2071_05.dat:0x1b543,scena/mp2071_05.dat,"Violet is a bookworm, Alice likes cute things...",49
scena/mp2071_05.dat:0x1b583,scena/mp2071_05.dat,...and I like being active.,28
scena/mp2071_05.dat:0x1b5ae,scena/mp2071_05.dat,are certainly a motley crew.,29
scena/mp2071_05.dat:0x1b5cb,scena/mp2071_05.dat,The residents of this room,27
scena/mp2071_05.dat:0x1b5f5,scena/mp2071_05.dat,are certainly a motley crew.,29
scena/mp2071_05.dat:0x1b612,scena/mp2071_05.dat,The residents of this room,27
scena/mp2071_05.dat:0x1b63c,scena/mp2071_05.dat,so well together.,18
scena/mp2071_05.dat:0x1b64e,scena/mp2071_05.dat,Maybe that's why we get along,30
scena/mp2071_05.dat:0x1b67b,scena/mp2071_05.dat,Despite what just happened...,30
scena/mp2071_05.dat:0x1b6a8,scena/mp2071_05.dat,Alice is already getting the lamp ready.,41
scena/mp2071_05.dat:0x1b6e0,scena/mp2071_05.dat,I guess she's not a fan of the lampshade...,44
scena/mp2071_05.dat:0x1b71b,scena/mp2071_05.dat,can switch gears that quickly.,31
scena/mp2071_05.dat:0x1b73a,scena/mp2071_05.dat,...but I'm more impressed she,30
scena/mp2071_05.dat:0x1b767,scena/mp2071_05.dat,Despite what just happened...,30
scena/mp2071_05.dat:0x1b794,scena/mp2071_05.dat,Alice is already getting the lamp ready.,41
scena/mp2071_05.dat:0x1b7cc,scena/mp2071_05.dat,Nothing seems to bother her.,29
scena/mp2071_05.dat:0x1b7f8,scena/mp2071_05.dat,"I'll stay right here, like you told me to.",43
scena/mp2071_05.dat:0x1b832,scena/mp2071_05.dat,doing anything reckless...,27
scena/mp2071_05.dat:0x1b84d,scena/mp2071_05.dat,*Sigh* I just hope Gerome isn't,32
scena/mp2071_05.dat:0x1b87c,scena/mp2071_05.dat,I worry since he tends to act before thinking...,49
scena/mp2071_05.dat:0x1b8bc,scena/mp2071_05.dat,"I'll stay right here, like you told me to.",43
scena/mp2071_05.dat:0x1b8f6,scena/mp2071_05.dat,doing anything reckless...,27
scena/mp2071_05.dat:0x1b911,scena/mp2071_05.dat,I just hope Gerome isn't,25
scena/mp2071_05.dat:0x1b94f,scena/mp2071_05.dat,Hearing that made me remember everything.,42
scena/mp2071_05.dat:0x1b988,scena/mp2071_05.dat,*Sigh* And after I'd finally forgotten...,42
scena/mp2071_05.dat:0x1b9c1,scena/mp2071_05.dat,I'm definitely going on a vacation.,36
scena/mp2071_05.dat:0x1b9f4,scena/mp2071_05.dat,Don't feel like you have to come along!,40
scena/mp2071_05.dat:0x1ba2b,scena/mp2071_05.dat,I'm definitely going on a vacation.,36
scena/mp2071_05.dat:0x1ba5e,scena/mp2071_05.dat,I'm not going back home!,25
scena/mp2071_05.dat:0x1ba86,scena/mp2071_05.dat,I was to go on this trip.,26
scena/mp2071_05.dat:0x1baa0,scena/mp2071_05.dat,Reina knew exactly how excited,31
scena/mp2071_05.dat:0x1bace,scena/mp2071_05.dat,plan a trip home anyway...,27
scena/mp2071_05.dat:0x1bae9,scena/mp2071_05.dat,I can't believe she'd secretly,31
scena/mp2071_05.dat:0x1bb17,scena/mp2071_05.dat,...This is nothing short of betrayal.,38
