offset,text_source,byte_budget
0xc497f,"We handily defeat Moznu's gang, but sure enough,\n",50
0xc49b2,they retreat into the urban jungle of the\n,43
0xc49de,capital...,10
0xc49e9,"Before long, however, we manage to track the\n",46
0xc4a18,stubborn bandit down and corner him in an\n,43
0xc4a44,alleyway.,9
0xc4a4e,"Sorry for the cliched line, but I'm gonna need\n",48
0xc4a7f,you to come along quietly.,26
0xc4a9a,Damn it! Like I'm gonna get caught by you\n,43
0xc4ac6,punks!,6
0xc4acd,"Ah, wait--",10
0xc4ad8,Like hell! See ya later!,24
0xc4af1,Do you really think you can get away from us?,45
0xc4b1f,"We try to give chase, but Moznu quickly\n",41
0xc4b49,disappears into the dark.,25
0xc4b63,"Tch, he's getting awa--",23
0xc4b7b,Blurghaaah!!,12
0xc4b88,"From the shadow of the alley, a thick, sticky\n",47
0xc4bb8,sound splashes unsettlingly.,28
0xc4bd5,Bwuh--guh--gah! Bluh--Wh--,26
0xc4bf0,"I shine a light on the ground ahead of me,\n",44
0xc4c1d,where the sound seems to be coming from...,42
0xc4c48,"Whargbl--hurgh, s-someone help m--",34
0xc4c6b,There I laid eyes on the struggling form of\n,45
0xc4c99,"Moznu, who had fallen into a pit of mud.",40
0xc4cc2,"Or... No, that isn't mud.",25
0xc4cdc,"Ah, that's--",12
0xc4ce9,"...A cesspool, isn't it.",24
0xc4d02,"Come to think of it, I guess this area IS a\n",45
0xc4d30,waste collection point.,23
0xc4d48,Urgh...,7
0xc4d50,"Kuon and Nekone grimace in unison, leaning back\n",49
0xc4d82,from the stink.,15
0xc4d92,"We have to take him to Oshtor, but this is a\n",46
0xc4dc1,bit...,6
0xc4dc8,"Hey, Kuon--",11
0xc4dd4,I look to the side to consult Kuon on what to\n,47
0xc4e04,"do, but when I do, no one is there.",35
0xc4e28,...Kuon?,8
0xc4e31,"Welp! We're going to report to Oshtor, Haku.\n",46
0xc4e60,The rest is in your hands.,26
0xc4e7b,"Kuon, Nekone, and Rulutieh then ride off on\n",45
0xc4ea9,Cocopo's back without a further word.,37
0xc4ecf,U-Um...,7
0xc4ed7,Yep. We need to let him know quickly.,37
0xc4efd,But...,6
0xc4f04,Soldiers value speed. We should make haste\n,44
0xc4f31,and be away from here.,22
0xc4f48,B-But Sir Haku--,16
0xc4f5d,"W-Well, I'll... be going, then.",31
0xc4f7d,Just where are you going?,25
0xc4f97,*Grab*,6
0xc4f9e,Ack--\n,7
0xc4fa6,L-Let me go!,12
0xc4fb3,"Ah hm hm. Not so easily. It's come to this, so\n",48
0xc4fe4,you're going to share in this terrible fate.,44
0xc5011,"H-Haku, you're scaring me. Your FACE is\n",41
0xc503b,scaring me.,11
0xc5047,N-Never mind that! Just hurry up and pull me\n,46
0xc5076,outta this mess!,16
0xc5087,"Go on, Kiwru. The poor man is begging for\n",43
0xc50b3,your help.,10
0xc50be,"I don't want to do it, either. You do it, Haku.",47
0xc50ee,Tch. I guess I have no choice.\n,32
0xc510f,"Here, hold this.",16
0xc5120,I grab a nearby branch of fairly reasonable\n,45
0xc514e,"thickness, holding it out for Moznu to grab\n",45
0xc517c,onto.,5
0xc5182,Haaaa. Haaaahhhh. You're a lifesaver...,39
0xc51aa,"Gah, he's heavy. Kiwru, help me out, here.",42
0xc51d5,A-All right.,12
0xc51e2,I don't know if it's because his clothes are\n,46
0xc5211,"soaking up the liquid, but this guy's\n",39
0xc5239,unbelievably heavy.,19
0xc524d,...It snapped.,14
0xc525c,Uh...,5
0xc5262,Ah...,5
0xc5268,Bweh--,6
0xc526f,And now he's sinking face-first into the\n,42
0xc529a,pool...,7
0xc52a2,Well! All in a day's work. Let's head on back.,46
0xc52d1,What are you saying? W-We need to save him!\n,45
0xc52ff,Quickly!,8
0xc5308,"Eh, they'll forgive us, even if we abandon him\n",48
0xc5339,to his fate.,12
0xc5346,"I really understand how you feel, but that's\n",46
0xc5375,"no reason to--Ack, he's sinking!",32
0xc5396,"Finally, the guards round up Moznu and his\n",44
0xc53c3,"gang, though they aren't terribly pleased\n",43
0xc53ef,with the stench.,16
0xc5400,The bandits allow themselves to be quietly led\n,48
0xc5431,"away, seemingly broken of their defiant spirit.",47
0xc5461,...And Kiwru continues to stare a hole into my\n,48
0xc5492,"head. Hey, at least we got him out safely in\n",46
0xc54c1,the end.,8
0xc54ca,Be proud of how much he appreciated what we did\n,49
0xc54fc,for him!,8
0xc5505,"He appreciated it so much, he wept and even\n",45
0xc5533,embraced you.,13
0xc5541,"...Ah, well. This case is closed, at any rate.\n",48
0xc5572,All's shitty that ends shitty.,30
0xc5591,...It sounds like you're saying something really\n,50
0xc55c4,"good and pithy, but this isn't good at all...",45
0xc55f2,"C'mon, don't say that with those teary eyes.\n",46
0xc5621,You're making me feel like the bad guy here.,44
