offset,text_source,byte_budget
0x22595,Urp...,6
0x2259c,Blurgh. I ate way too much. I feel like food's gonna\n,54
0x225d3,come out the wrong way if I open my mouth...,44
0x22600,"As I lie down rubbing my stomach, Kuon digs through\n",53
0x22636,"her bags, searching for something.",34
0x22659,How can she still move around like that? She ate\n,50
0x2268c,more than double her own body weight...,39
0x226b4,She REALLY doesn't look like she eats as much as she\n,54
0x226eb,"does. Where does it all go, with that figure?",45
0x22719,Hmmhmm...,9
0x22723,What are you doing?,19
0x22737,"She seems to be in a good mood, humming to herself\n",52
0x2276c,happily.,8
0x22775,"Eh heh heh. Getting ready to take a bath, of course.",52
0x227aa,"I've just been wiping down for the past few days,\n",51
0x227de,"so as long as we have baths, I'm taking advantage.",50
0x22811,Kuon has a dreamy look on her face...,37
0x22837,"A bath, huh? You can't get a proper one on the road,\n",54
0x2286e,that's for sure.,16
0x2287f,"It's too bad we can't soak, but a bath's a bath.",48
0x228b0,"Huh? It's a bath, but you can't soak in it?",43
0x228dc,"Oh, they're steam baths! They're much more common\n",51
0x22910,than baths with running water around here.,42
0x2293b,"Ah, I see.",10
0x22946,"No hot tubs, then... I'd prefer a good soak, but a\n",52
0x2297b,steam bath still sounds pretty good right now.,46
0x229aa,"You should go take one later, too. It'll melt away\n",52
0x229df,"the fatigue and cleanse you, body and soul.",43
0x22a0b,Guess you're right...,21
0x22a21,"Now that she mentions it, I did sweat a whole lot\n",51
0x22a55,exerting myself on the trek earlier...,38
0x22a7c,"Too bad about the hot water, but it'll feel nice to\n",53
0x22ab2,relax in the steam.,19
0x22ac6,"All right, I'll go do that, then.",33
0x22ae8,Uh.,3
0x22aec,Kuon makes a noise as if she's suddenly remembering\n,53
0x22b22,something.,10
0x22b2d,Uh... hm. Hmm...,16
0x22b3e,"Then she puts a finger to her chin, deep in thought.",52
0x22b73,...Why is she looking at me like that?,38
0x22b9a,"I still have a few things I need to take care of,\n",51
0x22bce,actually.,9
0x22bd8,Hm?,3
0x22bdc,"Yeah. It might take a while, so why don't you go\n",50
0x22c0f,take a bath first?,18
0x22c22,"Oh, I don't mind waiting.",25
0x22c3c,"My stomach's so full, I don't think I can move from\n",53
0x22c72,"this spot anyway. Besides, I want to relax.",43
0x22c9e,"No, you're probably tired, right? Go ahead and take\n",53
0x22cd4,it now. Here--a spare change of clothes for you.,48
0x22d05,She pushes a set of clothes into my hands. When did\n,53
0x22d3b,she put those together?,23
0x22d53,"You haven't forgotten how to take a bath, right?",48
0x22d84,"I seriously doubt that. I mean, I HOPE I haven't.",49
0x22db6,Then you should be fine on your own. Don't worry\n,50
0x22de9,"about me and go relax, OK?",26
0x22e04,If you insist...,16
0x22e15,"I have a weird feeling about this, but it'd be rude\n",53
0x22e4b,"to refuse her goodwill, so...",29
0x22e69,"The bath's downstairs and to the left, at the end\n",51
