offset,text_source,byte_budget
0x161e6b,I thought I'd relax in our headquarters for a\n,47
0x161e9b,"while, but Anju and Munechika are already here...",49
0x161ecd,"Is it just me, or have they been turning up\n",45
0x161efb,here a lot lately?,18
0x161f0e,"Anju sits sullenly, not even reading, just\n",44
0x161f3b,snacking and generally being in a foul mood.,44
0x161f68,Must be emotional binging or something. At least\n,50
0x161f9b,"appreciate the flavor, geez. Rulutieh made\n",44
0x161fc8,those.,6
0x161fcf,"Manners, Your Highness.",23
0x161fe7,"Of course, Munechika SAYS that, but in the\n",44
0x162014,same breath moves to claim some snacks for\n,44
0x162041,herself.,8
0x16204a,I know she's the Guardian of the Imperial\n,43
0x162076,"Capital and all, but this feels like a misuse\n",47
0x1620a6,of her powers.,14
0x1620b5,"Leave me be, lest I unchain my anger.",37
0x1620db,"Hm. Hmmm hmmm hm. All right, princess, I know\n",47
0x16210b,love troubles when I see them. Care to divulge?,47
0x16213b,Eh!? How did you know?,22
0x162152,"I live for love, don't you know?\n",34
0x162175,I can smell it wherever it lurks.,33
0x162197,Truly? What an incredible ability...,36
0x1621bc,"Yeah, sure. Get back to me when you've actually\n",49
0x1621ee,had success with love in the first place.,41
0x162218,"S-So, you've already discerned what plagues\n",45
0x162246,my mind?,8
0x16224f,"Hmmm hmm. It can only be one thing, really.\n",45
0x16227d,"Oshtor, right?",14
0x16228c,Y-You knew about that too!?,27
0x1622a8,...Anyone who hangs around you for long enough\n,48
0x1622d9,knows about that.,17
0x1622ef,"Come on, now, princess. Why don't you tell the\n",48
0x162320,love sage about your problems? I'll fix them\n,46
0x16234f,right up.,9
0x162359,T-Truly?,8
0x162362,"Of course! Where love's concerned, you can just\n",49
0x162394,leave everything to me.,23
0x1623ac,"Atuy puffs out her chest, brimming with\n",41
0x1623d6,confidence.,11
0x1623e2,"You'll... listen to my troubles, then?",38
0x162409,Anju looks up at Munechika as she says this...,46
0x162438,...delicious...,15
0x162448,"...but she acts like she hasn't heard a word,\n",47
0x162478,absorbed in her sweets.,23
0x162490,"I'm sure she heard her fine, but she probably\n",47
0x1624c0,just doesn't know what kind of advice to give.,46
0x1624ef,I suppose it's her way of showing kindness.,43
0x16251b,"Well. As you've guessed, the matter concerns\n",46
0x16254a,"my vassal, Oshtor.",18
0x16255d,"...Hey, Haku? Doesn't Oshtor serve the Mikado\n",47
0x16258d,directly?,9
0x162597,"Huh? I mean, yeah, he IS the Imperial Guard\n",45
0x1625c5,of the Right...,15
0x1625d5,H-He will EVENTUALLY be under my command.\n,43
0x162601,My statement was technically accurate.,38
0x162628,"Oshtor is among my favorite retainers, and the\n",48
0x162659,man destined to stand by my side one day.,41
0x162683,"Hee. That's the attitude I like to see, princess.",49
0x1626b5,"Ah, but wait a moment. Nekone, was it? Do you\n",47
0x1626e5,"not harbor feelings for Oshtor, as well?",40
0x16270e,O-Of course I don't.,20
0x162723,I'm afraid I cannot brook a rival in this\n,43
0x16274f,"pursuit. You may pine for him, but he WILL\n",44
0x16277c,be mine alone.,14
0x16278b,You'll simply have to give up.,30
0x1627aa,"Yikes. I can sense a dark, foreboding aura\n",44
0x1627d7,rolling off of Nekone...,24
0x1627f0,"But... no matter how I express myself to him,\n",47
0x162820,Oshtor never seems to take note of me.,38
0x162847,Pretty sure he's pretending not to notice.\n,44
0x162874,Take a hint.,12
