offset,text_source,byte_budget
0x280d51,Do you think this will be enough?,33
0x280d73,"Kiwru seems nervous, packing his luggage onto\n",47
0x280da3,the cart.,9
0x280dad,"That oughta be fine, yeah?",26
0x280dc8,All the military supplies have already arrived\n,48
0x280df9,"at port, so all that remains is our own luggage.",48
0x280e2a,The port? I thought we were going to take a\n,45
0x280e58,carriage all the way over.,26
0x280e73,"It is difficult to reach Tuskur by land, so we\n",48
0x280ea4,will set out from a port near the imperial\n,44
0x280ed1,capital.,8
0x280eda,"After that, we stop in Shyahoro to resupply,\n",46
0x280f09,then head straight to Tuskur.,29
0x280f27,"Shyahoro... That was your homeland, right,\n",44
0x280f54,Miss Atuy?,10
0x280f5f,"That's right. If we had the time, I'd love to\n",47
0x280f8f,"give you all the grand tour... Ooh, what a shame.",49
0x280fc1,"The morning of our departure to Tuskur, we talk\n",49
0x280ff3,"as happily as always, making our preparations.",46
0x281022,All of us seem cheerful... Maybe a little overly\n,50
0x281055,cheerful. As if to make up for someone's absence.,49
0x281087,"To passersby, we must look as though we're just\n",49
0x2810b9,delivering some packages to the next town over.,47
0x2810e9,But our destination's nowhere close by.\n,41
0x281113,Where we're headed...,21
0x281129,Are you sure about this?,24
0x281142,Hm? About what?,15
0x281152,Going to Tuskur and everything. I dunno how\n,45
0x281180,I should say this...,20
0x281195,I can't summon the words. About my brother's\n,46
0x2811c4,"plans, about fighting against our friend's\n",44
0x2811f1,homeland...,11
0x2811fd,"But as I stand there thinking to myself, all of\n",49
0x28122f,them answer without a moment's hesitation.,42
0x28125a,"They need supplies immediately, don't they?\n",45
0x281288,The situation must be dire. I hope Lady\n,41
0x2812b2,Munechika is safe.,18
0x2812c5,"It's not a bother, love. Besides, I'm bound to\n",48
0x2812f6,find some strapping opponents in Tuskur.,40
0x28131f,"Oshtor assigned this to us, right? After all he's\n",51
0x281353,"done for us, it would be ungrateful to refuse.",46
0x281382,"Moreover, it certainly isn't a bad idea to have\n",49
0x2813b4,him indebted to us.,19
0x2813c8,I highly doubt you would be able to carry all\n,47
0x2813f8,"these supplies on your own, Haku.",33
0x28141a,"We're all in this together, boss.\n",35
0x28143e,I'm stickin' with you 'til the very end.,40
0x281467,I-I wish to be of service in any way I can...,45
0x281495,We stay with you.,17
0x2814a7,We shall accompany you wherever your path takes\n,49
0x2814d9,you.,4
0x2814de,Everyone...,11
0x2814ea,"Everyone nods, as though their answer is\n",42
0x281515,"obvious. However, I don't see Kuon among the\n",46
0x281544,group.,6
0x28154b,...Guess it can't be helped.,28
0x281568,"I definitely saw this coming, but still, I can't\n",50
0x28159b,help a sigh of disappointment.,30
0x2815ba,"We are up against her own country, after all.\n",47
0x2815ea,"If I made her join us, it'd just make everything\n",50
0x28161d,worse.,6
0x281624,The question is how I can face her when I get\n,47
0x281654,back. Guess I'll cross that bridge when I come\n,48
0x281685,to it.,6
0x28168c,I'll be on a battlefield soon. I can't let my\n,47
0x2816bc,mind wander like this or it could cost my life.,47
0x2816ec,"All right, everyone ready? We should probably\n",47
0x28171c,get goin--,10
0x281727,I call out to everyone to try to pull myself\n,46
0x281756,"together, but I hear a voice from behind.",41
0x281780,And now I ask where you think you're going\n,44
0x2817ad,"without me, I suppose?",22
0x2817c4,Huh...?,7
0x2817cc,"At the familiar voice, I turn to see behind us--",48
0x2817fd,K-Kuon!?,8
0x281806,Dear sister!?,13
0x281814,It isn't just Nekone and me. The others stay\n,46
0x281843,"quiet, but their astonishment is clear.",39
0x28186b,Kuon nonchalantly hands her luggage over to\n,45
0x281899,"Jachdwalt, ignoring those of us still in shock.",47
0x2818c9,"Jachdwalt, would you mind throwing my luggage\n",47
0x2818f9,in the cart as well?,20
0x28190e,Y-Yeah... Sure thing...,23
0x281926,"Jachdwalt, still looking astounded, takes Kuon's\n",50
0x281959,luggage in his hands.,21
0x28196f,The fact that she brought her luggage means\n,45
0x28199d,she's not here to send us off. I quickly\n,42
0x2819c8,call out.,9
0x2819d2,"H-Hey, Kuon, are you--",22
0x2819e9,Yes?,4
0x2819ee,"W-Well, I mean... well... I, uh...",34
0x281a11,Kuon's calmness leaves me at a loss for a\n,43
0x281a3d,"moment. She smiles her usual smile, and asks\n",46
0x281a6c,me.,3
0x281a70,Is there some kind of problem with my joining\n,47
0x281aa0,you?,4
0x281aa5,"Wh-Wha--No! No, it'd be a HUGE help if you came\n",49
0x281ad7,"with us, but--",14
0x281ae6,"Then that settles the matter, right?",36
0x281b0b,Sure you'd rather not turn in a sick note for\n,47
0x281b3b,this one? We'd even bring you souvenirs from\n,46
0x281b6a,Tuskur.,7
0x281b72,"I try to respond nonchalantly as well, but it's\n",49
0x281ba4,pretty obvious I'm still startled. Kuon smiles\n,48
0x281bd5,wryly.,6
0x281bdc,"It would be terribly boring all alone, though.\n",48
0x281c0d,"If you're all gone, I can't just stay in bed,\n",47
0x281c3d,can I?,6
0x281c44,Kuon...,7
0x281c4c,"Haku, if you--if everyone has decided to go,\n",46
0x281c7b,then I'll go too.,17
0x281c8d,That is my decision.,20
