offset,text_source,byte_budget
0xac746,"All right, let's get to it.",27
0xac762,No sooner than we return to the inn does Kuon\n,47
0xac792,"lay claim to a section of the room, saying\n",44
0xac7bf,that.,5
0xac7c5,Why...,6
0xac7cc,"I hold my head in my hands, taking in the state\n",49
0xac7fe,of the room. Kuon and Nekone stand at the\n,43
0xac82a,ready...,8
0xac833,Have some tea.,14
0xac842,"...While Rulutieh serves tea and cakes, as ever.",48
0xac873,Is it really OK for a princess to be doing\n,44
0xac8a0,"stuff like this...? As long as she's happy,\n",45
0xac8ce,I guess.,8
0xac8d7,"So, what are we going to do? Like, in general,\n",48
0xac908,from here on out? I'm at a loss for how to\n,44
0xac935,proceed.,8
0xac93e,Didn't Kuon say we were gonna give the job hunt\n,49
0xac970,a rest for a bit? And now I'm back to the\n,43
0xac99c,grindstone...,13
0xac9aa,"Don't worry about that. For now, we're going\n",46
0xac9d9,to focus on turning you into our group's\n,42
0xaca04,"""face.""",7
0xaca0c,...Face.,8
0xaca15,"Would you prefer ""representative"" instead?",42
0xaca40,"We need a face, considering the kinds of things\n",49
0xaca72,we'll be doing. Someone who can be our Ukon.,44
0xaca9f,"Oh, no, I get that much. I just... don't know\n",47
0xacacf,"what's really expected of me, if I'm gonna be\n",47
0xacaff,that guy.,9
0xacb09,It's not complicated. You just have to...\n,43
0xacb35,"well, represent us. Project our group's\n",41
0xacb5f,attitude.,9
0xacb69,"Eh, I guess that's not so bad...",32
0xacb8a,"Seems easy enough, if that's all.",33
0xacbac,"But representing the whole group, huh...\n",42
0xacbd7,"Wouldn't you be a better choice for that,\n",43
0xacc03,Kuon?,5
0xacc09,You think? Someone popular and well-liked\n,43
0xacc35,"would be best, which is why I think you'd be\n",46
0xacc64,suited to it.,13
0xacc72,"I-I see. Well, when you put it like that,\n",43
0xacc9e,I guess I have no choice...,27
0xaccbe,"So Haku will be our face, and... If we're\n",43
0xaccea,"emulating Ukon, we're going to need to do\n",43
0xacd16,recruiting.,11
0xacd22,"Yeah, he's got, what--more than twenty men?\n",45
0xacd50,The four of us won't really cut it.,35
0xacd74,My dear brother indicated to me he handpicked\n,47
0xacda4,each of those twenty. All are men who showed\n,46
0xacdd3,promise.,8
0xacddc,"Well, about that. I'd like to start with a\n",44
0xace09,"smaller, trustworthy group--do stuff on our\n",45
0xace37,own to start.,13
0xace45,Just us...?,11
0xace51,Won't that be making things unnecessarily\n,43
0xace7d,difficult for ourselves?,24
0xace96,"Ahaha, well, um. We don't exactly have... money.\n",50
0xacec9,"To recruit new comrades, I mean.",32
0xaceea,"What? Wait a second, didn't we just get, like,\n",48
0xacf1b,a HEAP of cash?,15
0xacf2b,"Mm, we did, but... I used it up to arrange a\n",46
0xacf5a,long-term contract with the inn so we can use\n,47
0xacf8a,these rooms.,12
0xacf97,"...Huh? What do you mean, ""used it up""?",39
0xacfbf,We need a base of operations. The contract\n,44
0xacfec,"includes rooms for everyone, at the very\n",42
0xad017,least.,6
0xad01e,"Wait, wait. I understand we need a base, but\n",46
0xad04d,we can't do much with it if you spend\n,39
0xad075,ALL OUR MONEY.,14
0xad084,It won't be a problem. I wasn't planning on\n,45
0xad0b2,hiring any outside contractors to begin with.,45
0xad0e0,...Why?,7
0xad0e8,"Based on what Ukon told us, a small,\n",38
0xad10f,inconspicuous group can move without\n,38
0xad136,attracting attention.,21
0xad14c,"In which case, I think keeping our numbers low\n",48
0xad17d,would be best.,14
0xad18c,And how did you arrive at that conclusion...?,45
0xad1ba,Even though Ukon hired us to act as his\n,41
0xad1e4,"counterparts, I don't think he intends to stop\n",48
0xad215,working fully.,14
0xad224,I suspect he'll continue working just enough\n,46
0xad253,to keep attention off of OUR work.,34
0xad276,"In which case, we can pass jobs that require\n",46
0xad2a5,"manpower to him, and take more delicate ones\n",46
0xad2d4,ourselves.,10
0xad2df,"That way, we won't be as likely to be hindered\n",48
0xad310,by others.,10
0xad31b,Hindered?,9
0xad325,"You noticed, then.",18
0xad338,I couldn't help but notice. One of the Twin\n,45
0xad366,Shields struggling to drum up funds stinks of\n,47
0xad396,foul play.,10
0xad3a1,Does your brother have enemies who would be\n,45
0xad3cf,out to sabotage him?,20
