offset,text_target
AREAD038.DAT:8:0,"[14][80]@""Quem vai la?!"""
AREAD038.DAT:8:1,"[14][80]@""Quem vai la?!"""
AREAD038.DAT:8:2,"[14][80]@""Quem ousa entrar no[01]sagrado repouso[01]de meu senhor?"""
AREAD038.DAT:8:3,"[14][80]@""Aguarda...Tu tambem[01]és um dos Eternos...?"""
AREAD038.DAT:8:4,"[14][80]@""Importa nao! Ninguem,[02]nem sequer aquele que[01]seja irmaao de meu[01]senhor,[02]pode ser permitido[01]entrada!"""
AREAD038.DAT:8:5,Quer subir?[12]
AREAD038.DAT:8:6,Quer descer?[12][01][0C][82]Sim[01]Nao
AREAD038.DAT:8:7,"Vos que trilhais o[01]caminho, buscai primeiro[01]a chave"
AREAD038.DAT:8:11,Para onde deseja ir?[12][02][0C][93]Avancar[01]Subir[01]Desistir
AREAD038.DAT:8:12,Para onde deseja ir?[12][02][0C][93]Avancar[01]Subir[01]Desistir
AREAD038.DAT:8:13,O que voce quer fazer?[12][03][0C][92]Ir ao Mausoléu do Imperador[01]Desistir
AREAD038.DAT:8:16,"[10][02]Ficar em frente a um[01][05][02]botao[06] faz o chao[01]iluminar.[02]Voce pode empurrar um[01]cubo pressionando o ~ botao,[02]e puxa-lo pressionando o[01][7F] botao.[02]Alinhe tres blocos[01]da mesma cor para criar[01]um caminho."
AREAD038.DAT:8:18,Cuidado com o [05][02]Olho Vermelho[06]...
