offset,text_source,byte_budget
0x9c71f,"After that, we meet up with a delighted-looking\n",49
0x9c751,"Rulutieh, and Nekone leads us down main street.",47
0x9c781,There are so many... people...,30
0x9c7a0,It's quite lively. Everyone looks so cheerful.,46
0x9c7cf,I guess that's what you get on the main road\n,46
0x9c7fe,of the imperial capital. Look at all the\n,42
0x9c829,shops and people...,19
0x9c83d,Mhm. But my homeland is just as impressive.,43
0x9c869,I wonder what that was about. I can understand\n,48
0x9c89a,"patriotism, but she sounds weirdly competitive...",49
0x9c8cc,"U-Um... Please, wait for me...",30
0x9c8eb,"Come more this way, Lady Rulutieh. You'll get\n",47
0x9c91b,separated if you let the crowd sweep you up.,44
0x9c948,"Well then, let's hold hands so we don't get\n",45
0x9c976,separated.,10
0x9c981,O-OK...,7
0x9c989,Kuon holds Rulutieh's hand as she makes the\n,45
0x9c9b7,suggestion.,11
0x9c9c3,"OK then. You too, Nekone.",25
0x9c9dd,Me... too?,10
0x9c9e8,Mhm. We'd be in trouble if you got separated\n,46
0x9ca17,from us.,8
0x9ca20,She makes it seem like she's doing this for\n,45
0x9ca4e,"Rulutieh's benefit, but it's clear Kuon just\n",46
0x9ca7d,wants to hold hands.,20
0x9ca92,"She seems awfully happy and excited, and she\n",46
0x9cac1,has a cheerful smile on her face.,33
0x9cae3,"Oh? That looks like... Here, let's check it out.",48
0x9cb14,"Kuon seems to have found something, and in high\n",49
0x9cb46,"spirits, she pulls the girls towards a colorful\n",49
0x9cb78,stall.,6
0x9cb7f,"Following behind, I see the shelves are packed\n",48
0x9cbb0,"with sculpted candy in vivid reds, blues and\n",46
0x9cbdf,yellows.,8
0x9cbe8,"Hmm. A candy stall, huh...?",27
0x9cc04,Wow... They're beautiful...,27
0x9cc20,Rulutieh mumbles dreamily.,26
0x9cc3b,"They really are pretty, all glittering and shining\n",52
0x9cc70,like that. They look almost like jewelry.,41
0x9cc9a,Now this is amazing. They can even make stuff\n,47
0x9ccca,"like this out of candy, huh. ",29
0x9cce8,"They're intricately modeled after flowers,\n",44
0x9cd15,animals... and some things I can't recognize.\n,47
0x9cd45,They're gorgeous.,17
0x9cd57,...I too was amazed by all the sights when\n,44
0x9cd84,I first arrived in the capital.,31
0x9cda4,"I had never seen candy crafted like this, even\n",48
0x9cdd5,during festivals in my homeland.,32
0x9cdf6,"Yes, I've never seen... such beautiful treats\n",47
0x9ce26,before...,9
0x9ce30,Old man,7
0x9ce38,"Hoo hoo! I'm flattered, so I am. Such sweet\n",45
0x9ce66,girlies! Would you like one? I'll give you\n,44
0x9ce93,a discount.,11
0x9ce9f,"Then we'll take four candies please, sir.",41
0x9cec9,"Good, good. Much obliged.",25
0x9cee3,Um...,5
0x9cee9,Don't worry about it. I'll pick it up.,38
0x9cf10,"But even conventional sweets are expensive, so\n",48
0x9cf41,a hand-crafted candy like this would be...,42
0x9cf6c,Really...?,10
0x9cf77,Don't worry about it. I'm the one that wanted\n,47
0x9cfa7,to have some.,13
0x9cfb5,"Which ones do you recommend, sir?",33
0x9cfd7,"Hoo hoo hoo, let's see now...",29
0x9cff5,The amiable old candyman pokes through some\n,45
0x9d023,"of the candies on sticks, and passes them out.",46
0x9d052,"You, young lady, have the beauty and grace of\n",47
0x9d082,a flower... I think a floral candy suits you\n,46
0x9d0b1,"finely, eh?",11
0x9d0bd,"Ahahah, you certainly have a way with words,\n",46
0x9d0ec,don't you?,10
0x9d0f7,"Despite her words, Kuon looks fairly pleased,\n",47
0x9d127,accepting the large flower-shaped candy.,40
0x9d150,Wow... It looks just like a real flower...,42
0x9d17b,"Yes, it is quite pretty. It suits you perfectly,\n",50
0x9d1ae,dear sister.,12
0x9d1bb,"Hey, uh... That flower wouldn't happen to be\n",46
0x9d1ea,"insectivorous? Or have venomous thorns, maybe?",46
0x9d21d,"And for the sweet little lady there, this\n",43
0x9d249,little birdie should do the trick.,34
0x9d26c,"Oh, how cute...! It looks just like Cocopo\n",44
0x9d299,did as a little chick...,24
0x9d2b2,It seems like it's shaped like a chubby little\n,48
0x9d2e3,baby bird. It's rather charming...,34
0x9d306,Hee hee... It seems almost a waste to eat it...,47
0x9d336,"Size aside, I guess it does look like that bird\n",49
0x9d368,somehow.,8
0x9d371,Though it's hard to accept the idea that THAT\n,47
0x9d3a1,thing was once this cute.,25
0x9d3bb,...Nothing to say this time?,28
0x9d3d8,...Say? Say what?,17
0x9d3ea,"Like that it is too ""tubby.""",28
0x9d407,"Perhaps this time it will be ""homely-looking.""",46
0x9d436,How can you say something like that about\n,43
0x9d462,"something this cute? Geez, you guys are mean.",45
0x9d490,Huh?,4
0x9d495,All this stuff about it being tubby or\n,40
0x9d4be,homely-looking.,15
0x9d4ce,"N-No, I-I didn't mean to say that it's...",41
0x9d4f8,Th-That's right. I think it is very cute.,41
0x9d522,"You say that, but did you just reveal your true\n",49
0x9d554,feelings...?,12
0x9d561,Gyaagh!!,8
0x9d56a,"And lastly, for the exceptionally lovely little\n",49
0x9d59c,"lady... Yes, how about this one?",32
0x9d5bd,"Oh, how cute...",15
0x9d5cd,"...Well, it is cute...",22
0x9d5e4,"Compared to the candies that the other two got,\n",49
0x9d616,this one is twice as large.,27
0x9d632,Why is mine so...?,18
0x9d645,Nekone is also baffled.,23
0x9d65d,It doesn't feel like it's the first time we've\n,48
0x9d68e,"met, so it's just a little extra now, girlie.",45
0x9d6bc,But...,6
0x9d6c3,"Hoo hoo! No extra charge, of course.\n",38
0x9d6ea,No need to fuss.,16
0x9d6fb,"Saying that, he gives Nekone a knowing wink.",44
0x9d728,So I guess she's this old man's type...\n,41
0x9d752,He's got strange tastes.,24
0x9d76b,"Is this... the divine beast, Nuko?",34
0x9d78e,Nuko? The creature from... all the old fairy\n,46
0x9d7bd,tales..?,8
0x9d7c6,"Yes. It would toy with people on a whim, but it\n",49
0x9d7f8,would help from the shadows if someone was in\n,47
0x9d828,trouble. ,9
0x9d832,"That certainly is just like Nekone, I think.\n",46
0x9d861,There's something cute about it hiding its\n,44
0x9d88e,true nature.,12
0x9d89b,"It definitely is adorable at first glance, but\n",48
0x9d8cc,I think its true nature might be a vicious beast...,51
0x9d900,"And this one should be perfect for you, m'boy!",46
0x9d92f,Hm? \n,6
0x9d936,"Oh, thank y...",14
0x9d945,My words fail me. Before me is a shape I hoped\n,48
0x9d976,never to see again... but on the end of a stick.,48
0x9d9a7,Wait a second. What is this... gigiri candy?,44
0x9d9d4,"And unlike the others, this one is almost\n",43
0x9da00,"offensively realistic. It's well-made, but...\n",47
0x9da30,disgusting.,11
0x9da3c,The fruits of my painstaking labor! I'd say\n,45
0x9da6a,you're worthy of receiving this work of art.,44
0x9da97,I think I prefer my art abstract. It could start\n,50
0x9daca,moving any second... Is this just a bug coated\n,48
0x9dafb,in candy?,9
0x9db05,No need to be modest. Go ahead and take a\n,43
0x9db31,big old bite. Start with the head!,34
0x9db54,Mmm... It's delicious!,22
0x9db6b,"Yes... It's so sweet, and very refreshing.",42
0x9db96,It is fruit flavored. You should stop your\n,44
0x9dbc3,complaining--hurry up and eat yours.,36
0x9dbe8,Ngh...,6
0x9dbef,"Paying me no heed, Kuon and the others lick\n",45
0x9dc1d,contentedly at their candy pops.,32
0x9dc3e,"I look between my candy and theirs, going back\n",48
0x9dc6f,"and forth several times, but they don't even\n",46
0x9dc9e,notice me.,10
0x9dca9,"Maybe it's just me, but it feels like the gap\n",47
0x9dcd9,is widening between them and me...,34
0x9dcfc,"What's wrong, eh? You're not gonna tell me you\n",48
0x9dd2d,"don't like my work, are you?",28
0x9dd4a,"Come on, who can eat something as creepy as this?",49
0x9dd7c,Quit complaining and eat the damn thing. It suits\n,51
0x9ddb0,a man ferrying around these lovely ladies!,42
0x9dddb,This old fart's attitude clearly changes when\n,47
0x9de0b,he's talking to me...,21
0x9de21,"...*grumble, rumble*...",23
0x9de39,...Hm?,6
0x9de40,"During our little exchange, the already-crowded\n",49
0x9de72,main street seems to have gotten noisier.,41
0x9de9c,"Oh, it's Lord Oshtor...",23
0x9deb4,Lord Oshtor...!,15
0x9dec4,"As I turn to see what's going on, the shoppers\n",48
0x9def5,"all shift to the roadside, clearing the way.",44
0x9df22,Ah...,5
0x9df28,"Nekone's eyes widen, as though she's just\n",43
0x9df54,realizing something.,20
0x9df69,What's going on...?,19
0x9df7d,"From down the road, a group of several people\n",47
0x9dfad,riding woptors are stoically heading this way.,46
0x9dfdc,That man is...,14
0x9dfeb,It's... that masked man. That guy that commanded\n,50
0x9e01e,the subjugation of the bandits back then...,43
0x9e04a,"If I remember correctly, his name was...",40
0x9e073,"Oshtor, Imperial Guard of the Right...",38
0x9e09a,"That's right, Oshtor... That was the name.",42
0x9e0c5,"The people stare, watching the man in the center\n",50
0x9e0f8,of the unit from a distance.,28
0x9e115,"Oh, Lord Oshtor...!",19
0x9e129,Lord Oshtor...,14
0x9e138,The excited murmurs of the girls from market\n,46
0x9e167,rise around us.,15
0x9e177,I can see a lot of things in their eyes as they\n,49
0x9e1a9,"watch him. Reverence, admiration, affection,\n",46
0x9e1d8,and trust...,12
0x9e1e5,"Whatever the Imperial Guard of the Right does,\n",48
0x9e216,he definitely is famous...,26
0x9e231,Huh? Oh... I don't think there is anyone in\n,45
0x9e25f,Yamato... that doesn't know of Lord Oshtor...,45
0x9e28d,Rulutieh replies as I mutter to myself.,39
0x9e2b5,He's that famous...?,20
0x9e2ca,Eh now? What kind of country bumpkin doesn't\n,46
0x9e2f9,know of Oshtor?,15
0x9e309,"Ahahah, we've been traveling quite a ways,\n",44
0x9e336,and we just came to this city the other day.,44
0x9e363,"Aha, I see. That might do it.\n",31
0x9e383,S'pose it can't be helped.,26
0x9e39e,"Ahem! He is the very equal of Lord Mikazuchi,\n",47
0x9e3ce,Imperial Guard of the Left and one of the\n,43
0x9e3fa,Twin Shields of Yamato...,25
