offset,text_source,byte_budget
0x31aac3,Countless shadows dart and leap through the\n,45
0x31aaf1,darkness.,9
0x31aafb,"They are clothed entirely in black, even their\n",48
0x31ab2c,faces hidden.,13
0x31ab3a,"They traverse the mountainous path with ease,\n",47
0x31ab6a,like a dark wind sweeping through the trees.,44
0x31ab97,"As one, the shadows suddenly stop.",34
0x31abbe,And before their gazes--,24
0x31abd7,A girl walking alone over the dark mountain\n,45
0x31ac05,path. Her steps are weak and unsteady.,38
0x31ac2c,"The shadow in front signals with raised fingers,\n",50
0x31ac5f,"and the others scatter, melting into the dark.",46
0x31ac8e,"The girl's eyes are clouded, staring forward and\n",50
0x31acc1,seeing nothing.,15
0x31acd1,"She continues on, her steps shaky and faltering,\n",50
0x31ad04,stumbling along the path.,25
0x31ad1e,"And in the darkness, one of the shadows signals\n",49
0x31ad50,the others with a quick downward swing of his\n,47
0x31ad80,arm.,4
0x31ad85,"Instantly, ropes fly from the trees on all sides\n",50
0x31adb8,"of the girl, binding and ensnaring her.",39
0x31ade0,A number of them bolt out and jump upon the\n,45
0x31ae0e,"girl, slamming her into the ground and\n",40
0x31ae37,restraining her.,16
0x31ae48,"Their apparent leader takes out a drawing, and\n",48
0x31ae79,"compares her face with the portrait, nodding.",45
0x31aea7,Shadow,6
0x31aeae,It's her. One of Oshtor's subordinates.,39
0x31aed6,So we were right. It seems he has fled to his\n,47
0x31af06,homeland of Ennakamuy.,22
0x31af1d,He shouldn't have had enough time to ready\n,44
0x31af4a,himself for war yet.,20
0x31af5f,We will seize the advantage and strike now.,43
0x31af8b,Others,6
0x31af92,Sir!,4
0x31af97,"Take the woman away. If she tries to escape,\n",46
0x31afc6,kill her.,9
0x31afd0,"The other shadows follow the man's orders, and\n",48
0x31b001,lift up the fallen girl.,24
0x31b01a,...Hm?,6
0x31b021,The faint scent of something burning reaches\n,46
0x31b050,his nose.,9
0x31b05a,And he notices a crackling sound on the edge of\n,49
0x31b08c,"hearing, as though something is aflame.",39
0x31b0b4,"The other shadows gradually notice as well,\n",45
0x31b0e2,glancing around... and the girl's body erupts\n,47
0x31b112,in a blaze.,11
0x31b11e,GAAAAAAAAAAAAAHHHHHHHHH!!,25
0x31b138,"Those engulfed quickly catch fire, becoming\n",45
0x31b166,balls of flame as they fling themselves to the\n,48
0x31b197,ground.,7
0x31b19f,Even those not directly caught in the blast\n,45
0x31b1cd,burst into searing flames.,26
0x31b1e8,What--!?,8
0x31b1f1,Their look of shock quickly turns into one of\n,47
0x31b221,fear.,5
0x31b227,"No matter how much they try to put it out, the\n",48
0x31b258,"fire burns hungrily, spreading and growing\n",44
0x31b285,stronger.,9
0x31b28f,Ah... Ah... Ahh... Aaaaaaaaaahhhhh!!,36
0x31b2b4,"They roll on the ground, thrashing as they try\n",48
0x31b2e5,to put out the flames. Their flailing is almost\n,49
0x31b317,comical.,8
0x31b320,But there is no laughter.,25
0x31b33a,Please... Put it out! PUT IT OUT!! PLEASE!!\n,45
0x31b368,Agghh... AAAAAAAAARRRGH!!,25
0x31b382,"They scream, and beg, and plead, like terrified\n",49
0x31b3b4,children.,9
0x31b3be,But none of the others come to their aid.,41
0x31b3e8,"They know that if the fire reaches them, they\n",47
0x31b418,would only share their comrades' fate.,38
0x31b43f,GHAAAAGH!!,10
0x31b44a,And after several seconds of screaming and\n,44
0x31b477,"writhing, wreathed in flame... he falls still.",46
0x31b4a6,"After a short silence, the one to break it is\n",47
0x31b4d6,the girl in the center of the deadly blaze.,43
0x31b502,"She should have been reduced to ashes, like all\n",49
0x31b534,the rest... yet there she stands.,33
0x31b556,Wha--!?,7
0x31b55e,"The shadows stare, paralyzed by shock.",38
0x31b585,"Her clothes have been consumed by fire, yet her\n",49
0x31b5b7,"bare skin is unmarked, not a single burn on\n",45
0x31b5e5,her body.,9
0x31b5ef,"However, they have little time to recover from\n",48
0x31b620,this shock.,11
0x31b62c,A cold wind blows.,18
0x31b63f,"A freezing wind, like a sudden blizzard has\n",45
0x31b66d,blown in... even with the fires still roaring\n,47
0x31b69d,nearby.,7
0x31b6a5,*Crack... crack... crack*,25
0x31b6bf,"A sharp, crystalline sound. The sound of\n",42
0x31b6ea,"something fracturing, in a deep spiderweb of\n",46
0x31b719,cracks.,7
0x31b721,A creeping cloud of frost mists forth from the\n,48
0x31b752,"girl, and begins to swallow up the area.",40
0x31b77b,"The shadows quickly jump back, but some are\n",45
0x31b7a9,unable to react quickly enough.,31
0x31b7c9,"When the mist finally fades, it reveals them.\n",47
0x31b7f9,Frozen like statues. Faces locked in timeless\n,47
0x31b829,agony.,6
0x31b830,"Little by little, they tilt over, and shatter\n",47
0x31b860,into brittle shards as they hit the ground.,43
0x31b88c,What... is that...?,19
0x31b8a0,"One of the shadows mutters, dumbstruck.",39
0x31b8c8,"These shadows are lucky, in a way.\n",36
0x31b8ed,"Thanks to those words, they are able to regain\n",48
0x31b91e,their senses.,13
0x31b92c,K-Kill it! Kill that monster!!,30
0x31b94b,"The shadows lunge at the girl as one, surging\n",47
0x31b97b,forward at the order.,21
0x31b991,"Lucky, perhaps. However, they have chosen poorly.",49
0x31b9c3,The correct choice was to run.\n,32
0x31b9e4,"Run, and never stop running.",28
0x31ba01,The blade in the shadow's hand flies to the\n,45
0x31ba2f,girl's throat as the shadow lunges--,36
0x31ba54,But the blade never reaches its mark.,37
0x31ba7a,The blade crumbles away... and the arm bearing it\n,51
0x31baae,"rots, decaying fast, until it falls off at the\n",48
0x31badf,shoulder.,9
0x31bae9,It{W15} was{W20} you{W25}...{W15},33
0x31bb0b,A booming voice resounds through the minds of\n,47
0x31bb3b,"all present, like it's echoing through the\n",44
0x31bb68,very ground.,12
0x31bb75,Ngh...,6
0x31bb7c,The shadows are well trained. The loss of a limb\n,50
0x31bbaf,would ordinarily not be enough to deter them.,45
0x31bbdd,"But the moment they hear the voice, a dark fear\n",49
0x31bc0f,and despair grips them. Their trained minds are\n,49
0x31bc41,shattered.,10
0x31bc4c,Run...,6
0x31bc53,Their instincts scream within them.,35
0x31bc77,This thing cannot be a person...,32
0x31bc98,They finally realize it. Before them stands a\n,47
0x31bcc8,demon that brings calamity upon this world.,43
0x31bcf4,A force that no person can oppose.,34
0x31bd17,Nugwisomkami.,13
0x31bd25,"He tries to leap back, but loses his balance.\n",47
0x31bd55,He hits the ground with a wet splat.,36
0x31bd7a,He cannot run. His legs have already begun to\n,47
