offset,text_source,byte_budget
0x1e9ca5,Uzurushan soldier,17
0x1e9cb7,What are you doing!? Keep moving.,33
0x1e9cd9,Nakwan,6
0x1e9ce0,"P-Please, don't...",18
0x1e9cf3,It's impossible... There's no way we can run\n,46
0x1e9d22,down a sheer cliffside like this...,35
0x1e9d46,And you know what will happen to your families\n,48
0x1e9d77,if you don't go down... don't you?,34
0x1e9d9a,Nngh...,7
0x1e9da2,You don't have a choice in the matter.\n,40
0x1e9dcb,Now go! Go on!,14
0x1e9dda,A-Ahhhhhhhhhhh!,15
0x1e9dea,Wahahahahaha! Look at them!\n,29
0x1e9e08,They actually went down.,24
0x1e9e21,"An easy battle, to be sure. All we must do\n",44
0x1e9e4e,"is force the nakwan forward, and watch their\n",46
0x1e9e7d,fight from here.,16
0x1e9e8e,Yes. The Yamatan army is even powerless to\n,44
0x1e9ebb,reach us up here. A counteroffensive is\n,41
0x1e9ee5,impossible.,11
0x1e9ef1,Uzurushan commander,19
0x1e9f05,"Hahaha... Now, dance. We have plenty of pawns\n",47
0x1e9f35,to toss out.,12
0x1e9f42,We'll slowly whittle you down.,30
0x1e9f61,Why is it that you know such prosperity...?,43
0x1e9f8d,And why must we be the ones forced to grovel\n,46
0x1e9fbc,like beggars...?,16
0x1e9fcd,"Why must we scurry around like dirty thieves,\n",47
0x1e9ffd,merely to survive...?,21
0x1ea013,I will never forget those mocking eyes that you\n,49
0x1ea045,turned on us...,15
0x1ea055,I shall never forget how you pelted us with\n,45
0x1ea083,rocks and words alike...,24
0x1ea09c,But you were right in one thing. We are thieves.\n,50
0x1ea0cf,And so shall we take everything from you.,41
0x1ea0f9,And you will know our humiliation.,34
0x1ea126,Y-You're...,11
0x1ea132,"H-Hey, what's the matter?",25
0x1ea14c,"It can't be... Vurai, the Vanguard...",37
0x1ea172,Wha... What is one of the Eight Pillars doing\n,47
0x1ea1a2,here...?,8
0x1ea1ab,Maybe he came to save us...,27
0x1ea1c7,"Please, help us! My wife and son, they've been\n",48
0x1ea1f8,taken prisoner--,16
0x1ea209,"Please, Lord Vurai, lend us your strength!",42
0x1ea234,...I have been given imperial orders.,37
0x1ea25a,And I will lay waste to all.,28
0x1ea277,...Huh?,7
0x1ea27f,...Wha...?,10
0x1ea28a,A-Ahhhhh!,9
0x1ea294,"P-P-P-Please! Wait! Please, save us!\n",38
0x1ea2bb,We didn't have a choice--,25
0x1ea2d5,Th-Th-They... They're forcing us!\n,35
0x1ea2f9,They've taken our families hostage--,36
0x1ea31e,Please... have mercy--,22
0x1ea335,...Begone.,10
0x1ea340,A-Ahhh...!,10
0x1ea34b,The Mikado's orders are absolute.\n,35
0x1ea36f,All who stand in my way will be crushed.,40
0x1ea398,Ah... Aaaaaarrrgh!,18
0x1ea3ab,Erupt.,6
0x1ea3b2,Hm...?,6
0x1ea3b9,Wha--!?,7
0x1ea3c1,I take it you are the flies responsible for\n,45
0x1ea3ef,this ceaseless buzzing.,23
0x1ea407,Wh-What...?,11
0x1ea413,Wh-What are you!? How did you...\n,34
0x1ea436,What have you done with the nakw--\n,36
0x1ea45b,No... it can't be!,18
0x1ea46e,He can't have jumped all the way up here...!\n,46
0x1ea49d,I-Impossible!,13
0x1ea4ab,Argh... I knew those nakwans would be useless\n,47
0x1ea4db,in the end!,11
0x1ea4e7,The enemy is before us!\n,25
0x1ea501,To arms! To arms!,17
0x1ea513,You are a fool for wandering up here alone!\n,45
0x1ea541,You will pay with your life! Kill him!,38
0x1ea568,Mere child's play...,20
0x1ea57d,What...!?,9
0x1ea587,Y-You can't be... No...,23
0x1ea59f,Whew... I think we've gone far enough to be safe\n,50
0x1ea5d2,for now. Let's take a break over there.,39
0x1ea5fa,"Cocopo, stop here.",18
0x1ea633,The carriage stops with Cocopo's shrill chirping.,49
0x1ea665,"We kept going through the night, so we should be\n",50
0x1ea698,pretty far from the barbarian encampment by now.,48
0x1ea6c9,It might be a little difficult to return to\n,45
0x1ea6f7,"Yamato immediately, in this state.",34
0x1ea71a,You're probably right...,24
0x1ea733,It'll be hard to keep traveling with so many\n,46
0x1ea762,"injured, and with the worn-out nakwans and\n",44
0x1ea78f,their families.,15
0x1ea79f,"If I recall correctly, there should be a fortress\n",51
0x1ea7d3,defended by Lady Munechika nearby.,34
0x1ea7f6,"All right, let's head there first.",34
0x1ea819,I'm sure Munechika wouldn't treat these nakwans\n,49
0x1ea84b,badly.,6
0x1ea852,"Looks like I really owe you, boss.",34
0x1ea875,Don't worry about it. We end up doing this kind\n,49
0x1ea8a7,of thing a lot.,15
0x1ea8b7,Really?,7
0x1ea8bf,"Before I know it, we're usually wrapped up in\n",47
0x1ea8ef,some crisis or another... thanks to them.,41
0x1ea919,Seriously. Why does it always end up like this?,47
0x1ea949,Heh... Heh heh heh...,21
0x1ea95f,What's so funny now?,20
0x1ea974,"Eh, nothin'. Gotta say, boss, you're a real\n",45
0x1ea9a2,interesting fella.,18
0x1ea9b8,Wh-What the hell was that...?,29
0x1ea9d6,Look! Over there!,17
0x1ea9e8,"We all look to where Nosuri is pointing, and see\n",50
0x1eaa1b,a sight that makes us doubt our own eyes.,41
0x1eaa45,"Across the canyon, a lone man--massive and\n",44
0x1eaa72,muscled--faces down an army of Uzurushan\n,42
0x1eaa9d,soldiers.,9
0x1eaaa7,"Suddenly, the man is engulfed by flame.",39
0x1eaacf,"Seconds later, the man has turned into something\n",50
0x1eab02,else altogether.,16
0x1eab13,Wh-What in... the...,20
0x1eab28,The giant creature in his place gives a\n,41
0x1eab52,"deafening roar, and begins to maul the soldiers\n",49
0x1eab84,surrounding it.,15
0x1eab94,"No... ""Maul"" isn't enough to describe what's\n",46
0x1eabc3,happening.,10
0x1eabce,The Uzurushan soldiers can't even touch it.\n,45
0x1eabfc,"As soon as they draw close, they burst into\n",45
0x1eac2a,flame.,6
0x1eac31,It's a massacre.,16
0x1eac42,What the hell is that monster!?,31
0x1eac62,Vurai the Vanguard...,21
0x1eac78,"One of the Eight Pillar Generals of Yamato,\n",45
0x1eaca6,granted an Akuruka like my dear brother and\n,45
0x1eacd4,Lady Munechika.,15
0x1eace4,I'm not talking about Eight Pillar Generals!\n,46
0x1ead13,What IS that monster!? He transformed and\n,43
0x1ead3f,everything!,11
0x1ead4b,How dare you call him a monster.\n,34
0x1ead6e,What are you thinking?,22
0x1ead85,Then what the hell am I supposed to call that\n,47
0x1eadb5,thing!?,7
0x1eadbd,Akuruturuka.,12
0x1eadca,...An Akuruturuka?,18
0x1eaddd,"Hold on, Boss. You don't know about the\n",41
0x1eae07,Akuruturuka?,12
0x1eae14,The Akuruka serves as a gate to the great power.,48
0x1eae45,Only mononofu acknowledged by the Mikado and\n,46
0x1eae74,chosen by the Akuruka may take holy form with\n,47
0x1eaea4,its power.,10
0x1eaeaf,"Yes. I've heard rumors before, but this is the\n",48
0x1eaee0,first time I've set eyes on one...,34
0x1eaf03,"The power of the Origin, capable of ending any\n",48
0x1eaf34,life... An all-consuming domain of destruction...,49
0x1eaf66,"I only know this from rumor, but it is said\n",45
0x1eaf94,that each Akuruka is blessed with different\n,45
0x1eafc2,special abilities.,18
0x1eafd5,But one must be careful not to use their powers\n,49
0x1eb007,overmuch.,9
0x1eb011,What... happens if they use it too much?,40
0x1eb03a,I have heard that the Akuruka slowly assimilates\n,50
0x1eb06d,"its bearer, and eventually will consume their\n",47
0x1eb09d,soul.,5
0x1eb0a3,"And they still use these powers, knowing the\n",46
0x1eb0d2,risk...?,8
0x1eb0db,That's terrifying. Is that how the Yamatan\n,44
0x1eb108,generals with these Akurukas have to live...?,45
0x1eb136,"Correct. And it's said that among them,\n",41
0x1eb160,Lord Vurai's power is unrivaled.,32
0x1eb181,So that guy...,14
0x1eb190,...is a Yamatan general...?\n,29
0x1eb1ae,That thing...?,14
0x1eb1bd,Two faces pop up in my mind as I contemplate\n,46
0x1eb1ec,the Akuruka.,12
0x1eb1f9,Two people who hide their faces behind masks\n,46
0x1eb228,like Vurai's.,13
0x1eb236,"The Imperial Guard of the Right, Oshtor... and\n",48
0x1eb267,"the Imperial Guard of the Left, Mikazuchi.",42
0x1eb292,Which means... those two... are the same...,43
0x1eb2be,...Yes.,7
0x1eb2c6,"My dear brother, Lord Mikazuchi, and Lady\n",43
0x1eb2f2,Munechika... All chosen by the Mikado to wield\n,48
0x1eb323,All of us just stand there--struck silent by the\n,50
0x1eb356,sight before us.,16
0x1eb368,ch400_00_base,13
0x1eb376,ch400_00_wheel,14
0x1eb385,target,6
0x1eb38c,env_bone,8
