offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAD004.DAT:8:2,AREAD004.DAT,8,2,"[14][01][01]""I'm keeping an eye[01]out for the dragon.[02]If things really get[01]out of hand, I'm[02]supposed to ring[01]this bell here...[02]I just hope we have[01]enough time to get[02]out of here when that[01]happens!""",261,[14][01]
AREAD004.DAT:8:3,AREAD004.DAT,8,3,"[14][02][02]""There's a metal[01]called [09]#",41,[14][02]
AREAD004.DAT:8:4,AREAD004.DAT,8,4,"[14][03][03]""How d'you like my[01]tube?[02]This way, I know I'm[01]OK even if the dam[01]breaks!""",107,[14][03]
AREAD004.DAT:8:5,AREAD004.DAT,8,5,"[0C][05][14][04][04]""Who're you?[01]You looking for[01]something?""",63,
AREAD004.DAT:8:6,AREAD004.DAT,8,6,"[0C][06][14][C1]@""Um, sorry to bother[01]you, but my friends[02]and I would like to[01]cross to the other[01]side.[02]Can you help us?""",152,
AREAD004.DAT:8:7,AREAD004.DAT,8,7,"[0C][06][14]B@""Sorry to bug you,[01]but we need to get to[01]the other side.[02]Can you tell us how[01]to do that?""",132,
AREAD004.DAT:8:8,AREAD004.DAT,8,8,"[0C][06][14]E@""Pardon me. [0B][04][05][01]says that we wish to[02]cross to the other[01]bank.[02]How can [04][05] get to[01]the other bank,[01]please?""",153,
AREAD004.DAT:8:9,AREAD004.DAT,8,9,"[0C][05][14][04][04]""The other bank?[02]Why would you come[01]all the way to this[01]place to do that?[0B][0B][02]Well, I guess that's[01]none of my business.""",173,
AREAD004.DAT:8:10,AREAD004.DAT,8,10,"[0C][05][14][84][04]""Anyway, you want to[01]get to the other[01]side,[02][14][FF][FF][14][04][04]first you have to[01]close the sluice[01]up there,[02]then cross the[01]river.""",171,
AREAD004.DAT:8:11,AREAD004.DAT,8,11,"[0C][05][14][04][04]""Once you're over the[01]river, you can use[02]that lift there to[01]get to the top of[01]the cliff.""",132,
AREAD004.DAT:8:12,AREAD004.DAT,8,12,"[0C][05][14][04][04]""[05][02]Rhoppe[06]'s got the key[01]to the sluice--go[01]talk to him.[02]He's the one with[01]the tube.""",125,
AREAD004.DAT:8:14,AREAD004.DAT,8,14,"[14][04][04]""You got the[01][09][01][05][01]from Rhoppe?[02]OK, when you're done,[01]bring the key to me,[02]and I'll run the lift[01]for you, all right?""",166,[14][04]
AREAD004.DAT:8:16,AREAD004.DAT,8,16,"[14][03][03]""What d'you want the[01]key for?[02]...[0B]You want to go[01]to the other bank?[01]Oh...[02]OK, well, be[01]careful, huh?""",146,[14][03]
AREAD004.DAT:8:17,AREAD004.DAT,8,17,"[14][03][03]""Oh, don't forget to[01]close the gate and[02]give the key back,[01]OK?""",93,[14][03]
AREAD004.DAT:8:18,AREAD004.DAT,8,18,"[14][02][02]""Why is it there's[01]nothing but dragons[02]and other weird stuff[01]living in the mud?[02]Why can't there be[01]normal things, like[01]worms?""",181,[14][02]
AREAD004.DAT:8:19,AREAD004.DAT,8,19,"[14][05][05]""Dragon?[02]Heh![0B] I ain't scared[01]o' no dragon![02]What kind o' a[01]prospector would I[01]be if I let a dragon[02]scare me away from[01]the [09]#",178,[14][05]
AREAD004.DAT:8:20,AREAD004.DAT,8,20,"[14][03][03]""If you're done, give[01]the key back to the[01]foreman over there.""",92,[14][03]
AREAD004.DAT:8:22,AREAD004.DAT,8,22,"[14][04][04]""Getting the key's[01]all well and good,[02]but if you want to[01]get over to where[01]the lift is,[02]you're going to have[01]to lower that bridge[01]there too.""",202,[14][04]
AREAD004.DAT:8:23,AREAD004.DAT,8,23,"[0C][04][14][04][04]""Oh, you're back,[01]eh?[02]All right, I'll work[01]the lift for you,[02]but first, you've[01]got to give me back[01]the key, all right?""",174,
AREAD004.DAT:8:24,AREAD004.DAT,8,24,"[0C][04][14][04][04]""Hey, Rhoppe![02]Go up and open the[01]sluice, OK?""[15][19]",73,
AREAD004.DAT:8:25,AREAD004.DAT,8,25,"[0C]@[14][03][03]""Roger!""",19,
AREAD004.DAT:8:26,AREAD004.DAT,8,26,"[0C][04][14][04][04]""See...[0B]If we don't[01]open the sluice, we[01]can't do any work.[02]That's why we're[01]waiting for you to[02]get outta here so[01]we can get back to[01]work!""",201,
AREAD004.DAT:8:27,AREAD004.DAT,8,27,"[0C][04][14][04][04]""All right, then...[01]Let me work the lift[01]for y...""",78,
AREAD004.DAT:8:28,AREAD004.DAT,8,28,"[14][01]A""The sluice has[01]broken! The mud's[01]overflowing!!""",72,[14][01]
AREAD004.DAT:8:29,AREAD004.DAT,8,29,"[0C][06][14][04]D""Well...[0B]I was gonna[01]work the lift for[01]you, but it looks[02]like I got more[01]important things to[01]worry about now!""",162,
AREAD004.DAT:8:34,AREAD004.DAT,8,34,"[0C][06][14][04]D""All you have to do[01]is attach that to the[01]box in front of the[02]lift and pull on it[01]a few times.""",141,
AREAD004.DAT:8:35,AREAD004.DAT,8,35,"[0C][06][14][04]D""I'd think about[01]gettin' outta here[01]too if I was you!""",83,
AREAD004.DAT:8:36,AREAD004.DAT,8,36,"[0C][06][14][04]D""Anyway, good luck[01]to you! See ya!""",57,
AREAD004.DAT:8:37,AREAD004.DAT,8,37,"[14][04][04]""The lift's over[01]there![02]You'd better hurry[01]before the mud spills[01]over the dam!""",115,[14][04]
AREAD004.DAT:8:38,AREAD004.DAT,8,38,This isn't the way to the[01]lift!,44,
AREAD004.DAT:8:39,AREAD004.DAT,8,39,[03] used the[01][09][09][05].,22,
AREAD004.DAT:8:40,AREAD004.DAT,8,40,"[14][06][06]""...[0B]...[0B]It's not[01]moving![02]Maybe we need to move[01]the handle some more?""",103,[14][06]
AREAD004.DAT:8:41,AREAD004.DAT,8,41,"[14][07][07]""What's the matter!?[02]Try moving the lever[01]some more!""",79,[14][07]
AREAD004.DAT:8:43,AREAD004.DAT,8,43,"[14][07][07]""Come on![0B][01]Hurry up already!""",45,[14][07]
AREAD004.DAT:8:44,AREAD004.DAT,8,44,"[14][08][06]""Hurry!""",16,[14][08]
AREAD004.DAT:8:45,AREAD004.DAT,8,45,"[14][09][08]""Ha ha ha ha ha![01]Here comes the mud!""",57,[14][09]
AREAD004.DAT:8:46,AREAD004.DAT,8,46,"[0C][06][14][8A]F""Whew...![01]We made it!""",38,
