offset,text_source,byte_budget
0x29b760,Eep...!,7
0x29b768,Amazing...,10
0x29b773,"Hee hee. Makes my ears tickle, all this noise.",46
0x29b7a2,I wasn't expecting the hero's welcome...,40
0x29b7cb,I'm not very good with these situations.\n,42
0x29b7f6,It's a little embarrassing...,29
0x29b814,Their supply lines and communications were\n,44
0x29b841,totally cut off. They were desperate for this.,46
0x29b870,Guess that makes us big damn heroes.\n,38
0x29b897,"Not really my thing, to be honest.",34
0x29b8ba,"Still, a welcome like this makes that grueling\n",48
0x29b8eb,trip over the ocean all worth it.,33
0x29b90d,Haku. I'll accompany Miss Nekone and see to\n,45
0x29b93b,necessary protocols.,20
0x29b950,Thanks.,7
0x29b958,"Kiwru, let's go get all this stuff unpacked\n",45
0x29b986,from the carts.,15
0x29b996,"Oh, right!",10
0x29b9a1,Guess I'll stay here and keep an eye on the\n,45
0x29b9cf,supplies then.,14
0x29b9de,I can't feel the usual vigor from the Yamatan\n,47
0x29ba0e,"soldiers. Morale must be rock-bottom, going by\n",48
0x29ba3f,the mood.,9
0x29ba49,Lord Haku.,10
0x29ba54,I look up toward the source of the voice calling\n,50
0x29ba87,my name.,8
0x29ba90,"Ah, Munechika.",14
0x29ba9f,"On behalf of everyone here, I'd like to extend\n",48
0x29bad0,formal thanks to you. You arrived just in time.,47
0x29bb00,Don't worry about it. I'm just here in Tuskur to\n,50
0x29bb33,try its cuisine. The delivery is a side gig.,44
0x29bb60,Hmhm... It's reassuring to hear your nonchalance\n,50
0x29bb93,"again, Lord Haku.",17
0x29bba5,"Hm. I didn't notice it before, but Munechika...\n",49
0x29bbd7,"seems pretty worn down, even if she is smiling.",47
0x29bc07,"I doubt she'll say as much openly, but the\n",44
0x29bc34,battles up until now must have been\n,37
0x29bc5a,hard-fought.,12
0x29bc67,You've nothing to worry yourself over. Thanks\n,47
0x29bc97,"to these provisions, the tide will turn in our\n",48
0x29bcc8,favor.,6
0x29bccf,...I guess I was letting my expressions betray\n,48
0x29bd00,my thoughts.,12
0x29bd0d,"Oh, right. This is for you. Probably should\n",45
0x29bd3b,"have led with it, but it's a letter from\n",42
0x29bd66,Oshtor.,7
0x29bd6e,I see. It seems my debts to Lord Oshtor continue\n,50
0x29bda1,to accumulate...,16
0x29bdb2,I doubt he sees it like that.,29
0x29bdd0,"You're likely right, but even so, I won't soon\n",48
0x29be01,forget all the help he's given me.,34
0x29be24,"That goes for you as well, Lord Haku.",37
0x29be4a,Such a sense of obligation... But I guess that's\n,50
0x29be7d,just how Munechika is.,22
0x29be94,"Now, this letter transfers you to my command\n",46
0x29bec3,as long as you're here. Is that correct?,40
0x29beec,Hm? Yeah.,9
0x29bef6,Then I bid you follow me. I wish for you to\n,45
0x29bf24,accompany me somewhere.,23
0x29bf3c,Munechika leads me to a tent much larger than\n,47
0x29bf6c,any of the others in the vicinity.,34
0x29bf8f,"Along the way, she explains the current state\n",47
0x29bfbf,of the war.,11
0x29bfcb,You've doubtlessly noticed that conditions\n,44
0x29bff8,are not favorable for us.,25
0x29c012,"We've established a foothold in the area, but\n",47
0x29c042,"thus far, we've been unable to progress any\n",45
0x29c070,further.,8
0x29c079,"We've yet to meet them in a full-on battle,\n",45
0x29c0a7,but skirmishes arise at all times of the day\n,46
0x29c0d6,or night.,9
0x29c0e0,"They appear as if from nowhere, raise a\n",41
0x29c10a,"commotion, then vanish beyond the treeline.",43
0x29c136,Any hunting parties we send out are unable to\n,47
0x29c166,track them down.,16
0x29c177,"Many a squad has chased them too far out,\n",43
0x29c1a3,only to fall into a trap.,25
0x29c1bd,"And so our numbers continue to slowly diminish,\n",49
0x29c1ef,while Tuskur's assaults persist relentlessly.,45
0x29c21d,Fatigue is the single largest threat to our\n,45
0x29c24b,"campaign, now. The troops are wearing\n",39
0x29c273,themselves out.,15
0x29c283,Guess the home-turf advantage is a bigger factor\n,50
0x29c2b6,than I thought.,15
0x29c2c6,"It's likely their knowledge of local, smaller\n",47
0x29c2f6,"paths is enabling their guerilla tactics, yes.",46
0x29c325,"Doubtlessly, they use those paths to stage\n",44
0x29c352,"strikes on our supply lines, as well. We're\n",45
0x29c380,cut off.,8
0x29c389,I see. So it's possible they meant for you to\n,47
0x29c3b9,camp here all along? The area they know best?,45
0x29c3e7,Quite. The Tuskur general is well-versed in the\n,49
0x29c419,arts of war.,12
0x29c426,I've heard tell that Tuskur fought a large-scale\n,50
0x29c459,civil war some years ago... Perhaps that's why.,47
0x29c489,I remember my brother saying something to that\n,48
0x29c4ba,effect...,9
0x29c4c4,How he tried to negotiate a way to study this\n,47
0x29c4f4,"land with the kamunagi, and how they denied him.",48
0x29c525,Maybe they've been anticipating Yamato resorting\n,50
0x29c558,to force all this time. They've been ready for\n,48
0x29c589,us.,3
0x29c58d,Hm?,3
0x29c591,Munechika's beckoning pulls me out of my\n,42
0x29c5bc,thoughts as we arrive in front of the tent.,43
0x29c5e8,"This is our forward command center. Please,\n",45
0x29c616,come in.,8
0x29c61f,"You are LATE, Munechika!",24
0x29c638,Apologies. I was seeing to the resupply and\n,45
0x29c666,reinforcement effort.,21
0x29c67c,Oh? Then you must be part of the reinforcements.\n,50
0x29c6af,"Your name was... Haku? Forgive me, it's been\n",46
0x29c6de,a while.,8
0x29c6e7,Yes. Lord Haku will be under my command for the\n,49
0x29c719,"duration, so it is my wish that he joins our\n",46
0x29c748,meeting.,8
0x29c751,...I have no qualms. He may do as he likes.,43
0x29c77d,Pffeh.,6
0x29c784,"Raiko looks me over, and the corners of his\n",45
0x29c7b2,mouth turn up in a small grin.,30
0x29c7d1,"Dekopompo, on the other hand, shoots me a\n",43
0x29c7fd,dubious glance as I follow Munechika to her\n,45
0x29c82b,place.,6
0x29c832,"I THOUGHT you looked familiar. Oshtor's lackey,\n",49
0x29c864,hm? You certainly ran your mouth at the war\n,45
0x29c892,council.,8
0x29c89b,"In my magnanimousness, I will forgive your\n",44
0x29c8c8,impertinence ONCE. I expect you to hold your\n,46
0x29c8f7,tongue.,7
0x29c8ff,"Man, he REALLY doesn't like me, does he?\n",42
0x29c92a,I guess it's because I'm more a mercenary than\n,48
0x29c95b,a soldier...,12
0x29c968,"Let's begin, if that's everything. Time is a\n",46
0x29c997,valuable resource. We oughtn't waste what we\n,46
0x29c9c6,have.,5
0x29c9cc,Indeed.,7
0x29c9d4,"Dekopompo and the others seat themselves,\n",43
0x29ca00,"followed by Munechika. When I try to sit,\n",43
0x29ca2c,however--,9
0x29ca36,"Eh? O, joyous day! Master Haku! Look upon me,\n",47
0x29ca66,"Master Haku, and see a visage wracked with\n",44
0x29ca93,rejoicing!,10
0x29ca9e,Huh...?,7
0x29caa6,I'd recognize that voice anywhere.,34
0x29cac9,Maro? How've you been?,22
0x29cae0,"Ho ho! Behold me, as fighting-fit as thou dost\n",48
0x29cb11,remember! Maroro remaineth a PARAGON of health.,47
0x29cb41,"O, but how our reunion gladdens me! Forsooth,\n",47
0x29cb71,thy presence is worth a hundred men and more--,46
0x29cba4,"Dekopompo levels a glare at him, and Maroro\n",45
0x29cbd2,"freezes, sinking silently back into his chair.",46
0x29cc01,"Oh, right. I totally forgot he was working as\n",47
0x29cc31,Dekopompo's tactician.,22
0x29cc48,"Seems like he's having a rough go of it, as\n",45
