offset,text_target
0x2c16cb,"Bem, devo dizer que não estava esperando por isso..."
0x2c16f6,Caramba. Não pensei que partiriam de um jeito\n
0x2c1727,uma pressa.
0x2c1730,As naves...
0x2c173d,Todo navio de Yamato ancorado na baía\n
0x2c176c,sumiram...
0x2c1774,...e o acampamento na costa foi\n
0x2c17a2,destruídas e abandonadas.
0x2c17bd,"Hahaha. É até impressionante, de certa\n"
0x2c17ee,vazia este lugar ficou em tão pouco tempo.
0x2c181c,Tinha tanta gente aqui antes...\n
0x2c1847,"É um pouco absurdo, não é?"
0x2c1864,"Agora que penso nisso, todos os soldados\n"
0x2c1892,"aqui estavam sob comando do Raiko, certo?"
0x2c18ba,"Se o general deles voltou, mal posso\n"
0x2c18e7,culpo por seguir ele.
0x2c1904,"Ah, caramba, nem vejo o navio do Papai..."
0x2c192e,Difícil acreditar que ele deixaria Atuy para trás.
0x2c1956,É uma situação bem séria. Provavelmente\n
0x2c1985,"não pôde recusar, com a pressão dos outros\n"
0x2c19b5,Pilares.
0x2c19be,Isso não pode ser...
0x2c19cf,Vamos ter que achar um jeito de voltar a Yamato\n
0x2c1a00,"por conta própria, então. Há uma ponte de terra, certo?"
0x2c1a30,"Sim, ouvi que há uma rota terrestre também\n"
0x2c1a5f,Bom...
0x2c1a67,"Hm. Esse caminho depende das marés, então\n"
0x2c1a99,teria que esperar... cerca de um mês até\n
0x2c1ac4,usável.
0x2c1acc,Eu... entendo.
0x2c1ad6,"De qualquer forma, devemos percorrer a praia. Eles\n"
0x2c1b04,pode ter deixado alguma mensagem pra gente.
0x2c1b31,"Yeah, você tem razão."
0x2c1b45,Não há necessidade de sair por aí.\n
0x2c1b6d,Desculpem me fazer esperar vocês.
0x2c1b8c,Papai?
0x2c1b92,Então você escondeu seu navio aqui...
0x2c1baf,Não sobrou nada na baía para cuidar.\n
0x2c1bd8,"Uma pena, mas abandonar era a única\n"
0x2c1c09,chamado que podíamos fazer.
0x2c1c1d,"Por que você não voltou com os outros, Papai?"
0x2c1c4b,"Como assim, e deixar você e os outros na mão?"
0x2c1c6f,Mas não podia deixar meus homens lá no\n
0x2c1c9e,"aberto. Expostos, sem defesa — seríamos alvo fácil\n"
0x2c1ccd,presa.
0x2c1cd3,Então é o que aconteceu.
0x2c1cec,"E com isso, podemos voltar para Yamato."
0x2c1d14,"E quanto à Senhora Munechika? Ela não está com vocês,\n"
0x2c1d44,então?
0x2c1d4a,...Ela disse que ficaria para conter\n
0x2c1d79,do inimigo.
0x2c1d84,Que não deixaria o posto até que o resto\n
0x2c1db6,de nós conseguiu chegar à segurança...
0x2c1dd4,...Bah. Isso parece coisa dela.
0x2c1df6,Acho que só nos resta esperar ela\n
0x2c1e28,"alcançar, então..."
0x2c1e3a,Vocês vão na frente para Yamato sem mim.\n
0x2c1e66,Vou mandar alguns dos meus com vocês para\n
0x2c1e95,manter o navio funcionando.
0x2c1eac,Obrigada. Você é muito gentil.
0x2c1ec9,"Papai, o que você planeja fazer daqui pra frente?"
0x2c1ef1,"Eh, bem."
0x2c1efb,"Shyahoro jurou lealdade ao Mikado, não a\n"
0x2c1f29,Yamato.
0x2c1f31,"Então sem o Mikado, não devo obediência a\n"
0x2c1f62,"corte chata, agora, sou?"
0x2c1f83,"É claro, não tenho intenção de declarar guerra a\n"
0x2c1fb4,Yamato nem fazer algo idiota assim.
0x2c1fdc,"Bem, acho que vou continuar protegendo\n"
0x2c200e,"estas águas. É o que sempre fiz,\n"
0x2c203c,e não vou parar agora.
0x2c205b,"O oceano é meu lar, afinal."
0x2c207b,...Entendo.
0x2c2085,Ainda o mesmo Papai que conheço e amo.
0x2c20aa,Hahaha! Pode aparecer quando quiser\n
0x2c20da,dando um abraço no seu velho Papai!
0x2c20fa,...Acho que vou passar nessa.
0x2c2118,"O-Ah. Certo, então..."
0x2c212d,...Entendo agora.
0x2c213b,Acho que entendo por que Soyankekur comanda\n
0x2c216a,o respeito que ele tem.
0x2c217f,Não esperava voltar a Yamato tão\n
0x2c21aa,"um motivo assim, mas..."
0x2c21c8,"...você não concorda, Bro?"
0x2c21e4,...Haku?
