offset,text_target
0x1fa6a1,"Enquanto isso, em outra área ao longo do\n"
0x1fa6d0,fronteira...
0x1fa6da,"Um exército liderado por Dekopompo, dos Oito Pilares,\n"
0x1fa70a,Generais batem para estancar o exército Uzurushan.
0x1fa737,"Ao contrário dos outros campos, os dois exércitos\n"
0x1fa767,"se dividiram em unidades menores, escaramuçando enquanto\n"
0x1fa79a,dispersos...
0x1fa7a7,Reportando!
0x1fa7b2,Nossos soldados derrotaram a unidade inimiga que\n
0x1fa7e3,se aproximava do nosso lado esquerdo!
0x1fa802,Vejo! Bom. Muito bom.
0x1fa815,Hm...? Tem certeza?
0x1fa82d,Lorde Dekopompo! A unidade que se aproximava\n
0x1fa861,começou a recuar. Mais uma gloriosa vitória\n
0x1fa892,para nós!
0x1fa89a,Nyeh-peh-peh-peh-peh!\n
0x1fa8b2,Bom. Muito bom.
0x1fa8c3,Ótimas novas! Jamais me chegou mensagem mais doce\n
0x1fa8f3,tínhamos...
0x1fa8fa,"Muito bem, recolhamos os homens para que possam\n"
0x1fa92b,preparar para batalhas de amanhã.
0x1fa94e,Nhê?
0x1fa954,Que tolice é essa? Por que eu desperdiçaria\n
0x1fa988,uma oportunidade tão dourada assim!?
0x1fa9ac,"Continuaremos o ataque. Bokoinante,\n"
0x1fa9d9,Ordenar a perseguição.
0x1fa9f3,"Entendido, senhor!"
0x1faa04,"N-Não, você não pode!"
0x1faa18,Acaso esquecestes? Somos superados em número\n
0x1faa48,Contra números tão grandes!
0x1faa5e,Hmph. Os números deles não importam. São apenas\n
0x1faa90,uma turba indisciplinada. Não estava observando o\n
0x1faac2,Batalha?
0x1faaca,"P-Peço-vos, mestre, se agirmos sem cautela,\n"
0x1faafa,Atuamos em erro grave!
0x1fab11,Silêncio! Já ouvi o suficiente de você!\n
0x1fab3a,Não se envaideça por uma migalha de\n
0x1fab69,Louvor de mim!
0x1fab79,Meu senhor está absolutamente certo!\n
0x1fab98,Conheça seu lugar!
0x1fabaa,O-Oohhh...
0x1fabb5,Vejam! Olhem só! Ordenar a perseguição foi a\n
0x1fabe7,Curso correto de ação!
0x1fac01,"E-Espere! Por favor, cesse!"
0x1fac19,Todos são apenas nakwans!
0x1fac34,Não são verdadeiros compatriotas de Uzurusha!
0x1fac5e,Hmph. Querem que eu lhes mostre piedade? Que\n
0x1fac8d,tolice. Não entendem que eles são\n
0x1facbc,Traidores?
0x1facc6,"Não discuto isso! Ouvi-me bem, mandar abater\n"
0x1facf6,mesmo mil nakwans não ameaça Uzurusha\n
0x1fad29,Nada disso!
0x1fad31,"Na verdade, só serve para esgotar as nossas\n"
0x1fad5f,Guerreiros...
0x1fad6b,Argh! Já chega de você! Pare de\n
0x1fad97,estragar meu humor! Estou TENTANDO aproveitar minha\n
0x1fadc4,Vitória!
0x1fadcd,Bokoinante! Dê as ordens para continuar o\n
0x1fadfb,Perseguição!
0x1fae04,"Isto pressagia mal... Oh, isto pressagia muito mal mesmo..."
0x1fae35,"Hmm... Se bem me lembro, ainda tínhamos uma unidade\n"
0x1fae61,Posicionado em algum lugar por aqui.
0x1fae82,"O quê!? Não, essa unidade é--!"
0x1fae9e,"Muito bem, passe a ordem para que persigam\n"
0x1faeca,também. Nossa hora chegou! Vamos esmagar\n
0x1faef5,Uzurusha!
0x1faeff,"E-Espera, digo eu! Não movais esses homens!\n"
0x1faf2c,Essa unidade--
0x1faf38,Pensei ter dito para você ficar em silêncio!
0x1faf5b,Nyeh peh peh peh.\n
0x1faf6f,Tudo conforme o plano...
0x1faf88,R-Reportando!
0x1faf95,O quê?
0x1fafa1,Nossas unidades em perseguição foram emboscadas\n
0x1fafd0,Do flanco!
0x1fafda,O quê!?
0x1fafe1,"A-Ao que parece, o inimigo havia se escondido\n"
0x1fb00d,Soldados dentro das montanhas...
0x1fb02e,Nyuurrrrgh...
0x1fb03c,"Ai, eu pressentira!"
0x1fb04d,O quê? O que se supõe que signifique!?
0x1fb073,Essas montanhas são perfeitas para uma\n
0x1fb0a0,Um batalhão preparado em emboscada!
0x1fb0bd,"Com minha cautela, havia reservado aquele regimento\n"
0x1fb0ec,Como proteção contra tal astúcia...
0x1fb116,P-Por que não disse algo antes!?
0x1fb140,"Tentativas sinceras foram rapidamente rejeitadas, Mestre."
0x1fb16e,P-O que fazer agora?
0x1fb183,"Nesse ritmo, as unidades separadas à frente\n"
0x1fb1b0,Serão dizimados!
0x1fb1c3,Nyuuurrrrgh... Hm? Espera um minuto.
0x1fb1e5,E-Eu sei! Faremos as unidades à frente\n
0x1fb211,recuarem...! E pegamos os emboscadores em uma\n
0x1fb241,Ataque de pinça!
0x1fb250,"Ah! Uma estratégia impecável, senhor!"
0x1fb26e,"Não, não, não! Não deveis! As unidades à frente\n"
0x1fb2a0,Continue lutando e escapa de seu destino terrível!
0x1fb2d0,"O quê? É um tolo, seu palhaço pintado e\n"
0x1fb2fb,Imbecil?
0x1fb305,"Bokoinante, não dê ouvidos ao que ele diz.\n"
0x1fb330,Tudo que ele fará é causar mais confusão.
0x1fb358,"Waaaah! Por favor, Mestre, escuta-me com boa vontade!"
0x1fb385,Não funcionou... Os inimigos em fuga\n
0x1fb3b3,"revidaram, e agora NÓS é que estamos em uma\n"
0x1fb3e0,Ataque de pinça...
0x1fb3f1,Wh... Wh-Wh-O quê...!
0x1fb405,"Avisei, avisei e avisei novamente, mestre..."
0x1fb437,Silêncio! V-Você me distraiu com sua tagarelice!\n
0x1fb461,"Faça alguma coisa, seu palhacinho pálido!\n"
0x1fb489,Não me diga que é você meu estrategista!?
0x1fb4a3,Tu... tu pedis o impossível!
0x1fb4c2,"Mestre Haku... Por favor, me ajude...!"
0x1fb4e5,Soldado Uzurushan
0x1fb4f7,Hyahahahahaha! Olhem só esses caras!\n
