offset,text_target
AREAD070.DAT:8:2,"[14][C1]@""Vamos logo e tentamos atravessar antes de escurecer."""
AREAD070.DAT:8:3,"[0C][04][14][C1]@""Parece que chegamos ao fim da estrada..."""
AREAD070.DAT:8:4,"[0C][06][14][C1]@""Mas nao se preocupe.[02]Devemos conseguir pular isso."""
AREAD070.DAT:8:5,"[0C][06][14][C1]@""Tudo que voce precisa fazer para pular e ficar em um[02]lugar estreito o bastante,[02]e apertar o botao [7F][01]ou mover na direcao que[02]quer pular usando os botoes[01]direcionais[06].[01]Tente!"""
AREAD070.DAT:8:6,"[0C][04][14][C1]@""...[0B]...[0B]Viu? E facil, nao e? Mais um."""
AREAD070.DAT:8:7,"[0C][04][14][C1]@""Tem medo de altura?[02]Eu sou de Wyndia--a gente adora lugares altos."""
AREAD070.DAT:8:8,"[14][C1]@""Sorte sua conseguir pular--estamos muito alto!"""
AREAD070.DAT:8:9,"[14][C1]@""Ufa!...[0B]...[0B]"""
AREAD070.DAT:8:10,"[14][80]@""Nao e legal aquela sensacao de[02]olhar para baixo de um lugar tao alto?[02]Me deixa tonta--e tao emocionante!"""
AREAD070.DAT:8:11,"[14][81]@""Voce...[0B]Voce esta bem, [04]"""
AREAD070.DAT:8:12,"[14][82]@""Voce fez isso porque achou que eu precisava de ajuda?"""
AREAD070.DAT:8:13,"[14][82]@""Voce nao se machucou, nao e?[02]Desculpe. Nao te contei sobre minhas asas...[02]Consigo usa-las para voar um pouco, entao[02]consigo sobreviver a uma queda assim."""
AREAD070.DAT:8:14,"[14][C1]@""Mas foi muito corajoso voce fazer isso, [04]"""
AREAD070.DAT:8:15,"[0C][06][14][C1]@""Parece que o sol esta se pondo..."""
AREAD070.DAT:8:16,"[0C][06][14][C1]@""Provavelmente e mais seguro esperar ate amanhecer[02]para subir a rocha...[02]Vamos procurar um lugar para dormir."""
AREAD070.DAT:8:17,"Parece que voce consegue subir por aqui, mas deveria esperar ate de manha."
AREAD070.DAT:8:18,"[0C][04][14][C1]@""Parece que podemos acampar aqui."""
AREAD070.DAT:8:19,"[0C][04][14][83]@""Agora so falta...[01][14][83]@uma fogueira."""
AREAD070.DAT:8:20,"[0C][02][14][C1]@""...[0B]E assim que vim parar aqui.""[13]`[0C][04][14][C1]@""Para onde voce vai, [04]"""
AREAD070.DAT:8:21,"[0C][04][14][C1]@""Para onde voce vai, [04]"""
AREAD070.DAT:8:22,"[14][C1]@""Amanha, quando a gente chegar a cidade,[02][14][83]@tenho certeza que vamos conseguir achar alguem que te conhece."""
AREAD070.DAT:8:24,[14][04][01]Nao ha razao para voltar para la.
