offset,text_target
0x2fd74d,Ora?
0x2fd754,"Lorde Dekopompo, olhe!"
0x2fd76a,"Ah, os portões... Os portões estão abrindo!"
0x2fd792,"Bom, levaram um tempo e tanto!\n"
0x2fd7c0,"Bokoinante, Maroro! Marchamos para dentro! Sigam-me!\n"
0x2fd7ee,Avante!
0x2fd7f7,Às ordens!
0x2fd809,"Ah, Mestre Dekopompo, ainda ignoramos o que\n"
0x2fd838,se passou aqui. Que nossos passos sejam\n
0x2fd865,"luz, cuidado--"
0x2fd873,E-Esperem! Por favor! Esperem por mimmmm!!
0x2fd894,Os portões... foram abertos?
0x2fd8b3,"Raiko estreita os olhos, observando os eventos\n"
0x2fd8df,acontece.
0x2fd8ea,"Sim, milorde. Segundo o relato dos guardas\n"
0x2fd917,"do portão, foi uma ordem direta de\n"
0x2fd941,Senhor Vurai.
0x2fd94d,"Oh? Parece que há outros tramando nas sombras,\n"
0x2fd980,então...
0x2fd998,"Hmhm. Interessante. Vejamos, então, até onde\n"
0x2fd9c6,conseguem chegar.
0x2fd9d4,Shichirya ri levemente ao ver o rosto de Raiko\n
0x2fda04,iluminar como o de uma criança com um brinquedo\n
0x2fda33,com.
0x2fda39,"Como sempre, sua crueldade não conhece limites."
0x2fda66,Aconselho esperar e analisar a situação\n
0x2fda95,"melhor antes de agirmos, mas... Quais são suas\n"
0x2fdac3,ordens?
0x2fdacb,"Com os portões abertos, pouco podemos fazer.\n"
0x2fdaf9,Siga os soldados de Dekopompo assim que\n
0x2fdb28,avançarem.
0x2fdb37,Às suas ordens.
0x2fdb4b,Posso confirmar que os portões foram abertos...
0x2fdb7c,Uns mil passos atravessando o portão\n
0x2fdbad,em direção ao palácio pela via principal\n
0x2fdbdb,por aí...
0x2fdbe5,"Nosuri sorri, erguendo o ouvido do chão\n"
0x2fdc15,e se levantando.
0x2fdc2d,...Impressionante como sempre. Tudo conforme o plano.
0x2fdc5d,"Hora de entrar em ação, então."
0x2fdc85,É.
0x2fdc8b,Empurramos a carruagem devagar enquanto os\n
0x2fdcb8,guardas do portão lateral correm em nossa direção.
0x2fdce1,Guarda
0x2fdcec,"Ei, você com a carruagem! Pare agora mesmo!"
0x2fdd1c,Para onde pensa que vai a essa hora da noite?\n
0x2fdd4f,Não sabe que o portão principal foi fechado?\n
0x2fdd7e,off?
0x2fdd83,Estamos aqui para cumprir o desejo final de\n
0x2fddb2,nosso soberano antes de partir! Deixem-nos passar!
0x2fdde1,D-Do nosso soberano...?
0x2fddf3,Que isto sirva como prova.\n
0x2fde11,Vejam.
0x2fde19,Retiro a pequena caixa com o brasão do Mikado\n
0x2fde46,"e a ergo bem alto. Os guardas ficam paralisados,\n"
0x2fde75,olhos abertos.
0x2fde80,Isso é... Isso é inegavelmente o selo\n
0x2fdeae,selo...!
0x2fdeb7,"P-Por favor, perdoe nossa indelicadeza!"
0x2fded7,"Eles imediatamente se ajoelham no chão,\n"
0x2fdf04,curvando a cabeça.
