offset,text_target
0x229616,onde...?
0x229620,...Você acordou?
0x229632,Kuon...
0x22963a,"Olho ao meu redor, a cabeça ainda\n"
0x229669,numa bruma.
0x229674,O pouco de céu que vejo entre as copas\n
0x2296a3,tudo escuro acima.
0x2296b5,Parece que desmaiei faz um tempo.
0x2296e2,"Tento me levantar, mas Kuon me para\n"
0x22970f,com uma mão suave.
0x229723,Você deveria... descansar mais um pouco.
0x22974d,Quanto tempo fiquei fora? O que aconteceu\n
0x22977b,depois? Onde está tod--
0x229797,"Acho que todos estão bem, e você ficou fora\n"
0x2297c6,por uns meia hora agora.
0x2297e0,...Entendo.
0x2297ea,Todos os trabalhadores aqui seguem suas\n
0x229814,instruções e tentando selar tudo por completo\n
0x229845,essa ruína.
0x229850,...Quê?
0x229859,Todos estão bloqueando todas as saídas do\n
0x22988c,ruína agora.
0x22989c,É perigoso demais investigar mais a fundo\n
0x2298cc,com essas coisas rondando.
0x2298ee,Entendo...
0x2298f7,Desculpe ter desmaiado num momento tão ruim.\n
0x229929,Deve ter dado bastante trabalho cuidar de\n
0x229958,mim.
0x22995c,"Bom, não posso negar. No momento em que olhei\n"
0x22998b,"pro lado, as gêmeas ficaram peladas e tentaram\n"
0x2299bd,na cama com você.
0x2299ce,"O olhar de Kuon se volta para as duas gêmeas,\n"
0x2299fb,sentadas quietas na área sombreada do\n
0x229a29,tenda.
0x229a2f,A-Ah é...
0x229a3e,"Um... Haku, me corrige se estiver errada..."
0x229a65,Hein?
0x229a6a,Mas você é...?
0x229a7a,Sou o quê?
0x229a85,"Ah... Sabe, deixa para lá."
0x229aa5,...Tudo bem.
0x229ab3,Aquela pessoa era...
0x229ac6,Aquela pessoa era... definitivamente humana...
0x229aed,Não era um Tatari disfarçado de humano.
0x229b16,Aquela pessoa definitivamente virou um Tatari...
0x229b45,Acho que entendo agora...
0x229b5d,Aquilo era... o que restava da humanidade...
0x229b86,Haku...
0x229b8e,Consigo sentir alguém segurando minha mão suavemente.
0x229bb9,O toque macio e quente... da mão de Kuon.
0x229be1,Nunca tinha pensado... em como ela é pequena\n
0x229c0f,as mãos realmente são...
0x229c25,Você merece descansar por todo o trabalho que\n
0x229c55,"tem feito, acho. Você deveria dormir um\n"
0x229c81,agora...
0x229c88,Acabei de acordar... não consigo voltar\n
0x229cba,adormecer assim.
0x229cd3,"Bem, então..."
0x229ce1,A melodia da cantiga de Kuon...
0x229d01,Tem um quê de... nostalgia.\n
0x229d22,É isso que passa na minha cabeça.
0x229d3f,Sinto uma mão acariciando gentilmente minha cabeça.
0x229d61,Vez após vez... como alguém tentando\n
0x229d8e,para tranquilizar uma criança pequena...
0x229dab,Eu... acho que lembro agora...
0x229dca,Enquanto minha consciência vai aos poucos\n
0x229df6,cantiga...
0x229e01,Eu...
0x229e06,Meu nome verdadeiro é...
